0,1,2,3
2016-02-03,-24.9578,-32.7080,7.7502
2016-02-02,-26.9921,-34.6455,7.6535
2016-02-01,-28.2286,-36.5589,8.3303
2016-01-29,-33.0974,-38.6415,5.5440
2016-01-28,-38.9179,-40.0275,1.1096
2016-01-27,-41.0077,-40.3049,-0.7028
2016-01-26,-42.0186,-40.1292,-1.8894
2016-01-25,-44.8032,-39.6568,-5.1464
2016-01-22,-45.0025,-38.3702,-6.6323
2016-01-21,-47.6386,-36.7121,-10.9264
2016-01-20,-46.4502,-33.9805,-12.4697
2016-01-19,-43.2743,-30.8631,-12.4112
2016-01-15,-40.8311,-27.7603,-13.0708
2016-01-14,-37.0171,-24.4926,-12.5245
2016-01-13,-35.8371,-21.3615,-14.4756
2016-01-12,-30.5962,-17.7426,-12.8536
2016-01-11,-28.3900,-14.5292,-13.8608
2016-01-08,-23.6328,-11.0640,-12.5688
2016-01-07,-17.0502,-7.9218,-9.1284
2016-01-06,-10.5447,-5.6397,-4.9050
2016-01-05,-6.8906,-4.4134,-2.4772
2016-01-04,-4.8196,-3.7941,-1.0255
2015-12-31,-1.6937,-3.5377,1.8440
2015-12-30,-0.8643,-3.9987,3.1345
2015-12-29,-1.7703,-4.7824,3.0121
2015-12-28,-4.4282,-5.5354,1.1072
2015-12-24,-5.5305,-5.8122,0.2817
2015-12-23,-7.3142,-5.8826,-1.4316
2015-12-22,-9.8205,-5.5247,-4.2958
2015-12-21,-10.2985,-4.4508,-5.8477
2015-12-18,-8.9444,-2.9888,-5.9555
2015-12-17,-5.4976,-1.5000,-3.9976
2015-12-16,-4.7184,-0.5005,-4.2178
2015-12-15,-6.8298,0.5539,-7.3838
2015-12-14,-6.4056,2.3999,-8.8055
2015-12-11,-3.5849,4.6012,-8.1861
2015-12-10,1.0419,6.6477,-5.6058
2015-12-09,2.8738,8.0492,-5.1754
2015-12-08,5.6395,9.3430,-3.7035
2015-12-07,7.4615,10.2689,-2.8075
2015-12-04,8.3059,10.9708,-2.6649
2015-12-03,7.7744,11.6370,-3.8626
2015-12-02,11.2663,12.6027,-1.3364
2015-12-01,12.5161,12.9368,-0.4207
2015-11-30,11.5752,13.0419,-1.4667
2015-11-27,12.4683,13.4086,-0.9403
2015-11-25,12.4392,13.6437,-1.2045
2015-11-24,12.3473,13.9448,-1.5975
2015-11-23,12.0231,14.3442,-2.3211
2015-11-20,11.6939,14.9245,-3.2306
2015-11-19,10.8410,15.7321,-4.8911
2015-11-18,10.4021,16.9549,-6.5527
2015-11-17,9.4524,18.5931,-9.1407
2015-11-16,11.4770,20.8783,-9.4012
2015-11-13,13.6142,23.2286,-9.6144
2015-11-12,19.2138,25.6322,-6.4184
2015-11-11,23.7467,27.2368,-3.4901
2015-11-10,26.2312,28.1093,-1.8781
2015-11-09,28.3366,28.5788,-0.2422
2015-11-06,30.9313,28.6394,2.2919
2015-11-05,31.6937,28.0664,3.6273
2015-11-04,32.1316,27.1595,4.9720
2015-11-03,31.9807,25.9165,6.0641
2015-11-02,30.5613,24.4005,6.1608
2015-10-30,28.8896,22.8603,6.0293
2015-10-29,28.8496,21.3530,7.4966
2015-10-28,27.3556,19.4788,7.8768
2015-10-27,24.9551,17.5096,7.4455
2015-10-26,24.0187,15.6483,8.3705
2015-10-23,21.9356,13.5557,8.3799
2015-10-22,18.5535,11.4607,7.0928
2015-10-21,16.2719,9.6875,6.5845
2015-10-20,16.5412,8.0413,8.4999
2015-10-19,15.4398,5.9164,9.5234
2015-10-16,13.5151,3.5355,9.9796
2015-10-15,10.9180,1.0406,9.8774
2015-10-14,8.3861,-1.4287,9.8148
2015-10-13,8.0484,-3.8824,11.9308
2015-10-12,6.5381,-6.8651,13.4033
2015-10-09,3.1133,-10.2159,13.3293
2015-10-08,-1.0416,-13.5483,12.5066
2015-10-07,-6.1810,-16.6749,10.4939
2015-10-06,-10.8588,-19.2984,8.4396
2015-10-05,-15.0516,-21.4083,6.3567
2015-10-02,-20.9101,-22.9975,2.0874
2015-10-01,-24.4496,-23.5193,-0.9303
2015-09-30,-25.8076,-23.2867,-2.5209
2015-09-29,-26.7796,-22.6565,-4.1231
2015-09-28,-23.9715,-21.6258,-2.3457
2015-09-25,-19.8023,-21.0393,1.2370
2015-09-24,-19.2400,-21.3486,2.1085
2015-09-23,-18.3342,-21.8757,3.5415
2015-09-22,-17.5751,-22.7611,5.1860
2015-09-21,-16.7559,-24.0576,7.3017
2015-09-18,-17.9336,-25.8830,7.9494
2015-09-17,-18.2657,-27.8704,9.6047
2015-09-16,-21.6993,-30.2715,8.5722
2015-09-15,-26.2866,-32.4146,6.1280
2015-09-14,-30.0060,-33.9466,3.9406
2015-09-11,-31.7652,-34.9317,3.1665
2015-09-10,-34.3652,-35.7234,1.3582
2015-09-09,-36.2919,-36.0629,-0.2290
2015-09-08,-37.1796,-36.0056,-1.1740
2015-09-04,-40.5586,-35.7121,-4.8464
2015-09-03,-39.3748,-34.5005,-4.8743
2015-09-02,-40.3366,-33.2820,-7.0546
2015-09-01,-40.7463,-31.5183,-9.2279
2015-08-31,-37.1119,-29.2113,-7.9005
2015-08-28,-37.8723,-27.2362,-10.6361
2015-08-27,-39.9914,-24.5772,-15.4142
2015-08-26,-41.9912,-20.7237,-21.2675
2015-08-25,-39.1321,-15.4068,-23.7253
2015-08-24,-27.4912,-9.4754,-18.0158
2015-08-21,-14.8399,-4.9715,-9.8683
2015-08-20,-6.3855,-2.5044,-3.8811
2015-08-19,-2.1037,-1.5341,-0.5695
2015-08-18,-1.0757,-1.3918,0.3160
2015-08-17,-1.5105,-1.4708,-0.0397
2015-08-14,-2.6055,-1.4608,-1.1446
2015-08-13,-2.8553,-1.1747,-1.6806
2015-08-12,-2.3029,-0.7545,-1.5484
2015-08-11,-1.8352,-0.3674,-1.4677
2015-08-10,-1.0099,-0.0005,-1.0094
2015-08-07,-1.9893,0.2518,-2.2412
2015-08-06,-0.5012,0.8121,-1.3133
2015-08-05,0.7956,1.1405,-0.3449
2015-08-04,0.7816,1.2267,-0.4451
2015-08-03,1.4163,1.3379,0.0783
2015-07-31,1.7251,1.3184,0.4067
2015-07-30,1.5037,1.2167,0.2870
2015-07-29,0.7115,1.1449,-0.4335
2015-07-28,-0.3039,1.2533,-1.5572
2015-07-27,-0.0356,1.6426,-1.6782
2015-07-24,2.9149,2.0622,0.8527
2015-07-23,5.4156,1.8490,3.5666
2015-07-22,6.2377,0.9573,5.2804
2015-07-21,5.9745,-0.3628,6.3373
2015-07-20,5.0364,-1.9471,6.9836
2015-07-17,2.8424,-3.6930,6.5354
2015-07-16,0.1676,-5.3268,5.4944
2015-07-15,-3.0096,-6.7005,3.6908
2015-07-14,-5.3013,-7.6232,2.3218
2015-07-13,-8.3072,-8.2036,-0.1035
2015-07-10,-11.0708,-8.1777,-2.8931
2015-07-09,-12.0975,-7.4545,-4.6430
2015-07-08,-10.6549,-6.2937,-4.3612
2015-07-07,-8.1872,-5.2034,-2.9838
2015-07-06,-8.4475,-4.4575,-3.9900
2015-07-02,-7.3759,-3.4600,-3.9160
2015-07-01,-6.7175,-2.4810,-4.2366
2015-06-30,-5.8446,-1.4218,-4.4228
2015-06-29,-3.1885,-0.3161,-2.8724
2015-06-26,0.8051,0.4020,0.4031
2015-06-25,1.4258,0.3012,1.1246
2015-06-24,2.1140,0.0200,2.0939
2015-06-23,2.3231,-0.5034,2.8265
2015-06-22,0.9658,-1.2101,2.1759
2015-06-19,-0.6431,-1.7540,1.1109
2015-06-18,-1.3780,-2.0317,0.6537
2015-06-17,-3.4414,-2.1952,-1.2462
2015-06-16,-3.9071,-1.8836,-2.0235
2015-06-15,-4.0222,-1.3778,-2.6444
2015-06-12,-2.9030,-0.7167,-2.1863
2015-06-11,-2.4179,-0.1701,-2.2478
2015-06-10,-3.2653,0.3918,-3.6572
2015-06-09,-3.9269,1.3061,-5.2330
2015-06-08,-2.1635,2.6144,-4.7779
2015-06-05,0.2072,3.8089,-3.6017
2015-06-04,1.8504,4.7093,-2.8589
2015-06-03,3.6143,5.4240,-1.8097
2015-06-02,3.9571,5.8765,-1.9194
2015-06-01,4.7921,6.3563,-1.5642
2015-05-29,5.5713,6.7474,-1.1761
2015-05-28,6.9267,7.0414,-0.1147
2015-05-27,7.1916,7.0701,0.1215
2015-05-26,7.1512,7.0397,0.1115
2015-05-22,8.9586,7.0118,1.9468
2015-05-21,8.9095,6.5251,2.3844
2015-05-20,8.2327,5.9290,2.3036
2015-05-19,7.7550,5.3531,2.4019
2015-05-18,6.8309,4.7527,2.0782
2015-05-15,5.4126,4.2331,1.1795
2015-05-14,4.1823,3.9382,0.2441
2015-05-13,2.7172,3.8772,-1.1600
2015-05-12,3.1108,4.1672,-1.0564
2015-05-11,3.5027,4.4313,-0.9286
2015-05-08,3.3197,4.6635,-1.3438
2015-05-07,1.9413,4.9994,-3.0581
2015-05-06,3.0148,5.7639,-2.7492
2015-05-05,5.1403,6.4512,-1.3109
2015-05-04,6.8306,6.7790,0.0517
2015-05-01,6.3402,6.7660,-0.4258
2015-04-30,6.2533,6.8725,-0.6192
2015-04-29,8.3709,7.0273,1.3436
2015-04-28,8.7791,6.6914,2.0877
2015-04-27,8.3670,6.1695,2.1976
2015-04-24,8.3140,5.6201,2.6939
2015-04-23,7.2325,4.9466,2.2859
2015-04-22,6.2315,4.3751,1.8564
2015-04-21,5.3692,3.9110,1.4582
2015-04-20,5.2770,3.5465,1.7305
2015-04-17,4.7659,3.1138,1.6520
2015-04-16,6.0011,2.7008,3.3003
2015-04-15,5.0662,1.8758,3.1904
2015-04-14,3.6322,1.0782,2.5540
2015-04-13,2.8476,0.4397,2.4080
2015-04-10,2.1520,-0.1623,2.3144
2015-04-09,0.2524,-0.7409,0.9934
2015-04-08,-1.0681,-0.9893,-0.0788
2015-04-07,-1.7931,-0.9696,-0.8235
2015-04-06,-2.1253,-0.7637,-1.3616
2015-04-02,-2.9552,-0.4233,-2.5319
2015-04-01,-2.5806,0.2097,-2.7903
2015-03-31,-1.3248,0.9073,-2.2320
2015-03-30,-0.5375,1.4653,-2.0027
2015-03-27,-1.3931,1.9659,-3.3591
2015-03-26,0.1028,2.8057,-2.7029
2015-03-25,2.5066,3.4814,-0.9748
2015-03-24,5.0393,3.7251,1.3142
2015-03-23,5.0983,3.3966,1.7017
2015-03-20,3.7839,2.9712,0.8127
2015-03-19,1.6766,2.7680,-1.0914
2015-03-18,0.8797,3.0408,-2.1611
2015-03-17,-1.1918,3.5811,-4.7729
2015-03-16,-1.2506,4.7744,-6.0249
2015-03-13,-2.0110,6.2806,-8.2916
2015-03-12,-0.1228,8.3535,-8.4763
2015-03-11,1.0112,10.4726,-9.4613
2015-03-10,5.0617,12.8379,-7.7762
2015-03-09,9.7588,14.7819,-5.0232
2015-03-06,12.0209,16.0377,-4.0168
2015-03-05,15.5652,17.0419,-1.4767
2015-03-04,16.8305,17.4111,-0.5806
2015-03-03,18.4562,17.5563,0.8999
2015-03-02,19.3209,17.3313,1.9896
2015-02-27,19.1651,16.8339,2.3312
2015-02-26,19.9999,16.2511,3.7488
2015-02-25,20.1391,15.3139,4.8252
2015-02-24,19.7062,14.1076,5.5986
2015-02-23,18.7021,12.7080,5.9942
2015-02-20,17.7411,11.2094,6.5317
2015-02-19,16.1913,9.5765,6.6148
2015-02-18,15.2860,7.9228,7.3632
2015-02-17,13.6811,6.0820,7.5991
2015-02-13,11.3664,4.1822,7.1842
2015-02-12,8.5879,2.3862,6.2017
2015-02-11,5.7830,0.8357,4.9473
2015-02-10,4.1501,-0.4011,4.5512
2015-02-09,1.9995,-1.5389,3.5384
2015-02-06,1.4501,-2.4235,3.8736
2015-02-05,-0.1610,-3.3919,3.2308
2015-02-04,-2.9329,-4.1996,1.2667
2015-02-03,-4.2890,-4.5162,0.2273
2015-02-02,-6.8249,-4.5731,-2.2518
2015-01-30,-6.9913,-4.0101,-2.9812
2015-01-29,-4.4691,-3.2648,-1.2043
2015-01-28,-3.8585,-2.9637,-0.8948
2015-01-27,-1.0794,-2.7400,1.6607
2015-01-26,-0.3053,-3.1552,2.8499
2015-01-23,-2.1168,-3.8677,1.7508
2015-01-22,-3.8617,-4.3054,0.4437
2015-01-21,-7.1863,-4.4163,-2.7699
2015-01-20,-8.1656,-3.7238,-4.4418
2015-01-16,-8.3225,-2.6134,-5.7091
2015-01-15,-8.0829,-1.1861,-6.8968
2015-01-14,-4.9360,0.5381,-5.4741
2015-01-13,-2.7413,1.9066,-4.6479
2015-01-12,-1.0977,3.0686,-4.1663
2015-01-09,0.4837,4.1102,-3.6265
2015-01-08,0.8099,5.0168,-4.2069
2015-01-07,-0.5499,6.0685,-6.6184
2015-01-06,1.4123,7.7231,-6.3108
2015-01-05,6.2676,9.3008,-3.0332
2015-01-02,10.5439,10.0591,0.4847
2014-12-31,12.0182,9.9379,2.0803
2014-12-30,13.6539,9.4179,4.2360
2014-12-29,13.3590,8.3589,5.0002
2014-12-26,11.7478,7.1088,4.6390
2014-12-24,9.7036,5.9491,3.7545
2014-12-23,7.6550,5.0105,2.6445
2014-12-22,4.8992,4.3493,0.5499
2014-12-19,1.6802,4.2118,-2.5316
2014-12-18,-1.6494,4.8447,-6.4942
2014-12-17,-4.9162,6.4683,-11.3845
2014-12-16,-4.0924,9.3144,-13.4068
2014-12-15,1.1066,12.6661,-11.5595
2014-12-12,6.0066,15.5560,-9.5493
2014-12-11,10.8804,17.9433,-7.0629
2014-12-10,13.5828,19.7091,-6.1262
2014-12-09,17.7702,21.2406,-3.4704
2014-12-08,19.4272,22.1082,-2.6811
2014-12-05,21.2096,22.7785,-1.5689
2014-12-04,21.6426,23.1707,-1.5281
2014-12-03,22.2319,23.5527,-1.3208
2014-12-02,22.4152,23.8829,-1.4677
2014-12-01,23.1154,24.2499,-1.1345
2014-11-28,25.0076,24.5335,0.4741
2014-11-26,25.6214,24.4149,1.2064
2014-11-25,25.4955,24.1133,1.3821
2014-11-24,25.5545,23.7678,1.7867
2014-11-21,25.0158,23.3211,1.6947
2014-11-20,24.5661,22.8975,1.6687
2014-11-19,24.7294,22.4803,2.2491
2014-11-18,24.9884,21.9180,3.0704
2014-11-17,24.6419,21.1504,3.4915
2014-11-14,24.9083,20.2776,4.6308
2014-11-13,25.0388,19.1199,5.9189
2014-11-12,24.8910,17.6401,7.2508
2014-11-11,24.4502,15.8274,8.6228
2014-11-10,23.3864,13.6717,9.7147
2014-11-07,21.8331,11.2430,10.5900
2014-11-06,20.1784,8.5955,11.5828
2014-11-05,17.8451,5.6998,12.1453
2014-11-04,15.3854,2.6635,12.7219
2014-11-03,13.1900,-0.5170,13.7070
2014-10-31,9.6146,-3.9437,13.5583
2014-10-30,4.8868,-7.3333,12.2201
2014-10-29,1.1638,-10.3883,11.5521
2014-10-28,-2.3474,-13.2763,10.9289
2014-10-27,-7.0750,-16.0085,8.9336
2014-10-24,-10.6215,-18.2419,7.6204
2014-10-23,-15.2941,-20.1470,4.8529
2014-10-22,-19.6345,-21.3603,1.7257
2014-10-21,-22.4748,-21.7917,-0.6831
2014-10-20,-27.2158,-21.6209,-5.5949
2014-10-17,-29.0765,-20.2222,-8.8543
2014-10-16,-29.2721,-18.0087,-11.2634
2014-10-15,-26.6523,-15.1928,-11.4595
2014-10-14,-22.8934,-12.3279,-10.5655
2014-10-13,-19.3113,-9.6865,-9.6248
2014-10-10,-14.1570,-7.2803,-6.8766
2014-10-09,-10.5683,-5.5612,-5.0072
2014-10-08,-8.0823,-4.3094,-3.7730
2014-10-07,-8.9337,-3.3661,-5.5676
2014-10-06,-6.4500,-1.9743,-4.4757
2014-10-03,-6.2121,-0.8553,-5.3568
2014-10-02,-6.1317,0.4839,-6.6155
2014-10-01,-3.7273,2.1378,-5.8651
2014-09-30,-0.6033,3.6040,-4.2073
2014-09-29,0.7324,4.6559,-3.9235
2014-09-26,1.8655,5.6367,-3.7712
2014-09-25,2.7705,6.5795,-3.8090
2014-09-24,5.6020,7.5318,-1.9298
2014-09-23,5.8447,8.0142,-2.1695
2014-09-22,7.6507,8.5566,-0.9059
2014-09-19,8.6717,8.7831,-0.1114
2014-09-18,8.2083,8.8109,-0.6026
2014-09-17,7.3998,8.9616,-1.5618
2014-09-16,7.2569,9.3520,-2.0951
2014-09-15,7.2328,9.8758,-2.6430
2014-09-12,8.6088,10.5365,-1.9277
2014-09-11,10.0962,11.0185,-0.9222
2014-09-10,10.6353,11.2490,-0.6137
2014-09-09,11.3478,11.4024,-0.0546
2014-09-08,12.8304,11.4161,1.4143
2014-09-05,13.2022,11.0625,2.1397
2014-09-04,12.8566,10.5276,2.3290
2014-09-03,13.2527,9.9454,3.3073
2014-09-02,13.2529,9.1185,4.1344
2014-08-29,12.9016,8.0849,4.8166
2014-08-28,12.1545,6.8808,5.2738
2014-08-27,11.6993,5.5623,6.1370
2014-08-26,10.6040,4.0281,6.5759
2014-08-25,9.0618,2.3841,6.6777
2014-08-22,7.1755,0.7147,6.4608
2014-08-21,5.6328,-0.9005,6.5333
2014-08-20,3.1776,-2.5338,5.7114
2014-08-19,0.5944,-3.9616,4.5560
2014-08-18,-2.2116,-5.1006,2.8891
2014-08-15,-4.7568,-5.8229,1.0661
2014-08-14,-6.2380,-6.0894,-0.1486
2014-08-13,-8.0500,-6.0523,-1.9977
2014-08-12,-9.3843,-5.5529,-3.8314
2014-08-11,-9.6302,-4.5950,-5.0352
2014-08-08,-10.1269,-3.3362,-6.7907
2014-08-07,-10.0707,-1.6385,-8.4322
2014-08-06,-7.6106,0.4695,-8.0801
2014-08-05,-5.4462,2.4895,-7.9358
2014-08-04,-2.6015,4.4735,-7.0749
2014-08-01,-0.8448,6.2422,-7.0870
2014-07-31,2.8188,8.0140,-5.1952
2014-07-30,6.8918,9.3128,-2.4210
2014-07-29,7.9786,9.9180,-1.9395
2014-07-28,9.2618,10.4029,-1.1410
2014-07-25,9.8528,10.6881,-0.8354
2014-07-24,10.5218,10.8970,-0.3752
2014-07-23,10.2410,10.9908,-0.7498
2014-07-22,9.8325,11.1782,-1.3457
2014-07-21,9.5225,11.5147,-1.9922
2014-07-18,9.9962,12.0127,-2.0165
2014-07-17,9.9881,12.5168,-2.5288
2014-07-16,11.8790,13.1490,-1.2701
2014-07-15,11.7320,13.4666,-1.7345
2014-07-14,12.2179,13.9002,-1.6823
2014-07-11,12.2714,14.3208,-2.0493
2014-07-10,13.1316,14.8331,-1.7016
2014-07-09,14.3326,15.2585,-0.9259
2014-07-08,14.8274,15.4900,-0.6626
2014-07-07,16.1717,15.6556,0.5161
2014-07-03,16.2330,15.5266,0.7065
2014-07-02,15.2820,15.3500,-0.0679
2014-07-01,14.9476,15.3669,-0.4193
2014-06-30,14.4357,15.4718,-1.0361
2014-06-27,14.9051,15.7308,-0.8257
2014-06-26,15.2131,15.9372,-0.7241
2014-06-25,15.7658,16.1183,-0.3524
2014-06-24,16.0067,16.2064,-0.1997
2014-06-23,17.0537,16.2563,0.7974
2014-06-20,16.8561,16.0569,0.7992
2014-06-19,16.3321,15.8571,0.4750
2014-06-18,15.7710,15.7384,0.0326
2014-06-17,15.0800,15.7302,-0.6502
2014-06-16,15.5049,15.8928,-0.3879
2014-06-13,16.2503,15.9897,0.2606
2014-06-12,17.1303,15.9246,1.2057
2014-06-11,18.6204,15.6232,2.9972
2014-06-10,18.8484,14.8739,3.9745
2014-06-09,18.1626,13.8803,4.2823
2014-06-06,16.9743,12.8097,4.1646
2014-06-05,15.3970,11.7685,3.6285
2014-06-04,14.0742,10.8614,3.2128
2014-06-03,13.4620,10.0582,3.4038
2014-06-02,12.8554,9.2072,3.6481
2014-05-30,11.8198,8.2952,3.5246
2014-05-29,10.4686,7.4141,3.0546
2014-05-28,8.9522,6.6504,2.3018
2014-05-27,7.9301,6.0750,1.8552
2014-05-23,6.2934,5.6112,0.6822
2014-05-22,5.2714,5.4406,-0.1692
2014-05-21,4.7090,5.4829,-0.7739
2014-05-20,4.3768,5.6764,-1.2997
2014-05-19,5.4367,6.0013,-0.5647
2014-05-16,5.4632,6.1425,-0.6793
2014-05-15,6.1526,6.3123,-0.1597
2014-05-14,7.6569,6.3523,1.3046
2014-05-13,7.6654,6.0261,1.6393
2014-05-12,6.6565,5.6163,1.0402
2014-05-09,5.3534,5.3562,-0.0029
2014-05-08,5.4623,5.3570,0.1053
2014-05-07,5.8121,5.3306,0.4814
2014-05-06,5.9113,5.2103,0.7010
2014-05-05,7.0200,5.0350,1.9850
2014-05-02,6.6082,4.5388,2.0694
2014-05-01,6.3449,4.0214,2.3234
2014-04-30,5.6579,3.4406,2.2173
2014-04-29,4.6712,2.8862,1.7850
2014-04-28,3.9162,2.4400,1.4762
2014-04-25,3.8017,2.0709,1.7308
2014-04-24,4.2143,1.6382,2.5760
2014-04-23,3.1309,0.9942,2.1366
2014-04-22,2.0304,0.4601,1.5703
2014-04-21,0.1727,0.0675,0.1052
2014-04-17,-1.4210,0.0412,-1.4622
2014-04-16,-2.7177,0.4068,-3.1245
2014-04-15,-4.0746,1.1879,-5.2625
2014-04-14,-3.7791,2.5035,-6.2826
2014-04-11,-2.0874,4.0742,-6.1616
2014-04-10,1.6212,5.6146,-3.9933
2014-04-09,4.5606,6.6129,-2.0523
2014-04-08,4.2649,7.1260,-2.8610
2014-04-07,5.8843,7.8412,-1.9570
2014-04-04,8.5701,8.3305,0.2396
2014-04-03,9.8321,8.2706,1.5615
2014-04-02,8.8888,7.8802,1.0086
2014-04-01,7.3386,7.6281,-0.2894
2014-03-31,5.8011,7.7004,-1.8993
2014-03-28,5.0962,8.1752,-3.0790
2014-03-27,5.6212,8.9450,-3.3238
2014-03-26,7.0831,9.7760,-2.6929
2014-03-25,8.4875,10.4492,-1.9617
2014-03-24,8.8269,10.9396,-2.1127
2014-03-21,9.9647,11.4678,-1.5031
2014-03-20,10.3473,11.8436,-1.4962
2014-03-19,10.1263,12.2176,-2.0914
2014-03-18,10.8412,12.7405,-1.8992
2014-03-17,10.4273,13.2153,-2.7880
2014-03-14,11.1136,13.9123,-2.7987
2014-03-13,13.6302,14.6119,-0.9818
2014-03-12,16.1135,14.8574,1.2561
2014-03-11,16.8230,14.5433,2.2796
2014-03-10,17.5419,13.9734,3.5684
2014-03-07,17.2329,13.0813,4.1516
2014-03-06,16.4994,12.0434,4.4560
2014-03-05,15.4260,10.9294,4.4966
2014-03-04,14.1594,9.8053,4.3541
2014-03-03,12.3266,8.7167,3.6099
2014-02-28,12.6772,7.8143,4.8630
2014-02-27,11.5435,6.5985,4.9449
2014-02-26,10.4538,5.3623,5.0915
2014-02-25,9.8406,4.0894,5.7511
2014-02-24,8.9188,2.6516,6.2672
2014-02-21,7.3590,1.0849,6.2742
2014-02-20,6.4178,-0.4837,6.9015
2014-02-19,4.7636,-2.2091,6.9727
2014-02-18,3.7061,-3.9522,7.6584
2014-02-14,1.0796,-5.8668,6.9464
2014-02-13,-2.0716,-7.6034,5.5318
2014-02-12,-5.1675,-8.9864,3.8189
2014-02-11,-7.9677,-9.9411,1.9734
2014-02-10,-11.4757,-10.4345,-1.0413
2014-02-07,-13.7592,-10.1741,-3.5850
2014-02-06,-16.1864,-9.2779,-6.9085
2014-02-05,-16.6471,-7.5507,-9.0963
2014-02-04,-14.7743,-5.2767,-9.4976
2014-02-03,-12.5315,-2.9023,-9.6293
2014-01-31,-8.1315,-0.4949,-7.6365
2014-01-30,-6.5411,1.4142,-7.9553
2014-01-29,-5.5972,3.4030,-9.0002
2014-01-28,-2.2757,5.6531,-7.9287
2014-01-27,0.1337,7.6353,-7.5016
2014-01-24,4.3208,9.5107,-5.1899
2014-01-23,8.7133,10.8081,-2.0948
2014-01-22,10.3067,11.3318,-1.0252
2014-01-21,10.5206,11.5881,-1.0675
2014-01-17,10.7486,11.8550,-1.1063
2014-01-16,11.4026,12.1316,-0.7290
2014-01-15,11.3393,12.3138,-0.9745
2014-01-14,10.8401,12.5574,-1.7173
2014-01-13,11.0126,12.9868,-1.9742
2014-01-10,13.0763,13.4803,-0.4040
2014-01-09,13.1609,13.5813,-0.4204
2014-01-08,13.5093,13.6864,-0.1771
2014-01-07,13.8226,13.7307,0.0920
2014-01-06,13.9818,13.7077,0.2741
2014-01-03,15.1127,13.6392,1.4735
2014-01-02,15.8680,13.2708,2.5972
2013-12-31,16.5392,12.6215,3.9177
2013-12-30,15.4874,11.6421,3.8454
2013-12-27,14.6620,10.6807,3.9813
2013-12-26,13.3616,9.6854,3.6762
2013-12-24,11.4444,8.7663,2.6780
2013-12-23,9.7166,8.0968,1.6198
2013-12-20,7.9127,7.6919,0.2208
2013-12-19,6.4798,7.6367,-1.1569
2013-12-18,5.4444,7.9259,-2.4815
2013-12-17,3.9369,8.5463,-4.6094
2013-12-16,4.9743,9.6986,-4.7243
2013-12-13,5.6620,10.8797,-5.2177
2013-12-12,7.5998,12.1842,-4.5843
2013-12-11,9.9443,13.3302,-3.3859
2013-12-10,12.1079,14.1767,-2.0688
2013-12-09,12.6162,14.6939,-2.0777
2013-12-06,12.4960,15.2134,-2.7174
2013-12-05,12.4948,15.8927,-3.3979
2013-12-04,14.3539,16.7422,-2.3883
2013-12-03,15.7260,17.3392,-1.6133
2013-12-02,17.0102,17.7426,-0.7323
2013-11-29,17.8165,17.9257,-0.1092
2013-11-27,18.0865,17.9529,0.1336
2013-11-26,18.0235,17.9195,0.1040
2013-11-25,18.1371,17.8936,0.2435
2013-11-22,18.0457,17.8327,0.2130
2013-11-21,17.4345,17.7794,-0.3449
2013-11-20,17.3079,17.8657,-0.5577
2013-11-19,18.3689,18.0051,0.3639
2013-11-18,18.7942,17.9141,0.8801
2013-11-15,18.6910,17.6941,0.9969
2013-11-14,17.6102,17.4449,0.1653
2013-11-13,16.7444,17.4036,-0.6591
2013-11-12,16.2735,17.5683,-1.2949
2013-11-11,16.8927,17.8921,-0.9994
2013-11-08,17.0097,18.1419,-1.1322
2013-11-07,17.0419,18.4249,-1.3831
2013-11-06,19.2238,18.7707,0.4531
2013-11-05,19.3526,18.6575,0.6952
2013-11-04,20.0012,18.4837,1.5176
2013-11-01,20.0331,18.1043,1.9289
2013-10-31,20.4229,17.6221,2.8009
2013-10-30,21.1427,16.9218,4.2208
2013-10-29,21.0645,15.8666,5.1978
2013-10-28,19.7786,14.5672,5.2114
2013-10-25,18.8515,13.2643,5.5871
2013-10-24,17.6322,11.8675,5.7647
2013-10-23,16.6035,10.4264,6.1772
2013-10-22,15.6284,8.8821,6.7463
2013-10-21,13.3124,7.1955,6.1169
2013-10-18,11.1819,5.6663,5.5156
2013-10-17,8.3162,4.2874,4.0288
2013-10-16,5.6933,3.2802,2.4131
2013-10-15,3.4447,2.6769,0.7678
2013-10-14,2.9153,2.4850,0.4303
2013-10-11,0.9673,2.3774,-1.4101
2013-10-10,-0.8266,2.7299,-3.5565
2013-10-09,-2.0208,3.6190,-5.6399
2013-10-08,0.1660,5.0290,-4.8630
2013-10-07,3.0515,6.2448,-3.1933
2013-10-04,4.5855,7.0431,-2.4576
2013-10-03,5.0126,7.6575,-2.6449
2013-10-02,6.6903,8.3187,-1.6284
2013-10-01,7.1857,8.7258,-1.5401
2013-09-30,7.5985,9.1109,-1.5124
2013-09-27,9.3843,9.4890,-0.1047
2013-09-26,10.4885,9.5151,0.9734
2013-09-25,11.0408,9.2718,1.7690
2013-09-24,12.1858,8.8295,3.3563
2013-09-23,12.9966,7.9905,5.0062
2013-09-20,13.3924,6.7389,6.6535
2013-09-19,12.8811,5.0755,7.8056
2013-09-18,10.7756,3.1241,7.6515
2013-09-17,7.6076,1.2112,6.3964
2013-09-16,5.5672,-0.3878,5.9551
2013-09-13,3.6110,-1.8766,5.4876
2013-09-12,2.0400,-3.2485,5.2885
2013-09-11,0.4706,-4.5706,5.0412
