0,1,2,3
2014-01-07,1815.6150,1863.2937,1767.9363
2014-01-06,1813.9755,1860.7250,1767.2260
2014-01-03,1811.8885,1859.8772,1763.8998
2014-01-02,1809.9605,1857.7615,1762.1594
2013-12-31,1808.1190,1855.2176,1761.0204
2013-12-30,1805.7460,1849.1315,1762.3604
2013-12-27,1803.9830,1844.2362,1763.7298
2013-12-26,1802.2745,1838.7539,1765.7951
2013-12-24,1800.3110,1831.9247,1768.6973
2013-12-23,1798.7690,1826.5708,1770.9672
2013-12-20,1797.6075,1822.1828,1773.0322
2013-12-19,1796.4840,1819.1493,1773.8187
2013-12-18,1795.0725,1817.8107,1772.3343
2013-12-17,1793.9335,1815.6977,1772.1693
2013-12-16,1794.4600,1815.4427,1773.4774
2013-12-13,1795.0420,1815.7577,1774.3263
2013-12-12,1795.8070,1814.5931,1777.0209
2013-12-11,1796.1320,1813.6861,1778.5779
2013-12-10,1795.4055,1816.1206,1774.6904
2013-12-09,1793.8690,1816.6694,1771.0686
2013-12-06,1791.9810,1815.8921,1768.0699
2013-12-05,1789.0840,1819.1799,1758.9881
2013-12-04,1788.3570,1819.4940,1757.2200
2013-12-03,1786.8650,1819.8126,1753.9174
2013-12-02,1785.5040,1819.2102,1751.7978
2013-11-29,1783.5410,1817.9966,1749.0854
2013-11-27,1781.0775,1815.8560,1746.2990
2013-11-26,1778.8815,1812.2970,1745.4660
2013-11-25,1777.3415,1809.0082,1745.6748
2013-11-22,1775.3230,1805.4310,1745.2150
2013-11-21,1773.0735,1800.6656,1745.4814
2013-11-20,1770.8845,1797.8406,1743.9284
2013-11-19,1769.1350,1797.6393,1740.6307
2013-11-18,1767.4750,1795.2800,1739.6700
2013-11-15,1765.1315,1792.3258,1737.9373
2013-11-14,1762.4475,1786.4767,1738.4183
2013-11-13,1759.5740,1783.1813,1735.9667
2013-11-12,1756.5510,1783.1871,1729.9149
2013-11-11,1753.0695,1789.4071,1716.7319
2013-11-08,1749.9820,1789.7317,1710.2323
2013-11-07,1746.6115,1790.0535,1703.1695
2013-11-06,1743.8820,1793.2952,1694.4689
2013-11-05,1738.1775,1799.0094,1677.3456
2013-11-04,1732.8015,1802.3051,1663.2979
2013-11-01,1728.2110,1799.9202,1656.5018
2013-10-31,1724.6540,1796.4351,1652.8729
2013-10-30,1720.7600,1793.6409,1647.8791
2013-10-29,1717.2880,1788.3226,1646.2534
2013-10-28,1713.4405,1780.4365,1646.4445
2013-10-25,1709.4125,1773.8580,1644.9670
2013-10-24,1706.0115,1766.5274,1645.4956
2013-10-23,1703.3415,1760.0880,1646.5950
2013-10-22,1700.6610,1753.9837,1647.3383
2013-10-21,1697.7985,1745.0134,1650.5837
2013-10-18,1695.6575,1737.7879,1653.5271
2013-10-17,1693.9280,1730.3494,1657.5066
2013-10-16,1693.3875,1727.7259,1659.0491
2013-10-15,1693.5865,1728.6144,1658.5586
2013-10-14,1693.9215,1729.2411,1658.6020
2013-10-11,1693.2945,1727.8777,1658.7113
2013-10-10,1692.5340,1726.8806,1658.1874
2013-10-09,1692.0770,1726.6525,1657.5015
2013-10-08,1693.7135,1724.2408,1663.1862
2013-10-07,1695.1405,1720.6329,1669.6481
2013-10-04,1694.9200,1721.1328,1668.7072
2013-10-03,1693.1535,1724.5658,1661.7412
2013-10-02,1691.9745,1727.0327,1656.9163
2013-10-01,1689.9350,1728.8488,1651.0213
2013-09-30,1687.1735,1731.6926,1642.6544
2013-09-27,1684.7445,1735.1392,1634.3498
2013-09-26,1682.0655,1736.2406,1627.8904
2013-09-25,1678.8800,1736.1774,1621.5826
2013-09-24,1675.7655,1736.3800,1615.1510
2013-09-23,1673.7335,1734.0320,1613.4350
2013-09-20,1671.8165,1730.8433,1612.7897
2013-09-19,1669.1690,1725.8263,1612.5117
2013-09-18,1665.1920,1717.3496,1613.0344
2013-09-17,1661.5335,1705.9403,1617.1267
2013-09-16,1658.5985,1698.7443,1618.4527
2013-09-13,1656.5100,1692.4481,1620.5719
2013-09-12,1655.1765,1688.2048,1622.1482
2013-09-11,1655.2750,1688.6495,1621.9005
2013-09-10,1655.5265,1689.9762,1621.0768
2013-09-09,1655.8005,1691.2248,1620.3762
2013-09-06,1656.7860,1694.9190,1618.6530
2013-09-05,1658.9015,1700.9360,1616.8670
2013-09-04,1660.6930,1704.9203,1616.4657
2013-09-03,1662.9075,1709.7464,1616.0686
2013-08-30,1666.2760,1715.5987,1616.9533
2013-08-29,1670.1110,1720.3967,1619.8253
2013-08-28,1673.5460,1724.0203,1623.0717
2013-08-27,1676.0845,1723.5586,1628.6104
2013-08-26,1678.8585,1721.5968,1636.1202
2013-08-23,1680.2860,1721.8708,1638.7012
2013-08-22,1681.6935,1722.8134,1640.5736
2013-08-21,1683.3580,1723.0072,1643.7088
2013-08-20,1685.5150,1720.5263,1650.5037
2013-08-19,1687.5170,1719.1275,1655.9065
2013-08-16,1689.9905,1715.3649,1664.6161
2013-08-15,1691.8035,1711.7586,1671.8484
2013-08-14,1693.2060,1707.5473,1678.8647
2013-08-13,1692.9820,1707.9316,1678.0324
2013-08-12,1692.0870,1708.6983,1675.4757
2013-08-09,1691.7385,1708.8400,1674.6370
2013-08-08,1691.1770,1709.0055,1673.3485
2013-08-07,1690.0540,1708.9504,1671.1576
2013-08-06,1688.1395,1713.0900,1663.1890
2013-08-05,1685.8870,1714.9008,1656.8732
2013-08-02,1682.5530,1716.0152,1649.0907
2013-08-01,1678.6640,1716.4198,1640.9081
2013-07-31,1674.0910,1718.6213,1629.5606
2013-07-30,1670.5085,1721.7412,1619.2758
2013-07-29,1666.9585,1723.0277,1610.8893
2013-07-26,1663.0060,1724.2444,1601.7676
2013-07-25,1659.0835,1722.4919,1595.6751
2013-07-24,1654.7340,1720.8697,1588.5982
2013-07-23,1649.8385,1720.3594,1579.3176
2013-07-22,1643.8735,1719.0188,1568.7282
2013-07-19,1638.7185,1713.1236,1564.3134
2013-07-18,1633.5235,1706.7976,1560.2494
2013-07-17,1630.5015,1699.1529,1561.8501
2013-07-16,1629.0465,1694.5229,1563.5701
2013-07-15,1627.1855,1689.2133,1565.1577
2013-07-12,1624.3970,1681.0049,1567.7891
2013-07-11,1622.2055,1673.1103,1571.3007
2013-07-10,1619.0805,1663.9483,1574.2127
2013-07-09,1617.7560,1660.0769,1575.4351
2013-07-08,1617.2805,1658.2288,1576.3322
2013-07-05,1617.4265,1658.7237,1576.1293
2013-07-03,1616.9600,1657.8014,1576.1186
2013-07-02,1616.6345,1657.6236,1575.6454
2013-07-01,1617.4995,1658.9639,1576.0351
2013-06-28,1618.7725,1661.3940,1576.1510
2013-06-27,1619.9955,1662.5166,1577.4744
2013-06-26,1622.0560,1666.9859,1577.1261
2013-06-25,1624.3110,1669.7651,1578.8569
2013-06-24,1627.9125,1672.7068,1583.1182
2013-06-21,1631.7380,1669.6980,1593.7780
2013-06-20,1634.6420,1668.8280,1600.4560
2013-06-19,1638.0000,1665.8888,1610.1113
2013-06-18,1640.0115,1670.6601,1609.3630
2013-06-17,1640.7355,1673.1007,1608.3703
2013-06-14,1642.1570,1676.5343,1607.7797
2013-06-13,1643.3440,1677.1432,1609.5449
2013-06-12,1644.4650,1678.7470,1610.1830
2013-06-11,1646.3560,1677.4005,1615.3116
2013-06-10,1646.7380,1676.9545,1616.5215
2013-06-07,1646.2825,1676.9928,1615.5722
2013-06-06,1645.4470,1677.3151,1613.5790
2013-06-05,1645.9535,1676.6509,1615.2561
2013-06-04,1646.8065,1674.0971,1619.5159
2013-06-03,1646.1125,1675.5579,1616.6671
2013-05-31,1644.8125,1677.2882,1612.3368
2013-05-30,1643.1550,1681.2348,1605.0752
2013-05-29,1639.5695,1685.4419,1593.6971
2013-05-28,1637.0300,1686.1809,1587.8790
2013-05-24,1633.7075,1685.1141,1582.3009
2013-05-23,1630.3395,1685.8060,1574.8730
2013-05-22,1627.0720,1685.0435,1569.1005
2013-05-21,1623.2440,1683.3138,1563.1742
2013-05-20,1618.7250,1677.8896,1559.5604
2013-05-17,1613.5355,1673.3058,1553.7652
2013-05-16,1607.9245,1667.4578,1548.3912
2013-05-15,1602.4815,1665.2764,1539.6866
2013-05-14,1597.1430,1658.0098,1536.2761
2013-05-13,1593.3545,1649.7751,1536.9339
2013-05-10,1589.2840,1645.1986,1533.3694
2013-05-09,1587.0415,1639.1165,1534.9665
2013-05-08,1585.3765,1634.3116,1536.4414
2013-05-07,1583.1285,1627.0355,1539.2215
2013-05-06,1580.2610,1619.8865,1540.6354
2013-05-03,1577.5395,1613.9031,1541.1758
2013-05-02,1574.4825,1608.1069,1540.8580
2013-05-01,1572.6020,1605.0324,1540.1716
2013-04-30,1571.1515,1604.2340,1538.0689
2013-04-29,1569.7855,1600.5681,1539.0029
2013-04-26,1568.2135,1597.1230,1539.3040
2013-04-25,1567.5610,1595.7550,1539.3670
2013-04-24,1566.4455,1593.5087,1539.3823
2013-04-23,1565.6945,1592.1730,1539.2159
2013-04-22,1564.3400,1590.7739,1537.9060
2013-04-19,1564.0595,1590.6840,1537.4350
2013-04-18,1563.5870,1591.1393,1536.0347
2013-04-17,1564.4420,1590.2173,1538.6667
2013-04-16,1564.2585,1590.4343,1538.0827
2013-04-15,1563.1350,1589.3729,1536.8971
2013-04-12,1563.5520,1589.3531,1537.7509
2013-04-11,1562.2710,1585.3178,1539.2242
2013-04-10,1560.3285,1578.6219,1542.0351
2013-04-09,1558.5660,1572.1444,1544.9876
2013-04-08,1557.9465,1570.7435,1545.1495
2013-04-05,1557.3520,1570.2460,1544.4580
2013-04-04,1556.9010,1570.9155,1542.8865
2013-04-03,1555.9750,1571.4270,1540.5230
2013-04-02,1555.2800,1572.2558,1538.3041
2013-04-01,1553.0275,1573.1279,1532.9271
2013-03-28,1550.8290,1575.5386,1526.1193
2013-03-27,1548.1035,1575.9383,1520.2687
2013-03-26,1545.7605,1576.0191,1515.5019
2013-03-25,1542.4190,1578.2344,1506.6036
2013-03-22,1539.2270,1581.8926,1496.5614
2013-03-21,1537.1625,1580.2038,1494.1212
2013-03-20,1534.9935,1580.3831,1489.6038
2013-03-19,1532.6555,1577.7339,1487.5771
2013-03-18,1531.7855,1576.2874,1487.2836
2013-03-15,1530.1700,1573.9447,1486.3953
2013-03-14,1528.2040,1569.7949,1486.6131
2013-03-13,1526.0590,1564.5094,1487.6086
2013-03-12,1524.3045,1560.5385,1488.0705
2013-03-11,1522.5310,1556.4750,1488.5870
2013-03-08,1520.6165,1550.8618,1490.3712
2013-03-07,1518.5270,1545.6506,1491.4034
2013-03-06,1516.9200,1541.4380,1492.4019
2013-03-05,1515.4115,1537.2731,1493.5499
2013-03-04,1513.2075,1533.6346,1492.7804
2013-03-01,1512.6060,1532.2797,1492.9323
2013-02-28,1511.6015,1532.0658,1491.1372
2013-02-27,1510.9655,1531.7950,1490.1360
2013-02-26,1510.5580,1531.2970,1489.8190
2013-02-25,1510.7200,1531.0781,1490.3619
2013-02-22,1511.4755,1529.3530,1493.5980
2013-02-21,1510.4365,1529.6033,1491.2697
2013-02-20,1510.0560,1530.1252,1489.9868
2013-02-19,1509.0865,1530.5228,1487.6502
2013-02-15,1506.8385,1528.0651,1485.6119
2013-02-14,1504.8960,1528.0493,1481.7427
2013-02-13,1502.4585,1528.2690,1476.6480
2013-02-12,1500.0590,1527.6398,1472.4782
2013-02-11,1497.6215,1526.5094,1468.7336
2013-02-08,1495.3735,1524.8675,1465.8795
2013-02-07,1493.0830,1522.3284,1463.8376
2013-02-06,1490.6645,1522.0384,1459.2906
2013-02-05,1487.9160,1520.8809,1454.9512
2013-02-04,1485.4460,1518.4381,1452.4539
2013-02-01,1483.9840,1517.6125,1450.3555
2013-01-31,1481.2940,1513.7399,1448.8481
2013-01-30,1479.5095,1511.9855,1447.0335
2013-01-29,1475.7210,1513.9972,1437.4448
2013-01-28,1470.4505,1517.5880,1423.3130
2013-01-25,1466.3465,1516.6050,1416.0880
2013-01-24,1462.1900,1513.3902,1410.9898
2013-01-23,1458.7820,1509.9146,1407.6495
2013-01-22,1455.5490,1505.3193,1405.7787
2013-01-18,1453.1055,1500.0881,1406.1229
2013-01-17,1450.5970,1495.6067,1405.5873
2013-01-16,1448.8895,1491.7027,1406.0763
2013-01-15,1446.7760,1488.8598,1404.6922
2013-01-14,1443.8380,1486.5722,1401.1038
2013-01-11,1441.2765,1483.4052,1399.1478
2013-01-10,1439.0980,1479.0879,1399.1081
2013-01-09,1436.8840,1474.1243,1399.6437
2013-01-08,1434.7605,1471.0857,1398.4353
2013-01-07,1432.8065,1468.2988,1397.3142
2013-01-04,1430.4090,1464.1541,1396.6639
2013-01-03,1427.5495,1458.1311,1396.9679
2013-01-02,1424.9335,1453.0297,1396.8373
2012-12-31,1422.2855,1445.2678,1399.3032
2012-12-28,1421.7850,1444.8412,1398.7287
2012-12-27,1422.4610,1443.9470,1400.9750
2012-12-26,1422.0525,1444.1564,1399.9486
2012-12-24,1421.0080,1445.2993,1396.7166
2012-12-21,1419.9895,1444.9466,1395.0324
2012-12-20,1418.9395,1443.8653,1394.0137
2012-12-19,1416.3065,1441.3432,1391.2698
2012-12-18,1413.9065,1440.1768,1387.6362
2012-12-17,1410.9115,1435.0768,1386.7462
2012-12-14,1407.3875,1438.6841,1376.0909
2012-12-13,1404.3750,1443.3616,1365.3884
2012-12-12,1401.1770,1444.8982,1357.4558
2012-12-11,1398.4795,1441.7849,1355.1741
2012-12-10,1396.0890,1437.9001,1354.2779
2012-12-07,1394.1540,1435.2032,1353.1048
2012-12-06,1392.1260,1432.2458,1352.0063
2012-12-05,1391.1555,1430.0375,1352.2735
2012-12-04,1392.1110,1433.5808,1350.6412
2012-12-03,1392.6215,1435.0545,1350.1885
2012-11-30,1392.8585,1435.7159,1350.0011
2012-11-29,1393.4290,1437.7903,1349.0677
2012-11-28,1393.2395,1437.2454,1349.2336
2012-11-27,1393.3400,1437.5068,1349.1732
2012-11-26,1394.0415,1438.9807,1349.1023
2012-11-23,1394.1645,1439.2503,1349.0787
2012-11-21,1394.3625,1439.7436,1348.9814
2012-11-20,1396.5020,1444.9818,1348.0222
2012-11-19,1398.7710,1449.6020,1347.9400
2012-11-16,1402.2935,1458.7912,1345.7958
2012-11-15,1407.3450,1465.8029,1348.8871
2012-11-14,1412.4245,1468.8450,1356.0040
2012-11-13,1416.6565,1467.8116,1365.5014
2012-11-12,1419.3595,1466.9113,1371.8077
2012-11-09,1422.0000,1466.2749,1377.7251
2012-11-08,1424.6355,1464.6287,1384.6422
2012-11-07,1427.8340,1462.0557,1393.6123
2012-11-06,1430.9015,1463.5966,1398.2064
2012-11-05,1432.5285,1467.7061,1397.3509
2012-11-02,1434.7355,1471.3151,1398.1559
2012-11-01,1436.5750,1472.5338,1400.6162
2012-10-31,1437.4830,1473.4055,1401.5605
2012-10-26,1439.0995,1473.1809,1405.0181
2012-10-25,1440.5360,1472.2575,1408.8145
2012-10-24,1442.2450,1471.4228,1413.0672
2012-10-23,1443.4735,1468.7094,1418.2375
2012-10-22,1444.8975,1465.9940,1423.8010
2012-10-19,1446.0510,1467.1214,1424.9806
2012-10-18,1447.3990,1468.4553,1426.3427
2012-10-17,1447.5450,1468.9132,1426.1768
2012-10-16,1447.5520,1468.9378,1426.1662
2012-10-15,1447.7720,1469.5435,1426.0005
2012-10-12,1448.8250,1471.0487,1426.6013
2012-10-11,1450.6840,1472.0289,1429.3391
2012-10-10,1452.0415,1472.0882,1431.9948
2012-10-09,1452.2415,1471.5739,1432.9092
2012-10-08,1451.8455,1472.3333,1431.3577
2012-10-05,1450.5055,1473.1543,1427.8568
2012-10-04,1449.3550,1472.1062,1426.6038
2012-10-03,1447.8910,1471.1168,1424.6653
2012-10-02,1445.5135,1475.6811,1415.3459
2012-10-01,1443.4730,1478.4396,1408.5064
2012-09-28,1441.5775,1480.0522,1403.1028
2012-09-27,1439.5180,1482.1514,1396.8845
2012-09-26,1437.6850,1481.9687,1393.4013
2012-09-25,1436.4840,1482.4471,1390.5209
2012-09-24,1434.9265,1482.1848,1387.6682
2012-09-21,1432.6385,1479.8527,1385.4243
2012-09-20,1429.7350,1476.9669,1382.5031
2012-09-19,1427.3965,1472.9531,1381.8399
2012-09-18,1425.0025,1468.2048,1381.8002
2012-09-17,1422.9430,1463.2342,1382.6517
2012-09-14,1420.7915,1457.0803,1384.5027
2012-09-13,1418.2785,1448.1546,1388.4024
2012-09-12,1415.5555,1438.9533,1392.1577
2012-09-11,1413.9240,1435.7323,1392.1157
2012-09-10,1412.4515,1432.6772,1392.2258
2012-09-07,1411.2910,1430.1869,1392.3951
2012-09-06,1409.5350,1424.2767,1394.7933
2012-09-05,1408.0400,1418.8596,1397.2204
2012-09-04,1407.9355,1418.9690,1396.9020
2012-08-31,1407.4000,1419.9046,1394.8954
2012-08-30,1406.6205,1421.0308,1392.2102
2012-08-29,1404.8965,1427.9622,1381.8308
2012-08-28,1403.1380,1429.3745,1376.9015
2012-08-27,1401.6390,1429.6610,1373.6170
2012-08-24,1400.3820,1428.9619,1371.8021
2012-08-23,1399.1240,1427.9149,1370.3331
2012-08-22,1397.0210,1430.4172,1363.6248
2012-08-21,1393.2410,1434.5109,1351.9712
2012-08-20,1389.4980,1436.0942,1342.9018
2012-08-17,1386.1175,1433.7137,1338.5213
2012-08-16,1383.3425,1429.5951,1337.0899
2012-08-15,1381.3925,1425.2841,1337.5009
2012-08-14,1379.7550,1422.3468,1337.1632
2012-08-13,1377.7420,1419.3679,1336.1162
2012-08-10,1375.2185,1416.2595,1334.1775
2012-08-09,1372.7640,1412.0114,1333.5166
2012-08-08,1369.3620,1409.3932,1329.3308
2012-08-07,1366.3235,1405.1237,1327.5234
2012-08-06,1363.3295,1400.0414,1326.6176
2012-08-03,1361.2410,1395.3435,1327.1385
2012-08-02,1359.4255,1390.7529,1328.0981
2012-08-01,1359.5545,1390.9937,1328.1153
2012-07-31,1359.4895,1390.8032,1328.1759
2012-07-30,1358.7990,1388.9194,1328.6786
2012-07-27,1357.6420,1385.2768,1330.0072
2012-07-26,1354.7955,1381.8952,1327.6959
2012-07-25,1353.3870,1382.1324,1324.6417
2012-07-24,1352.4920,1384.0852,1320.8988
2012-07-23,1351.2625,1386.6534,1315.8716
2012-07-20,1350.4875,1386.5813,1314.3937
2012-07-19,1348.6300,1385.8336,1311.4264
2012-07-18,1347.5890,1382.7213,1312.4567
2012-07-17,1346.8490,1380.4163,1313.2817
2012-07-16,1345.9045,1378.5766,1313.2324
2012-07-13,1345.3645,1377.8639,1312.8651
2012-07-12,1343.9805,1376.7736,1311.1873
2012-07-11,1342.9865,1377.9694,1308.0036
2012-07-10,1342.1230,1378.0547,1306.1913
2012-07-09,1340.4960,1379.2357,1301.7563
2012-07-06,1339.1560,1378.0016,1300.3105
2012-07-05,1337.1715,1376.6914,1297.6516
2012-07-03,1334.5490,1372.5825,1296.5155
2012-07-02,1330.1230,1369.3372,1290.9088
2012-06-29,1325.7565,1367.5974,1283.9157
2012-06-28,1321.5505,1364.7966,1278.3044
2012-06-27,1320.6150,1363.9819,1277.2481
2012-06-26,1319.6885,1362.8469,1276.5301
2012-06-25,1320.3100,1363.8244,1276.7956
2012-06-22,1320.5150,1363.9418,1277.0882
2012-06-21,1319.7980,1362.7137,1276.8823
2012-06-20,1319.4655,1362.3020,1276.6290
2012-06-19,1317.5125,1356.9951,1278.0299
2012-06-18,1315.4130,1350.2582,1280.5678
2012-06-15,1312.9350,1346.0815,1279.7885
2012-06-14,1311.0360,1341.3419,1280.7301
2012-06-13,1310.8210,1340.6688,1280.9732
2012-06-12,1311.6100,1342.6555,1280.5645
2012-06-11,1312.3185,1345.0785,1279.5585
2012-06-08,1314.5415,1351.8045,1277.2785
2012-06-07,1316.1580,1357.7622,1274.5538
2012-06-06,1318.1375,1362.9729,1273.3021
2012-06-05,1320.5670,1369.5603,1271.5737
2012-06-04,1324.7710,1375.4086,1274.1334
2012-06-01,1329.3170,1378.7171,1279.9169
2012-05-31,1334.9935,1385.5968,1284.3901
2012-05-30,1339.5925,1396.6954,1282.4896
2012-05-29,1344.2175,1406.7822,1281.6528
2012-05-25,1347.4920,1413.9766,1281.0074
2012-05-24,1351.7690,1421.0163,1282.5217
2012-05-23,1355.7340,1426.4719,1284.9960
2012-05-22,1359.3255,1429.5017,1289.1492
2012-05-21,1362.0925,1429.6312,1294.5538
2012-05-18,1364.6400,1428.7893,1300.4907
2012-05-17,1368.8055,1424.6668,1312.9442
2012-05-16,1372.4085,1419.9892,1324.8278
2012-05-15,1375.4255,1417.9298,1332.9212
2012-05-14,1378.4315,1416.0724,1340.7906
2012-05-11,1379.9925,1413.1812,1346.8038
2012-05-10,1380.8360,1412.0778,1349.5942
2012-05-09,1382.3150,1411.8443,1352.7857
2012-05-08,1383.0215,1410.4652,1355.5778
2012-05-07,1382.7650,1411.0097,1354.5203
2012-05-04,1383.3960,1410.9907,1355.8013
2012-05-03,1384.8450,1412.3280,1357.3619
2012-05-02,1385.2145,1413.2426,1357.1864
2012-05-01,1385.7680,1415.5094,1356.0265
2012-04-30,1386.4290,1418.4258,1354.4322
2012-04-27,1386.9570,1420.0248,1353.8892
2012-04-26,1386.9530,1420.0129,1353.8931
2012-04-25,1387.2310,1420.8138,1353.6482
2012-04-24,1388.3225,1423.6573,1352.9876
2012-04-23,1390.5495,1427.0754,1354.0236
2012-04-20,1392.0580,1427.0174,1357.0986
2012-04-19,1392.7705,1427.1745,1358.3665
2012-04-18,1394.0690,1427.9382,1360.1998
2012-04-17,1395.0880,1429.0475,1361.1284
2012-04-16,1396.0365,1430.5174,1361.5556
2012-04-13,1397.7665,1430.1717,1365.3613
2012-04-12,1399.3835,1429.2665,1369.5005
2012-04-11,1399.7190,1429.2120,1370.2260
2012-04-10,1401.0810,1427.0222,1375.1398
2012-04-09,1401.7060,1423.8460,1379.5660
2012-04-05,1401.1395,1425.6950,1376.5840
2012-04-04,1399.5310,1428.4960,1370.5660
2012-04-03,1397.2145,1432.6741,1361.7549
2012-04-02,1393.7135,1435.3807,1352.0463
2012-03-30,1390.9780,1432.8183,1349.1377
2012-03-29,1389.0360,1431.0536,1347.0184
2012-03-28,1387.5765,1429.5415,1345.6115
2012-03-27,1385.5835,1427.7323,1343.4347
2012-03-26,1383.5665,1424.1998,1342.9332
2012-03-23,1381.1205,1419.3452,1342.8958
2012-03-22,1379.5520,1417.5976,1341.5064
2012-03-21,1378.0860,1416.2392,1339.9328
2012-03-20,1375.8245,1413.1823,1338.4667
2012-03-19,1373.6590,1408.8379,1338.4801
2012-03-16,1371.2330,1402.6081,1339.8579
2012-03-15,1368.9265,1396.8721,1340.9809
2012-03-14,1365.9580,1391.4725,1340.4435
2012-03-13,1363.7690,1386.5546,1340.9834
2012-03-12,1361.5600,1379.4859,1343.6341
2012-03-09,1360.1375,1379.2862,1340.9888
2012-03-08,1359.1915,1377.9921,1340.3909
2012-03-07,1358.3940,1377.3396,1339.4484
2012-03-06,1358.1150,1377.5499,1338.6800
2012-03-05,1358.1635,1377.4552,1338.8718
2012-03-02,1357.1920,1377.0911,1337.2929
2012-03-01,1354.9875,1378.3534,1331.6216
2012-02-29,1352.4875,1377.7643,1327.2107
2012-02-28,1349.8240,1379.7735,1319.8745
2012-02-27,1346.8655,1379.0067,1314.7243
2012-02-24,1344.3025,1377.5795,1311.0255
2012-02-23,1341.9370,1375.5070,1308.3670
2012-02-22,1340.0670,1372.7889,1307.3451
2012-02-21,1337.9165,1371.3758,1304.4572
2012-02-17,1335.6060,1368.4116,1302.8004
2012-02-16,1333.3135,1365.0260,1301.6010
2012-02-15,1331.1365,1361.7181,1300.5549
2012-02-14,1329.3770,1361.0044,1297.7496
2012-02-13,1326.5355,1360.2068,1292.8642
2012-02-10,1323.4015,1358.7221,1288.0809
2012-02-09,1321.0445,1357.1969,1284.8921
2012-02-08,1318.0710,1353.3384,1282.8036
2012-02-07,1315.1770,1348.9707,1281.3833
2012-02-06,1311.8595,1345.5128,1278.2062
2012-02-03,1308.5335,1341.8397,1275.2273
2012-02-02,1305.3415,1336.2446,1274.4384
2012-02-01,1302.9295,1334.6691,1271.1900
2012-01-31,1300.5780,1332.6650,1268.4910
2012-01-30,1297.8375,1334.4566,1261.2185
2012-01-27,1295.3380,1334.2273,1256.4487
2012-01-26,1292.0035,1334.3996,1249.6074
2012-01-25,1289.3535,1331.4355,1247.2715
2012-01-24,1286.3170,1326.0658,1246.5682
2012-01-23,1283.2845,1323.1782,1243.3908
2012-01-20,1279.6705,1320.1461,1239.1949
2012-01-19,1275.9665,1316.2508,1235.6823
2012-01-18,1270.5090,1317.4564,1223.5616
2012-01-17,1266.0900,1314.6838,1217.4962
2012-01-13,1262.1940,1313.7239,1210.6641
2012-01-12,1258.3305,1312.7222,1203.9388
2012-01-11,1254.8420,1308.1901,1201.4939
2012-01-10,1252.0415,1303.0203,1201.0628
2012-01-09,1250.1970,1297.8057,1202.5883
2012-01-06,1247.8795,1293.8061,1201.9530
2012-01-05,1247.0395,1291.3310,1202.7480
2012-01-04,1245.9100,1287.7584,1204.0616
2012-01-03,1244.8990,1284.5864,1205.2116
2011-12-30,1243.2600,1280.1049,1206.4150
2011-12-29,1242.6090,1278.8730,1206.3450
2011-12-28,1241.8060,1276.9195,1206.6924
2011-12-27,1239.0835,1279.4028,1198.7641
2011-12-23,1235.4395,1278.6457,1192.2332
2011-12-22,1230.1065,1282.5759,1177.6371
2011-12-21,1225.4960,1284.5490,1166.4430
2011-12-20,1222.7120,1283.2960,1162.1280
2011-12-19,1220.2960,1281.5722,1159.0198
2011-12-16,1220.8110,1281.7482,1159.8737
2011-12-15,1220.6345,1281.6045,1159.6645
2011-12-14,1221.6925,1283.0201,1160.3649
2011-12-13,1223.9920,1287.0897,1160.8943
2011-12-12,1225.2945,1289.5469,1161.0421
2011-12-09,1226.6635,1292.9447,1160.3823
2011-12-08,1225.8890,1291.1733,1160.6047
2011-12-07,1225.6265,1290.8147,1160.4383
2011-12-06,1226.3720,1293.4747,1159.2693
2011-12-05,1226.5045,1293.8701,1159.1389
2011-12-02,1226.3120,1293.3483,1159.2757
2011-12-01,1227.1555,1295.4869,1158.8241
2011-11-30,1226.8215,1294.8737,1158.7693
2011-11-29,1225.3875,1292.8883,1157.8867
2011-11-28,1228.2930,1295.3455,1161.2406
2011-11-25,1232.9200,1302.2025,1163.6375
2011-11-23,1239.2160,1303.0349,1175.3971
2011-11-22,1243.2265,1296.2464,1190.2066
2011-11-21,1245.2770,1292.4509,1198.1031
2011-11-18,1248.3375,1289.0413,1207.6337
2011-11-17,1249.4675,1287.6558,1211.2792
2011-11-16,1249.4305,1287.7492,1211.1118
2011-11-15,1248.0790,1289.8224,1206.3356
2011-11-14,1246.4575,1289.0733,1203.8417
2011-11-11,1243.9115,1290.8192,1197.0038
2011-11-10,1241.9480,1288.6401,1195.2559
2011-11-09,1240.1460,1289.7378,1190.5542
2011-11-08,1239.0535,1290.4986,1187.6084
2011-11-07,1235.0345,1286.8885,1183.1805
2011-11-04,1231.7230,1284.9320,1178.5140
2011-11-03,1226.8345,1288.5298,1165.1392
2011-11-02,1222.0255,1287.1695,1156.8815
2011-11-01,1217.3320,1290.2832,1144.3808
2011-10-31,1212.6155,1296.1425,1129.0885
2011-10-28,1204.9120,1299.6727,1110.1513
2011-10-27,1197.2285,1289.6296,1104.8274
2011-10-26,1191.0190,1275.4500,1106.5880
2011-10-25,1186.4720,1269.2091,1103.7349
2011-10-24,1183.7885,1264.2785,1103.2985
2011-10-21,1179.2265,1253.3276,1105.1254
2011-10-20,1174.1355,1245.2471,1103.0239
2011-10-19,1169.8440,1240.8383,1098.8497
2011-10-18,1167.6880,1236.2659,1099.1101
2011-10-17,1166.5235,1231.8575,1101.1895
