timestamp,close,0,1,2,3,4,5,6
1/10/06,68.35,42828.70252,-143312.5644,691873.0211,-45732.72307,-1129.976055,-92696.52399,-38828.45124
1/11/06,68.43,24713.27317,-82173.34284,397391.6981,-26192.41645,-579.7661988,-53158.95924,-22231.41156
1/12/06,68.25,24418.55083,-81182.00553,392612.4147,-25878.95247,-573.7838746,-52520.43973,-21965.40607
1/13/06,67.15,42549.86132,-142374.5158,687347.4284,-45458.67624,-1143.636399,-92112.36937,-38598.22187
1/17/06,67.13,12561.90114,-41195.52047,199976.907,-13119.99357,-232.5059515,-26677.70381,-11129.02047
1/18/06,67.01,22946.82067,-76239.03461,368776.6186,-24322.5721,-548.3095199,-49342.26914,-20642.77206
1/19/06,67.8,26928.82456,-89669.68761,433481.253,-28602.14523,-656.9853017,-58016.8541,-24275.7872
1/20/06,66.92,21636.44317,-71800.03086,347415.839,-22906.99824,-510.1589811,-46475.54341,-19441.24381
1/23/06,67.3,7866.690596,-25341.95733,123628.0557,-8052.096577,-87.99624977,-16424.90556,-6824.074765
1/24/06,67.95,30335.07265,-101153.0114,488802.4502,-32276.23923,-764.5484591,-65447.49779,-27398.94407
1/25/06,67.7,35404.92151,-118253.0281,571174.5826,-37751.62694,-927.6546307,-76515.9769,-32051.9129
1/26/06,67.9,24911.12508,-82843.54436,400612.985,-26432.01973,-607.5642249,-53614.52061,-22437.45301
1/27/06,68.92,33404.37701,-111497.3919,538646.3204,-35570.00549,-846.5852138,-72127.37666,-30195.87955
1/30/06,68.67,16010.42286,-52796.35089,255901.6522,-16815.86687,-325.0660816,-34172.42708,-14268.05257
1/31/06,68.83,37627.69919,-125747.2719,607285.2203,-40126.84913,-977.0949197,-81344.85084,-34067.21534
2/1/06,69.19,32911.67153,-109827.4861,530611.3796,-35035.29441,-830.5316938,-71047.02162,-29742.10924
2/2/06,68.88,35058.0886,-117069.0318,565492.2061,-37357.61406,-902.3819737,-75737.06966,-31715.60833
2/3/06,68,55783.57029,-187017.7172,902399.1384,-59736.39149,-1552.031899,-120992.0656,-50726.29459
2/6/06,68.17,15721.66161,-51831.48441,251240.4798,-16525.93671,-332.0703236,-33563.81865,-14022.77781
2/7/06,67.64,25925.33776,-86258.55491,417071.265,-27546.82744,-656.2970513,-55844.04726,-23384.92193
2/8/06,67.49,19771.63776,-65501.92476,317079.0492,-20919.76931,-476.1879088,-42426.44604,-17756.6117
2/9/06,67.75,15366.77308,-50635.76064,245477.4769,-16161.44099,-335.8932965,-32806.41139,-13713.78873
2/10/06,67.72,18054.87564,-59705.07044,289162.5512,-19061.10908,-418.872049,-38672.68588,-16177.54821
2/13/06,67.8,10364.83853,-33756.57059,164172.2289,-10764.58559,-183.3284414,-21888.81526,-9131.012989
2/14/06,68.3,24671.32024,-82035.53587,396720.116,-26180.27776,-605.3111122,-53097.5291,-22223.59464
2/15/06,68.84,31754.82347,-105930.0978,511828.0157,-33801.69166,-806.3922966,-68536.82454,-28695.72704
2/16/06,69.43,21231.79516,-70413.57379,340763.9449,-22435.70123,-474.3593709,-45555.91454,-19040.83432
2/17/06,69.93,36049.88365,-120408.4263,581587.3325,-38412.12273,-921.6145662,-77886.04198,-32610.76647
2/21/06,70.01,28700.30123,-95599.02219,462094.8813,-30487.93693,-702.6882086,-61847.16641,-25881.0123
2/22/06,70.94,52081.91788,-174495.9778,842130.8877,-55694.43574,-1403.057705,-112861.3432,-47288.97697
2/23/06,70.75,18909.96869,-62548.23488,302915.6775,-19922.86677,-402.7323474,-40472.91552,-16906.6805
2/24/06,70.34,25056.92446,-83295.21421,402841.7034,-26563.73693,-598.3031503,-53898.46943,-22548.50252
2/27/06,70.38,14658.61686,-48207.72464,233834.2219,-15348.97663,-281.5604393,-31206.81987,-13021.88592
2/28/06,70.05,27913.71021,-92935.89756,449281.248,-29652.42096,-689.6811062,-60139.39159,-25170.65222
3/1/06,70.39,21507.82223,-71319.27975,345163.0265,-22738.40447,-489.8849742,-46155.46488,-19296.30018
3/2/06,70.22,31906.17646,-106410.4994,514186.2862,-33958.09725,-809.0425778,-68852.43604,-28826.22628
3/3/06,69.93,54357.2956,-182172.189,879109.5996,-58178.92545,-1496.399567,-117853.2258,-49399.7211
3/6/06,71.21,60819.14827,-203971.414,984124.9232,-65123.78922,-1671.962554,-131931.0059,-55295.36274
3/7/06,70.18,47831.31549,-160134.769,772977.5831,-51140.85876,-1302.326058,-103607.5812,-43423.13816
