timestamp,close,open,high,low,volume,Slow K Stoch,Slow D Stock,EMA20,MA5,MA10,WVAD,RSI,TEDRATE,TradeWeightedUSDollarIndex,VIX close
6/30/08,69.05,69.84,70.21,68.92,115086176,7.6447,11.3003,71.9329,70.122,71.566,-97.5655,34.3414,0.95,95.7067,23.95
7/1/08,69.1,68.3,69.26,67.62,150737219,18.2225,13.8164,71.6631,69.802,71.104,-77.7108,34.6712,1,95.7894,23.65
7/2/08,66.91,68.91,69.175,66.85,148304083,12.8624,12.9099,71.2104,68.884,70.482,-99.1903,28.0296,0.98,95.4099,25.92
7/3/08,66.32,67.12,67.18,65.77,73587333,15.592,15.559,70.7446,68.216,69.74,-93.5218,26.5538,0.97,95.8105,24.78
7/7/08,65.69,66.74,67.04,64.94,125543909,9.3239,12.5928,70.2632,67.414,69.052,-91.9528,25.0378,0.96,95.8957,25.78
7/8/08,68.07,65.79,68.14,65.25,131838742,32.9873,19.3011,70.0544,67.218,68.67,-64.6727,39.1669,1,95.8836,23.15
7/9/08,66.25,68.1,68.55,66,131079122,39.206,27.1724,69.692,66.648,68.225,-85.2144,33.9043,1.15,95.4364,25.23
7/10/08,66.9,66.07,67.45,65.96,131228567,52.56,41.5844,69.4261,66.646,67.765,-76.9683,37.1522,1.21,95.393,25.59
7/11/08,67.27,66.25,67.78,65.67,131385468,49.9231,47.2297,69.2208,66.836,67.526,-71.0559,38.99,1.29,95.0963,27.49
7/14/08,66.16,66.25,67.9,65.86,113937070,48.8041,50.4291,68.9293,66.93,67.172,-82.9609,35.6244,1.42,94.9932,28.48
7/15/08,65.88,65.55,67.28,64.52,143442319,41.9552,46.8941,68.6389,66.492,66.855,-82.058,34.8081,1.44,94.7307,28.54
7/16/08,68.3,66.31,68.49,65.79,112225007,52.1789,47.6461,68.6066,66.902,66.775,-41.2131,46.2672,1.39,94.775,25.1
7/17/08,68.4,68.72,69.54,68.08,115520223,68.7506,54.2949,68.5869,67.202,66.924,-32.2862,46.6842,1.34,94.8096,25.01
7/18/08,68.88,69.76,69.85,68.53,99585757,84.7687,68.5661,68.6148,67.524,67.18,-23.3743,48.7408,1.34,94.9485,24.05
7/21/08,69.72,69.37,69.75,68.98,70224309,85.551,79.6901,68.7201,68.236,67.583,-2.439,52.2145,1.28,94.9127,23.05
7/22/08,71.47,69.19,71.59,69.02,136370145,92.431,87.5836,68.982,69.354,67.923,-1.6973,58.5212,1.24,95.0738,21.18
7/23/08,71.93,71.38,72.49,71.18,118339063,94.2645,90.7489,69.2628,70.08,68.491,-7.0263,60.015,1.17,95.1654,21.31
7/24/08,70.11,71.87,71.93,69.86,112120123,75.0439,87.2465,69.3434,70.422,68.812,-29.862,52.0307,1.08,95.283,23.44
7/25/08,70.68,70.69,71.41,70.21,112551597,58.5445,75.951,69.4707,70.782,69.153,-22.7102,54.0907,1.1,95.2692,22.91
7/28/08,69.48,70.64,70.84,69.22,82120808,33.8628,55.8171,69.4716,70.734,69.485,-37.7666,49.2916,1.11,95.3444,24.23
7/29/08,71.18,69.68,71.4,69.61,122966103,40.5428,44.3167,69.6343,70.676,70.015,-16.4366,55.3372,1.13,95.6845,22.03
7/30/08,71.61,71.59,72.07,70.64,153225578,52.3517,42.2524,69.8225,70.612,70.346,-11.0414,56.742,1.14,95.6982,21.21
7/31/08,71.32,70.82,72.01,70.74,95287862,72.4942,55.1296,69.9651,70.854,70.638,-14.6801,55.4747,1.16,95.7437,22.94
8/1/08,71.41,71.44,71.76,70.32,107406732,78.1287,67.6582,70.1027,71,70.891,-13.5508,55.8046,1.08,95.7152,22.57
8/4/08,70.75,71.43,71.49,69.81,104200038,65.6226,72.0818,70.1644,71.254,70.994,-25.9701,52.7197,1.08,95.9451,23.49
8/5/08,71.96,70.99,71.97,70.75,93552354,72.7721,72.1745,70.3354,71.41,71.043,-12.0181,57.3723,1.19,96.2103,21.14
8/6/08,72.32,71.7,72.66,71.2,79588819,76.5148,71.6365,70.5244,71.552,71.082,-8.2324,58.6752,1.17,96.4862,20.23
8/7/08,71.24,71.72,72.34,70.97,89733483,77.7928,75.6932,70.5925,71.536,71.195,-38.587,53.4017,1.13,96.7696,21.15
8/8/08,73.12,71.24,73.37,70.98,112770775,77.0744,77.1273,70.8332,71.878,71.439,-5.7471,60.1208,0.96,97.8007,20.66
8/11/08,74.87,73.27,75.6,73.13,174577660,76.0338,76.967,71.2177,72.702,71.978,-11.442,65.1571,0.97,97.9442,20.12
8/12/08,74.31,74.64,74.89,74.06,128836134,83.3547,78.821,71.5122,73.172,72.291,-20.2194,62.4397,0.98,98.0951,21.17
8/13/08,74.58,74.25,74.95,73.53,150997459,78.3521,79.2469,71.8044,73.624,72.588,-15.9875,63.2358,0.96,98.1834,21.55
8/14/08,75.3,74.17,75.64,74.06,118157220,80.9373,80.8814,72.1373,74.436,72.986,-5.296,65.3453,1,98.2496,20.34
8/15/08,75.1,75.74,76.27,74.48,98174763,77.8042,79.0312,72.4195,74.832,73.355,-17.5676,64.2426,1.02,98.6276,19.58
8/18/08,74.13,75.27,75.42,73.56,97838359,59.1135,72.6183,72.5824,74.684,73.693,-33.1269,59.039,1.04,98.4967,20.98
8/19/08,72.9,73.63,73.83,72.44,105123749,32.2157,56.3778,72.6126,74.402,73.787,-52.1672,53.159,1.13,98.5519,21.28
8/20/08,73,73.17,73.82,72.28,101308282,17.3178,36.2157,72.6495,74.086,73.855,-50.6192,53.5639,1.12,98.5828,20.42
8/21/08,72.16,72.54,73,72.05,83525995,10.8874,20.1403,72.6029,73.458,73.947,-63.6223,49.679,1.14,97.7997,19.82
8/22/08,73.68,72.75,73.81,72.62,77915239,23.0066,17.0706,72.7055,73.174,74.003,-46.9203,55.9105,1.135,98.1248,18.81
8/25/08,72.06,73.22,73.68,70.69,88236585,31.5351,21.8097,72.644,72.76,73.722,-75.448,48.9526,1.13,98.2278,20.97
8/26/08,72.17,72.18,72.58,71.46,53866253,46.4276,33.6564,72.5989,72.614,73.508,-73.4767,49.4129,1.17,98.5711,20.49
8/27/08,73.03,72.2,73.51,72.11,62027593,55.305,44.4225,72.6399,72.62,73.353,-58.0645,52.9829,1.1,98.5207,19.76
8/28/08,74.51,73.37,74.65,73.03,75510510,72.9163,58.2163,72.818,73.09,73.274,-31.5412,58.4209,1.12,98.7205,19.43
8/29/08,73.87,74.17,74.52,73.53,83919777,83.9226,70.7146,72.9182,73.128,73.151,-43.0108,55.435,1.13,98.9213,20.65
9/2/08,73.85,75.01,75.5,73,112583465,78.642,78.4936,73.007,73.486,73.123,-43.3692,55.3398,1.14,99.7202,21.99
9/3/08,74.15,73.65,74.7,73.39,96189477,66.5461,76.3702,73.1158,73.882,73.248,-37.9928,56.5452,1.16,99.7551,21.43
9/4/08,71.82,73.52,73.68,71.48,126615165,42.5977,62.5953,72.9924,73.64,73.13,-79.7491,46.1315,1.16,100.0726,24.03
9/5/08,71.64,71.54,72.11,70.14,122287734,32.2066,47.1168,72.8636,73.066,73.078,-72.0149,45.4353,1.13,100.2366,23.06
9/8/08,72.48,74.02,74.35,71.64,148094499,26.6998,33.8347,72.8271,72.788,72.958,-56.3433,49.2818,1.19,100.508,22.64
9/9/08,70.81,73.24,73.85,70.56,132252395,28.7783,29.2282,72.635,72.18,72.833,-87.5,42.8192,1.2,100.4484,25.47
9/10/08,71.47,71.57,72.18,70.43,126844946,29.9804,28.4862,72.524,71.644,72.763,-75.1866,45.8419,1.24,100.9868,24.52
9/11/08,71.92,70.52,72,69.9,144280573,30.5592,29.7726,72.4665,71.664,72.652,-63.9286,47.8655,1.36,101.3669,24.39
9/12/08,72.25,71.32,72.39,71.04,117705138,43.2646,34.6014,72.4459,71.786,72.426,-58.0357,49.3598,1.79,100.3276,25.66
9/15/08,69.01,70.15,71.49,68.79,168621568,34.1834,36.0024,72.1186,71.092,71.94,-96.7213,37.8798,2.04,100.6663,31.7
9/16/08,71,67.8,71,67.73,247917641,42.4428,39.9636,72.0121,71.13,71.655,-57.9151,46.1621,3.03,100.9731,30.3
9/17/08,67.8,69.95,70.07,67.45,261380408,27.2015,34.6092,71.611,70.396,71.02,-95.6522,37.5031,2.97,100.9787,36.22
9/18/08,71.8,69.4,72.15,67.16,354885646,55.3252,41.6565,71.629,70.372,71.018,-44.3645,50.1026,2.24,100.6613,33.1
9/19/08,75,78.92,86.05,73.95,138448700,45.7691,42.7653,71.95,70.922,71.354,-58.4966,57.4867,1.91,99.9859,32.07
9/22/08,71.95,75.2,75.36,70.22,98339759,51.8599,50.9847,71.95,71.51,71.301,-74.6427,49.906,2.4,99.0844,33.85
9/23/08,70.99,72,72.62,70.81,92886786,29.0454,42.2248,71.8586,71.508,71.319,-79.7247,47.7708,2.98,99.0884,35.72
9/24/08,69.94,70.83,71.03,68.9,91759932,20.1165,33.6739,71.6759,71.936,71.166,-85.2832,45.4788,3.02,99.4498,35.19
9/25/08,70.3,69.92,71.26,69.89,115328180,14.3851,21.1823,71.5448,71.636,71.004,-83.3774,46.4278,2.9,99.4431,32.82
9/26/08,70.63,69.01,70.69,68.79,94638982,16.962,17.1545,71.4577,70.762,70.842,-81.6305,47.3328,2.92,99.7041,34.74
9/29/08,65.05,69.23,70.3319,65.05,147290172,12.0565,14.4679,70.8474,69.382,70.446,-100,36.1975,3.15,100.4117,46.72
9/30/08,68,65.87,68.39,65.05,107271073,25.17,18.0628,70.5763,68.784,70.146,-85.9524,43.7338,3.31,101.3187,39.39
10/1/08,67.02,67.19,67.35,66.29,69571235,26.409,21.2118,70.2376,68.2,70.068,-90.619,41.9607,3.59,101.5044,39.81
10/2/08,63.58,66.63,67.032,63.42,116143178,27.1426,26.2406,69.6035,66.856,69.246,-99.293,36.3841,3.83,102.3529,45.26
10/3/08,62.7,64.36,65.64,61.73,118869020,15.0668,22.8728,68.946,65.27,68.016,-96.0115,35.099,3.75,102.5307,45.14
10/6/08,59.72,60.56,60.72,56.38,172300599,13.7625,18.6573,68.0674,64.204,66.793,-88.7428,31.094,3.51,104.111,52.05
10/7/08,55.8,60.2,60.43,55.63,152282959,13.5124,14.1139,66.899,61.764,65.274,-99.4412,26.7671,3.85,104.4729,53.68
10/8/08,54.46,53.81,56.95,53.51,173740902,12.0954,13.1235,65.7144,59.252,63.726,-97.0805,25.4627,4.17,105.9456,57.53
10/9/08,49.99,55.65,55.93,49.45,154546966,3.9372,9.8483,64.2168,56.534,61.695,-97.9159,21.6693,4.58,105.4452,63.92
10/10/08,52.45,47.66,54.67,46.51,205088259,17.3875,11.14,63.0962,54.484,59.877,-77.2501,28.0245,4.44,106.8422,69.95
10/13/08,56.98,54.54,57.38,52.45,127723973,40.1175,20.4807,62.5137,53.936,59.07,-57.697,37.9999,4.3,106.7927,54.99
10/14/08,55.38,56.98,58.85,53.86,131474503,62.9657,40.1569,61.8343,53.852,57.808,-64.1616,36.097,4.33,105.0914,55.13
10/15/08,50.41,54.45,54.85,50.05,109146039,59.5667,54.2166,60.7462,53.042,56.147,-83.871,30.9177,4.05,106.0387,69.25
10/16/08,53.71,51.02,53.88,48.29,207586736,53.9438,58.8254,60.0761,53.786,55.16,-69.7757,37.3459,3.62,107.2678,67.61
10/17/08,52.29,51.55,55.45,50.72,131845100,42.6101,52.0402,59.3346,53.754,54.119,-73.5832,35.8021,2.82,106.6205,70.33
10/20/08,54.69,53.25,54.71,52.46,82673158,52.2772,49.6104,58.8923,53.296,53.616,-60.7486,40.2945,2.74,106.9987,52.97
10/21/08,53.18,53.95,54.59,52.82,83005193,55.5936,50.1603,58.3482,52.856,53.354,-67.4983,38.4704,2.51,108.2138,53.11
10/22/08,50.49,51.76,52.46,49.31,91856448,53.2095,53.6934,57.5998,52.872,52.957,-79.195,35.3964,2.58,109.9725,69.65
10/23/08,48.99,50.68,50.94,46.68,133192343,41.7874,50.1968,56.7798,51.928,52.857,-82.5475,33.7757,2.66,109.8424,67.8
10/24/08,47.17,44.95,48.2,44.89,105745583,26.7613,40.5861,55.8646,50.904,52.329,-85.3282,31.869,2.67,110.4953,79.13
10/27/08,44.86,46.12,47.67,44.7,99413785,17.0585,28.5357,54.8166,48.938,51.117,-98.8693,29.5861,2.7,111.0031,80.06
10/28/08,48.45,45.73,48.7,44.08,114981441,25.6612,23.1604,54.2102,47.992,50.424,-70.413,37.1244,2.81,111.1277,66.96
10/29/08,48.7,48.51,50.73,47.82,94984702,40.3709,27.6969,53.6854,47.634,50.253,-68.7204,37.6251,2.79,108.9556,69.96
10/30/08,51.43,50.41,51.48,49.52,77436508,72.9397,46.324,53.4706,48.122,50.025,-50.237,42.9671,2.59,108.1531,62.9
10/31/08,53.75,51.3,54.09,50.48,113060497,87.7582,67.023,53.4972,49.438,50.171,-34.5295,47.1124,2.37,108.5093,59.89
11/3/08,53.82,53.48,54.6,53.38,54872613,96.1711,85.623,53.528,51.23,50.084,-14.336,47.237,2.23,108.1724,53.68
11/4/08,54.44,54.93,55.21,53.39,79680481,92.9232,92.2842,53.6148,52.428,50.21,-8.883,48.3967,2.12,106.8336,47.73
11/5/08,51.59,53.93,54.44,51.31,73881698,72.8486,87.3143,53.422,53.006,50.32,-33.949,43.6475,2.08,106.8913,54.56
11/6/08,49.59,51.05,51.7,49.54,85233756,42.2807,69.3508,53.057,52.638,50.38,-50.4942,40.634,1.99,108.3123,63.68
11/7/08,50.62,50.07,51.07,49.31,62312944,19.8216,44.9836,52.8249,52.012,50.725,-41.2399,42.8234,1.94,108.1512,56.1
11/10/08,49.45,51.74,51.8386,48.93,50459366,10.4552,24.1858,52.5035,51.138,51.184,-51.752,40.9748,1.945,108.3149,59.98
11/11/08,48.38,48.9,49.9,48.01,73187367,12.0793,14.1187,52.1108,49.926,51.177,-61.3657,39.3039,1.95,108.3149,61.44
11/12/08,45.56,47.61,48.38,45.32,75376447,5.9054,9.48,51.4869,48.72,50.863,-86.7026,35.2266,1.94,109.8499,66.46
11/13/08,49.31,45.7,49.45,43.24,142362224,26.6763,14.887,51.2796,48.664,50.651,-49.2899,43.6047,2.1,110.4521,59.83
11/14/08,45.64,48.23,49.31,45.5,98697363,34.0621,22.2146,50.7425,47.668,49.84,-79.9499,38.3735,2.12,109.6657,66.31
11/17/08,45.25,45.35,46.58,44.89,84045865,42.8949,34.5444,50.2194,46.828,48.983,-83.208,37.8538,2.1,109.834,69.15
11/18/08,45.03,45.33,45.99,43.1,98246345,29.4951,35.484,49.7252,46.158,48.042,-84.0628,37.5449,2.1,110.1558,67.64
11/19/08,41.36,44.78,45.15,41.24,95998662,20.6785,31.0228,48.9285,45.318,47.019,-99.141,32.7445,2.12,110.6487,74.26
11/20/08,38.53,41,41.93,38.44,140070833,10.8944,20.356,47.9382,43.162,45.913,-99.4633,29.6015,2.14,111.9536,80.86
11/21/08,40.64,39.29,40.85,37.12,160634021,13.1663,14.9131,47.2431,42.162,44.915,-80.5417,34.6389,2.04,112.3345,72.67
11/24/08,43.5,41.2,44.04,40.73,97051943,36.655,20.2386,46.8866,41.812,44.32,-63.164,40.8203,2.1,110.3567,64.7
11/25/08,44.22,44.22,44.42,42.66,80071651,65.8519,38.5577,46.6326,41.65,43.904,-51.7617,42.2997,2.13,109.6483,60.9
11/26/08,46.87,43.27,47.03,43.2,88144837,86.2439,62.9169,46.6552,42.752,44.035,-33.7573,47.5016,2.14,110.0524,54.92
11/28/08,47.34,46.29,48.26,46.16,24158977,92.8485,81.6481,46.7205,44.514,43.838,-30.564,48.3903,2.15,110.4543,55.28
12/1/08,42.02,46.12,46.32,41.5,89162358,69.0861,82.7262,46.2728,44.79,43.476,-61.6588,40.113,2.15,110.9709,68.51
12/2/08,44.23,42.71,44.33,41.96,84878325,49.7525,70.5624,46.0782,44.936,43.374,-42.3358,44.37,2.18,110.7892,62.98
12/3/08,45.57,43.15,45.89,43.02,102868586,39.2411,52.6932,46.0298,45.206,43.428,-31.468,46.8376,2.17,111.1818,60.72
12/4/08,44.06,44.82,46.45,43.26,101435943,46.1538,45.0491,45.8422,44.644,43.698,-43.0681,44.4451,2.17,110.8583,63.64
12/5/08,46.1,43.37,46.27,42.34,113947891,63.6687,49.6879,45.8668,44.396,44.455,-19.3896,48.2882,2.16,112.2029,59.93
12/8/08,48.14,47.23,48.57,46.97,99335146,74.7646,61.5291,46.0833,45.62,45.205,-3.7555,51.8736,2.13,110.4748,58.49
12/9/08,46.649,47.69,49.41,46.28,81944632,82.4572,73.6302,46.1372,46.1038,45.5199,-22.4654,49.1892,2.1,110.4371,58.91
12/10/08,47.75,47.19,48.44,46.76,74636464,76.9876,78.0698,46.2908,46.5398,45.8729,-13.5069,51.1975,1.99,109.9673,55.73
12/11/08,45.33,47.25,47.91,44.79,73176556,59.9198,73.1216,46.1993,46.7938,45.7189,-33.1977,46.8173,1.9,108.1925,55.78
12/12/08,46.89,44.16,47,44.02,97291529,57.3529,64.7535,46.265,46.9518,45.6739,-29.0323,49.7989,1.83,108.9684,54.28
12/15/08,45.38,47.26,47.46,44.62,78606031,40.2567,52.5098,46.1808,46.3998,46.0099,-50.9482,47.0493,1.81,107.7979,56.76
12/16/08,48.33,46.26,48.48,46.1,109318398,58.3718,51.9938,46.3854,46.736,46.4199,-13.6536,52.5602,1.53,107.1843,52.37
12/17/08,48.77,47.94,49.51,47.57,79783454,69.4632,56.0306,46.6125,46.94,46.7399,-9.2385,53.3403,1.52,105.5184,49.84
12/18/08,48.46,48.8,49.66,47.32,87886035,87.2937,71.7096,46.7885,47.566,47.1799,-14.7059,52.683,1.48,105.5025,47.34
12/19/08,48.7,49.93,50.01,48.21,88220746,80.3134,79.0234,46.9705,47.928,47.4399,-16.2733,53.1642,1.46,106.7291,44.93
12/22/08,47.76,48.92,48.94,46.12,75338829,65.6248,77.744,47.0457,48.404,47.4019,-29.3351,50.9777,1.45,106.8177,44.56
12/23/08,46.71,47.73,48,46.34,64584816,44.4394,63.4592,47.0138,48.08,47.408,-43.0248,48.5745,1.47,106.9487,45.02
12/24/08,46.88,46.73,47.11,46.16,19514430,25.7199,45.2613,47.001,47.702,47.321,-40.8083,48.9937,1.435,106.8843,44.21
12/26/08,47.55,47.35,47.67,46.73,25104674,23.8218,31.327,47.0533,47.52,47.543,-41.0684,50.6996,1.4,106.9161,43.38
12/29/08,46.82,47.36,47.58,45.9101,41443219,28.7763,26.106,47.0311,47.144,47.536,-53.2554,48.7851,1.34,106.5679,43.9
12/30/08,48.12,47.08,48.2,46.77,38834574,54.4327,35.6769,47.1348,47.216,47.81,-31.5526,52.2436,1.32,106.9574,41.63
12/31/08,49.24,48.22,50.32,48.14,75369495,67.3489,50.186,47.3353,47.722,47.901,-17.1429,55.0593,1.3,107.2858,40
1/2/09,50.22,49.74,50.72,49.22,51588479,87.2069,69.6628,47.61,48.39,48.046,-7.4627,57.4248,1.28,107.2648,39.19
1/5/09,50.4,50.49,50.8,49.39,59247000,85.6448,80.0669,47.8757,48.96,48.24,-6.4725,57.8635,1.27,107.613,39.08
1/6/09,51.25,50.82,51.91,50.3825,77983968,89.5281,87.4599,48.1971,49.846,48.495,-11.0002,59.9615,1.29,107.5342,38.56
1/7/09,49.74,50.27,51.3498,49.03,77849224,73.8066,82.9931,48.344,50.17,48.693,-36.1673,54.7465,1.26,106.8397,43.39
1/8/09,49.98,49.38,50.15,49.17,59214090,54.1953,72.51,48.4998,50.318,49.02,-32.1672,55.4103,1.19,107.0915,42.56
1/9/09,48.13,50.11,50.19,47.92,82725741,26.8965,51.6328,48.4646,49.9,49.145,-63.0011,49.3956,1.04,107.6396,42.82
1/12/09,46.7,47.95,48.11,46.5,53721395,13.982,31.6913,48.2966,49.16,49.06,-86.8348,45.3022,0.98,108.3026,45.84
1/13/09,47.32,46.63,47.61,46.41,62644556,9.1273,16.6686,48.2036,48.374,49.11,-76.5013,47.3398,0.96,109.0091,43.27
1/14/09,45.24,46.32,46.67,45.12,74519443,8.1618,10.4237,47.9213,47.474,48.822,-98.2327,41.7241,0.98,109.4115,49.14
1/15/09,45.97,45.32,46.52,43.81,100623529,18.2148,11.8346,47.7355,46.672,48.495,-73.3333,44.2248,1.02,110.1257,51
1/16/09,46.48,46.97,47.03,44.97,80512507,32.7719,19.7162,47.6159,46.342,48.121,-67.037,45.9692,1.015,109.3792,46.11
1/20/09,43.33,45.9,46.25,43.31,85179672,32.138,27.7082,47.2077,45.668,47.414,-99.7674,38.053,1.01,109.99155,56.65
1/21/09,45.49,44.02,45.69,43.04,66085810,41.3205,35.4101,47.0441,45.302,46.838,-72.3788,45.0419,1.06,110.6039,46.42
1/22/09,44.17,44.53,45.33,43.37,69790731,30.0631,34.5072,46.7704,45.088,46.281,-87.2604,41.9287,1.06,110.377,47.29
1/23/09,44.39,43.04,45.01,42.86,76443946,42.1383,37.8407,46.5437,44.772,45.722,-83.0939,42.6403,1.03,110.6597,47.27
1/26/09,44.89,44.34,45.87,44.18,62966138,41.6312,37.9442,46.3862,44.454,45.398,-77.5691,44.3105,1.05,109.6245,45.69
1/27/09,45.38,45.07,45.82,44.72,54932075,60.0979,47.9558,46.2904,44.864,45.266,-70.3173,45.9709,0.98,109.842,42.25
1/28/09,47.25,46.28,47.49,45.489,71033424,79.4731,60.4007,46.3818,45.216,45.259,-40.1091,51.8687,0.94,109.2451,39.66
1/29/09,45.4,46.56,47.2332,45.25,67478401,77.799,72.4567,46.2883,45.462,45.275,-65.3479,46.4649,0.94,110.0318,42.63
1/30/09,44.48,45.76,46.01,44.11,58187001,53.5409,70.271,46.116,45.48,45.126,-69.1429,44.0094,0.96,110.8183,44.84
2/2/09,44.84,43.65,45.14,43.64,62908655,32.3251,54.555,45.9945,45.47,44.962,-58.3158,45.2291,0.91,111.2178,45.52
2/3/09,45.16,45.26,45.58,44.45,57457635,27.1987,37.6882,45.915,45.426,45.145,-50.324,46.3479,0.94,110.6007,43.06
2/4/09,44.83,45.2,46.12,44.53,65082581,34.5892,31.371,45.8117,44.942,45.079,-57.4514,45.3198,0.95,110.636,43.85
2/5/09,45.35,44.46,46.01,44.2,71621773,47.1834,36.3238,45.7677,44.932,45.197,-46.2203,47.3035,0.96,110.7053,43.73
2/6/09,46.96,45.39,47.17,45.21,53776019,65.3736,49.0487,45.8813,45.428,45.454,-11.4471,52.99,0.91,110.497,43.37
2/9/09,46.75,46.79,47.14,46.22,55264966,82.9537,65.1702,45.964,45.81,45.64,-15.9827,52.1988,0.91,109.7724,43.64
2/10/09,44.59,46.39,47.1,44.45,83914187,64.347,70.8914,45.8332,45.696,45.561,-62.635,44.7906,0.93,110.4529,46.67
2/11/09,44.76,44.88,45.19,44.09,58417562,40.2477,62.5161,45.731,45.682,45.312,-58.9633,45.4468,0.94,110.9517,44.53
2/12/09,45.14,44.1,45.21,43.47,79208694,26.6732,43.756,45.6747,45.64,45.286,-58.4577,46.9643,0.95,111.2952,41.25
2/13/09,44.67,45.1,45.7,44.58,58901345,33.1953,33.3721,45.579,45.182,45.305,-70.1493,45.2864,0.945,111.0241,42.93
2/17/09,42.9,43.01,43.62,42.83,81542284,26.4907,28.7864,45.3238,44.412,45.111,-98.4979,39.5549,0.94,112.5077,48.66
2/18/09,42.29,43.25,43.34,42.13,78273559,12.9396,24.2085,45.0349,43.952,44.824,-96.8647,37.7802,0.95,112.8121,48.46
2/19/09,41.7,42.81,43,41.63,64546227,2.6137,14.0146,44.7173,43.34,44.511,-98.7365,36.0935,0.98,112.5783,47.08
2/20/09,41.14,40.9,41.64,40.19,83389797,7.8144,7.7892,44.3766,42.54,44.09,-86.3897,34.5183,0.95,112.9022,49.3
2/23/09,39.56,41.39,41.45,39.47,78807315,7.0433,5.8238,43.9179,41.518,43.35,-98.8312,30.4768,0.93,112.6322,52.62
2/24/09,41.02,40.05,41.37,39.6,81966377,19.8206,11.5594,43.6419,41.142,42.777,-79.8701,37.7318,0.96,112.8933,45.49
2/25/09,40.17,40.83,41.2532,39.49,104510356,20.6835,15.8491,43.3112,40.718,42.335,-90.9091,35.4147,0.99,113.1976,44.67
2/26/09,39.42,40.59,40.75,39.21,68404629,22.8412,21.1151,42.9406,40.262,41.801,-97.3618,33.4621,1,113.108,44.66
2/27/09,39.15,38.72,39.88,38.64,87466977,15.5405,19.6884,42.5796,39.864,41.202,-94,32.7618,0.99,113.8341,46.35
3/2/09,36.94,38.27,38.42,36.82,83623364,9.8096,16.0638,42.0425,39.34,40.429,-98.8327,27.6592,1,114.8524,52.65
3/3/09,36.24,37.43,37.47,36.02,67774833,8.3303,11.2268,41.4899,38.384,39.763,-97.7273,26.2639,1.02,114.9002,50.93
3/4/09,36.99,36.79,37.65,36.22,80111460,9.1162,9.0854,41.0613,37.748,39.233,-89.9793,30.3198,1.08,114.3734,47.56
3/5/09,35.02,36.24,36.689,34.92,97995374,8.9092,8.7852,40.486,36.868,38.565,-99.0724,26.2374,1.09,114.7097,50.17
3/6/09,35.2,35.4,35.88,34.32,76042514,14.6623,10.8959,39.9825,36.078,37.971,-90.5376,27.2019,1.08,114.2846,49.33
3/9/09,34.39,34.74,35.64,34.26,75736926,9.1048,10.8921,39.4499,35.568,37.454,-98.5683,25.5809,1.09,114.8466,49.68
3/10/09,36.63,35.24,36.81,35.1,76180352,31.7366,18.5012,39.1814,35.646,37.015,-72.8833,36.7975,1.1,113.9304,44.37
3/11/09,36.68,37.08,37.8,36.36,82274791,47.3693,29.4036,38.9431,35.584,36.666,-67.2087,37.0257,1.11,113.6273,43.61
3/12/09,38.96,36.52,39.19,36.07,86838381,77.8693,52.325,38.9447,36.372,36.62,-34.6314,46.5087,1.13,113.6624,41.18
3/13/09,39.37,39.31,39.66,38.76,72449653,86.1086,70.4491,38.9852,37.206,36.642,-28.1294,48.0244,1.07,112.9081,42.36
3/16/09,38.66,39.81,40.2,38.56,78042248,86.5894,83.5224,38.9543,38.06,36.814,-37.0817,45.614,1.06,111.9671,43.74
3/17/09,40.45,38.73,40.45,38.43,64727089,88.1445,86.9475,39.0967,38.824,37.235,-4.6225,52.1365,1.08,111.9755,40.8
3/18/09,41.85,40.25,42.18,39.91,111490421,88.1343,87.6227,39.3589,39.858,37.721,-4.1667,56.5278,1.03,111.7576,40.06
3/19/09,41.41,42.46,42.5,41.15,64512914,89.2726,88.5171,39.5543,40.348,38.36,-13.2282,54.8253,1.01,109.2192,43.68
3/20/09,39.98,41.8,41.92,39.95,68436372,68.6337,82.0135,39.5948,40.47,38.838,-30.5825,49.5972,1,109.8815,45.89
3/23/09,43.38,41.34,43.52,40.93,94775733,69.5172,75.8078,39.9553,41.414,39.737,-1.5119,59.4888,1.02,109.9378,43.23
3/24/09,41.71,42.7,43.11,41.51,70559551,61.7315,66.6275,40.1224,41.666,40.245,-19.5464,53.8941,1.04,109.876,42.93
3/25/09,42.73,41.95,43.28,40.81,95015860,74.9941,68.7476,40.3708,41.842,40.85,-8.5313,56.5801,1.08,109.7965,42.25
3/26/09,44.38,43.32,44.47,42.87,111103009,75.2472,70.6576,40.7526,42.436,41.392,-0.8815,60.5806,1.09,109.8898,40.36
3/27/09,42.89,43.62,44,42.83,78132821,77.5702,75.9371,40.9562,43.018,41.744,-16.8623,55.5989,1.03,110.5842,41.04
3/30/09,41.66,41.65,41.81,40.7801,58093956,59.5619,70.7931,41.0232,42.674,42.044,-33.4524,51.8111,0.98,111.4882,45.54
3/31/09,42.05,42.17,43.31,41.61,66094310,38.3641,58.4987,41.121,42.742,42.204,-28.8095,52.9067,0.96,111.1452,44.14
4/1/09,42.78,41.34,43,41.11,66463866,37.487,45.1377,41.279,42.752,42.297,-27.9801,54.9702,0.95,110.8879,42.28
4/2/09,44.92,44.12,45.57,43.82,92894474,58.3482,44.7331,41.6257,42.86,42.648,-9.1036,60.4423,0.95,109.6439,42.04
