timestamp,close,0,1,2,3,4,5,6
1/10/06,128.9,746903.0897,-2518048.542,12131876.93,-804803.2881,-22479.57322,-1628596.344,-683573.4463
1/11/06,129.31,823968.632,-2778090.728,13384457.11,-887913.68,-24815.68985,-1796765,-754164.4909
1/12/06,128.8,673203.6783,-2269349.915,10933954.75,-725324.9755,-20249.999,-1467770.585,-616067.9661
1/13/06,128.68,745234.3018,-2512416.612,12104750.12,-803013.0472,-22436.61703,-1624962.741,-682053.1375
1/17/06,128.33,866797.4049,-2922626.303,14080638.3,-934124.9045,-26128.57307,-1890249.069,-793414.8194
1/18/06,127.79,1253625.848,-4227949.456,20368100.14,-1351326.064,-37871.26782,-2734407.878,-1147772.391
1/19/06,128.31,1296526.89,-4372708.797,21065387.29,-1397584.911,-39165.14421,-2828017.572,-1187061.488
1/20/06,125.97,1914651.472,-6458526.565,31112309.96,-2064265.146,-57949.80177,-4176944.521,-1753323.765
1/23/06,126.42,1114364.359,-3758044.433,18104636.28,-1201161.767,-33666.31709,-2430537.919,-1020229.817
1/24/06,126.55,880532.6624,-2968990.963,14303939.69,-948987.5309,-26583.88826,-1920271.391,-806042.0442
1/25/06,126.66,1457774.215,-4916839.026,23686319.36,-1571532.098,-44092.1948,-3179939.789,-1334811.234
1/26/06,127.36,1183922.687,-3992745.08,19235163.88,-1276170.119,-35771.70638,-2582317.249,-1083938.474
1/27/06,128.54,1092580.392,-3684508.874,17750471.36,-1177632.203,-32980.14445,-2382961.265,-1000241.455
1/30/06,128.44,560079.1183,-1887624.266,9095258.947,-603335.1724,-16828.42371,-1220920.127,-512453.771
1/31/06,127.5,1214422.445,-4095654.525,19730860.79,-1309058.52,-36697.462,-2648867.304,-1111876.761
2/1/06,128.39,1055598.864,-3559720.3,17149381.74,-1137749.966,-31861.62871,-2302261.35,-966369.7471
2/2/06,126.9,1388665.101,-4683628.062,22562996.61,-1496988.46,-41990.864,-3029116.258,-1271498.613
2/3/06,126.27,1420316.111,-4790442.142,23077482.44,-1531140.664,-42963.14543,-3098204.17,-1300507.136
2/6/06,126.6,753782.8618,-2541288.98,12243784.57,-812285.5329,-22734.77843,-1643672.086,-689931.3577
2/7/06,125.48,1182815.911,-3989028.392,19217231.2,-1275011.223,-35764.92181,-2579937.839,-1082957.768
2/8/06,126.62,947304.016,-3194308.71,15389248,-1020988.987,-28598.6128,-2065973.014,-867195.6672
2/9/06,126.41,1027768.403,-3465823.928,16697083.49,-1107772.021,-31043.77684,-2241566.166,-940907.5377
2/10/06,126.64,1069497.471,-3606639.522,17375356.4,-1152772.476,-32306.02655,-2332626.325,-979129.7464
2/13/06,126.41,868539.8169,-2928526.535,14109025.13,-936046.2938,-26213.79144,-1894095.081,-795050.3492
2/14/06,127.75,1504545.039,-5074667.462,24446547.64,-1621937.046,-45478.42345,-3281972.312,-1377620.261
2/15/06,128.2,1348447.978,-4547917.971,21909322.96,-1453577.63,-40737.28562,-2941319.76,-1234621.16
2/16/06,129.16,1008906.843,-3402153.249,16390430.72,-1087373.334,-30429.32751,-2200348.583,-923579.0614
2/17/06,128.81,669938.8896,-2258332.914,10880888.73,-721804.3458,-20151.32955,-1460646.087,-613077.9943
2/21/06,128.49,718138.6557,-2420979.447,11664319.56,-773793.7171,-21619.41483,-1565834.839,-657237.3686
2/22/06,129.27,652774.3271,-2200410.615,10601892.27,-703290.1312,-19628.77082,-1423186.297,-597352.2304
2/23/06,129.08,715363.6822,-2411611.375,11619204.42,-770795.0026,-21529.97241,-1559772.731,-654688.6456
2/24/06,129.41,611081.3758,-2059718.604,9924214.531,-658323.2406,-18362.44391,-1332200.639,-559157.747
2/27/06,129.46,594773.9425,-2004685.316,9659137.48,-640737.2875,-17869.78482,-1296613.939,-544220.7347
2/28/06,128.23,1235434.97,-4166548.36,20072363.28,-1331703.783,-37321.09336,-2694703.08,-1131107.811
3/1/06,129.37,808002.0515,-2724212.634,13124942.27,-870707.278,-24340.58391,-1761933.534,-739548.9086
3/2/06,129.36,992447.2858,-3346604.973,16122878.99,-1069629.384,-29935.88207,-2164434.509,-908506.6066
3/3/06,128.76,1219380.523,-4112372.192,19811414.44,-1314383.425,-36828.40359,-2659662.906,-1116394.668
3/6/06,128.17,941442.6407,-3174499.406,15293872,-1014639.056,-28403.12553,-2053147.692,-861801.8519
3/7/06,127.97,1022742.14,-3448843.969,16615316.24,-1102346.515,-30892.00455,-2230587.981,-936300.6631
3/8/06,128.24,1107754.742,-3735711.137,17997099.39,-1194024.244,-33463.80337,-2416098.093,-1014167.078
3/9/06,127.38,917595.6239,-3094031.598,14906263.21,-988959.7574,-27713.99402,-2001144.459,-839994.7396
3/10/06,128.59,974581.2676,-3286325.654,15832510.17,-1050388.916,-29416.45317,-2125474.151,-892166.8173
3/13/06,128.83,750492.5012,-2530148.28,12190174.43,-808703.7586,-22614.12715,-1636451.769,-686887.3123
