timestamp,close,0,1,2,3,4,5,6,7,8,9,10,11
3/30/00,148.6875,0.46132112,0.4144284,0.9857491,0.5745393,0.6337254,0.680726,0.26956463,0.4868233,0.63524055,0.33942056,0.6362244,0.68519837
3/31/00,150.375,0.43547314,0.44505233,0.9885544,0.5470862,0.7096892,0.7325259,0.21900044,0.469233,0.6218808,0.40993044,0.5874938,0.6904303
4/3/00,151.25,0.39689937,0.47355264,0.98885185,0.5163753,0.6882762,0.7429522,0.21965149,0.47203434,0.6228727,0.5089383,0.54662985,0.6327919
4/4/00,150.125,0.3349756,0.4917062,0.9838231,0.52686423,0.5019872,0.6248351,0.36597446,0.49439713,0.56286544,0.59501106,0.5518611,0.520592
4/5/00,149.1875,0.35144523,0.49831116,0.980453,0.5401956,0.37351355,0.55719954,0.47429752,0.5256364,0.5566403,0.606524,0.593454,0.45880163
4/6/00,150.4843,0.4216625,0.5151166,0.98215735,0.5484605,0.34080392,0.61142915,0.46289122,0.5324053,0.6117474,0.60385317,0.58463943,0.4091113
4/7/00,151.4375,0.45938605,0.55153924,0.98449033,0.54485255,0.33577013,0.66045934,0.453402,0.5492809,0.6438882,0.6220175,0.5772791,0.38132095
4/10/00,150.8437,0.42847657,0.52472883,0.9822435,0.5251016,0.28165329,0.6040838,0.50834244,0.5476963,0.6350315,0.6361116,0.56878006,0.344623
4/11/00,150.4062,0.43633217,0.48736295,0.97996014,0.5381868,0.28831083,0.58837545,0.5005742,0.54022425,0.6447208,0.5643706,0.5948194,0.37850145
4/12/00,146.2812,0.37847754,0.39123642,0.9743936,0.56874347,0.31724414,0.41487503,0.58139515,0.5536412,0.56748086,0.3676303,0.7051962,0.5643406
4/13/00,144.25,0.32074112,0.31786197,0.97341365,0.56602246,0.4710602,0.3702697,0.5173172,0.53331244,0.52443695,0.256896,0.7447379,0.7352827
4/14/00,136,0.20312238,0.18999088,0.96483874,0.4821116,0.5734919,0.2348419,0.522403,0.4476179,0.48732784,0.24916784,0.72268146,0.8137351
4/17/00,140.75,0.21437122,0.26673087,0.97483724,0.46235833,0.701673,0.41768977,0.35681137,0.44307294,0.5333354,0.37774476,0.6567351,0.79347926
4/18/00,144.4687,0.23753598,0.33918998,0.9815656,0.42795318,0.68878883,0.5460335,0.30804107,0.45946184,0.58502764,0.5099186,0.58878934,0.70609325
4/19/00,143.125,0.22437198,0.36204183,0.97758144,0.41574702,0.51070297,0.46544215,0.44932815,0.49867246,0.57605445,0.5807662,0.5952371,0.5867812
4/20/00,143.8125,0.2490398,0.4021131,0.97458714,0.40993515,0.36826387,0.4671205,0.54354405,0.52670354,0.6155132,0.6418469,0.5860541,0.45088816
4/24/00,142.25,0.26441658,0.40006617,0.9666141,0.44130918,0.26169565,0.40305135,0.6423669,0.54364043,0.6151686,0.62220514,0.6214614,0.398206
4/25/00,148.1562,0.36605662,0.44172388,0.9762442,0.42369327,0.26897842,0.58625495,0.5184689,0.5230323,0.7195459,0.68501127,0.52542955,0.28934193
4/26/00,146.4843,0.3442729,0.40738547,0.97197276,0.42149806,0.23202391,0.5298161,0.56402606,0.53663963,0.7129472,0.61680216,0.55921733,0.29522902
4/27/00,146,0.34994,0.41119957,0.9691176,0.43910718,0.22429103,0.5197563,0.57532763,0.54794455,0.72154385,0.60063887,0.58309275,0.30518037
4/28/00,145.0937,0.33880097,0.3730035,0.97062755,0.43739408,0.2739179,0.5087536,0.5383513,0.5514468,0.7158549,0.50076604,0.61493427,0.38737658
5/1/00,147.0625,0.36226434,0.365081,0.9767676,0.40910992,0.354013,0.6004583,0.42131647,0.51155585,0.750235,0.5286685,0.55338323,0.38893697
5/2/00,144.125,0.3174578,0.3104196,0.9727324,0.4317955,0.40018585,0.513458,0.42631763,0.5001918,0.70679086,0.43734056,0.60495067,0.5034652
5/3/00,140.75,0.26015893,0.24449666,0.9651092,0.43595043,0.44427928,0.4248158,0.42272893,0.48191193,0.6778769,0.35435012,0.6435388,0.603981
5/4/00,141.8125,0.24921201,0.2161423,0.97007746,0.40836227,0.6123883,0.497954,0.29715818,0.4531688,0.6942133,0.2910465,0.63205785,0.7007836
5/5/00,143.5312,0.23947182,0.26396137,0.97704595,0.39645115,0.68194234,0.57334083,0.24412936,0.46077663,0.6912023,0.3808537,0.59698004,0.70380557
5/8/00,142.4531,0.17572382,0.3483171,0.9699509,0.4813964,0.57741797,0.4284892,0.39666283,0.5524181,0.5299504,0.42052928,0.6992343,0.72861737
5/9/00,141.3125,0.17282782,0.36590838,0.9640612,0.51993704,0.4792293,0.349898,0.5044758,0.5862579,0.48640293,0.43185452,0.7400729,0.7144196
5/10/00,138.125,0.16875172,0.32188663,0.9543897,0.54710776,0.4577651,0.2752052,0.5680918,0.5945763,0.46601668,0.33540308,0.7893244,0.7644967
5/11/00,141.2812,0.2067363,0.3298269,0.96679217,0.49386144,0.5420428,0.4240146,0.41799766,0.5544141,0.5735292,0.40897304,0.7140584,0.7155731
5/12/00,142.8125,0.20713338,0.36807114,0.97243696,0.44149527,0.52212566,0.48687506,0.40451115,0.546356,0.6053139,0.5366907,0.6452054,0.62179905
5/15/00,145.2812,0.23278503,0.4249456,0.97494113,0.38155648,0.39741164,0.5756583,0.41875947,0.5408178,0.69059545,0.7047804,0.54028857,0.3989093
5/16/00,146.6875,0.32625473,0.42744073,0.97735184,0.3786744,0.2922444,0.61547554,0.44322953,0.5365744,0.7641713,0.7390978,0.49906173,0.27984577
5/17/00,145.1562,0.31497806,0.4134903,0.96852565,0.3874727,0.20564584,0.54323053,0.5566327,0.59017575,0.77064484,0.62709874,0.5793128,0.27086514
5/18/00,143.375,0.29618427,0.3871412,0.96285427,0.4250639,0.23686971,0.50005215,0.5707218,0.6126104,0.7409997,0.43493694,0.66613615,0.38393885
5/19/00,141.125,0.24710017,0.33003604,0.9565593,0.45989448,0.34418276,0.43233758,0.54439056,0.6034378,0.6751814,0.28439385,0.7335679,0.5777716
5/22/00,140.0625,0.19960812,0.30453858,0.9585964,0.46264976,0.5008226,0.4291495,0.46013698,0.5733654,0.62314653,0.25432992,0.7386226,0.7062702
5/23/00,138,0.15094131,0.31404752,0.95856935,0.4912227,0.56266785,0.33806118,0.49273568,0.60349935,0.5119762,0.26763308,0.7853497,0.8000592
5/24/00,140.25,0.15361246,0.3282189,0.96631026,0.42823425,0.6414619,0.47453555,0.36486778,0.55905,0.5894932,0.3458133,0.7033754,0.75340074
5/25/00,137.8437,0.12207428,0.34665945,0.95854205,0.45581055,0.5835163,0.3768386,0.4739154,0.6080993,0.5068668,0.29534498,0.76318103,0.78030163
5/26/00,138,0.12088586,0.35847,0.9556877,0.4401781,0.5512958,0.38258716,0.51048493,0.60513866,0.509373,0.31670883,0.7540206,0.7457305
5/30/00,142.5,0.16185637,0.38161987,0.96847725,0.37147325,0.5903479,0.59825283,0.34751284,0.5373299,0.6460282,0.44408482,0.60847825,0.5986703
5/31/00,142.8125,0.14658964,0.41259506,0.96420926,0.3265138,0.43827996,0.5816533,0.4439535,0.55596715,0.6631904,0.5327804,0.5629859,0.43260726
6/1/00,145.3125,0.20811476,0.4541758,0.9687488,0.30624774,0.31758493,0.6587982,0.4596428,0.54888237,0.75178313,0.66767395,0.481031,0.25702524
6/2/00,147.8437,0.3370878,0.47437948,0.9749911,0.35399786,0.27948493,0.7217027,0.44378102,0.54604465,0.7945852,0.63418114,0.47971153,0.22335623
6/5/00,147.125,0.37014696,0.46148914,0.9723221,0.37972027,0.23051077,0.6786297,0.5062882,0.5527382,0.79020107,0.6081807,0.513413,0.21819419
6/6/00,146.4687,0.3940002,0.43502608,0.9734037,0.40686312,0.26617897,0.6562386,0.49625498,0.5471367,0.77652293,0.5448881,0.55165505,0.2810106
6/7/00,147.4843,0.39383557,0.4274165,0.9765693,0.38816118,0.3369599,0.71433,0.40789706,0.5247683,0.79359996,0.516511,0.5221121,0.30436623
6/8/00,146.9062,0.3761845,0.38271374,0.97761303,0.3942783,0.4258044,0.7028125,0.35162485,0.51719385,0.78439397,0.4269485,0.5505569,0.40774944
6/9/00,146.5937,0.35049897,0.36939403,0.9795623,0.38774827,0.50492436,0.7018418,0.3121784,0.516796,0.77233666,0.3959717,0.56334966,0.48536423
6/12/00,144.875,0.31100455,0.32737505,0.9790607,0.408822,0.6312293,0.6687318,0.278885,0.5108126,0.7308348,0.25956413,0.62625134,0.65647984
6/13/00,147.5937,0.30142432,0.3666388,0.9840276,0.3558124,0.68699354,0.76000786,0.20567594,0.4641966,0.7524584,0.4222447,0.50379753,0.57146555
6/14/00,147.8437,0.26893464,0.3928931,0.98468983,0.32727224,0.6458922,0.7541307,0.22696829,0.47334805,0.74253887,0.5046275,0.46770844,0.50382316
6/15/00,148.1562,0.27558857,0.45963344,0.98305327,0.31172302,0.45408824,0.73374534,0.33257326,0.5118457,0.75990963,0.65458035,0.44109654,0.32573643
6/16/00,146.5937,0.3072481,0.43889537,0.97854245,0.36160603,0.37376732,0.6561876,0.44450343,0.5543444,0.7445935,0.5023436,0.5501445,0.37286952
6/19/00,148.4687,0.3710329,0.44250873,0.9805454,0.3578533,0.38278815,0.7364015,0.3729117,0.5257601,0.79488033,0.51888865,0.50140923,0.3210891
6/20/00,147.9375,0.33632493,0.43071637,0.9798165,0.3692704,0.40428466,0.69736636,0.3878602,0.5396357,0.76326686,0.4756714,0.53648984,0.37890574
6/21/00,147.875,0.30968663,0.4735305,0.97839886,0.39132658,0.3696623,0.66832685,0.43350986,0.57430154,0.7306552,0.51041424,0.5695541,0.37952837
6/22/00,145.625,0.23918565,0.4863414,0.9670633,0.5237304,0.33711743,0.45723733,0.6041212,0.6611899,0.55073196,0.32211235,0.7556748,0.5863235
6/23/00,144.375,0.21554314,0.45284474,0.9651971,0.55334884,0.41520232,0.40957513,0.582348,0.6704523,0.5066746,0.2429774,0.80307174,0.7138104
6/26/00,146.2343,0.23396909,0.38281044,0.9768371,0.4593263,0.62925607,0.5909992,0.32408705,0.5698327,0.6220964,0.27778867,0.6903702,0.72189784
6/27/00,145.1562,0.17286631,0.44072115,0.9745146,0.48597664,0.605072,0.5018279,0.41318712,0.6199606,0.50931233,0.30741316,0.7374066,0.7550623
6/28/00,145.5625,0.17120364,0.46736196,0.9762614,0.44983616,0.57961786,0.5326378,0.42356408,0.61898005,0.5337716,0.3793912,0.70175093,0.69695306
6/29/00,144.1875,0.16987444,0.47607002,0.97126603,0.5068968,0.5314564,0.4396889,0.53329605,0.6610718,0.47265685,0.29647133,0.7791594,0.75115824
6/30/00,145.2812,0.20204917,0.47170705,0.97546273,0.47582716,0.5507534,0.52868134,0.45636314,0.6245606,0.5480047,0.36064702,0.7221666,0.69401026
7/3/00,147.2812,0.24764434,0.45343944,0.98223555,0.38444808,0.5769312,0.6692172,0.3377019,0.5495126,0.66770303,0.50842965,0.57628167,0.55288243
7/5/00,144.625,0.19358031,0.51472473,0.9709182,0.49690294,0.36116984,0.41429123,0.62557876,0.6657156,0.49703684,0.4785811,0.7401747,0.5924242
7/6/00,145.75,0.25646117,0.48787633,0.97393113,0.47637048,0.36551306,0.50360864,0.55414516,0.62927175,0.60017633,0.4934732,0.6919642,0.5274125
7/7/00,148.0937,0.37181202,0.4280321,0.9838314,0.39954132,0.49380285,0.7021915,0.33412665,0.54509526,0.76077646,0.5044317,0.56662977,0.4761091
7/10/00,147.8437,0.3406906,0.44998336,0.9833243,0.37777764,0.4115032,0.6647857,0.39846084,0.54687876,0.74184155,0.6174563,0.5323168,0.3897541
7/11/00,148.1562,0.36197722,0.47158036,0.98311424,0.38276884,0.35774624,0.6672763,0.42889854,0.5528365,0.751899,0.6575503,0.52201086,0.33728382
7/12/00,149.125,0.42795482,0.487589,0.9835384,0.42586887,0.3212645,0.68698287,0.421809,0.5707171,0.7725801,0.63707227,0.5449954,0.3245751
7/13/00,149.7812,0.45334044,0.48456115,0.9844481,0.41616765,0.31262147,0.70951265,0.40327287,0.56293416,0.7933178,0.65246546,0.52205193,0.29685315
7/14/00,151.25,0.47738743,0.5155679,0.98601794,0.4105566,0.31224272,0.7558553,0.3731536,0.5580046,0.808264,0.6903316,0.48718077,0.25959623
7/17/00,151,0.46548817,0.5437114,0.98450595,0.44703913,0.27260888,0.72109365,0.43155938,0.59247947,0.77921516,0.6600311,0.5387775,0.27170128
7/18/00,149.7656,0.45332658,0.48466069,0.982479,0.46318364,0.28572187,0.64574724,0.4753956,0.60545266,0.75860846,0.5320973,0.61146,0.36256367
7/19/00,148.5625,0.44154334,0.41654375,0.982453,0.50469506,0.41138276,0.59844744,0.42213333,0.6050459,0.7274606,0.3510508,0.6908486,0.57070833
7/20/00,150.625,0.44874585,0.39811733,0.98827577,0.45152745,0.6249473,0.73688006,0.23193583,0.53402966,0.76260823,0.38476062,0.598132,0.6212728
7/21/00,147.6875,0.3048346,0.42005894,0.98531276,0.497483,0.6372351,0.57197875,0.3418323,0.59672606,0.6089448,0.32365933,0.71282506,0.758832
7/24/00,146.8437,0.25706026,0.4064768,0.98379624,0.49545476,0.6357758,0.4951553,0.38434312,0.6047614,0.5527448,0.33758566,0.73099214,0.78487486
7/25/00,147.3125,0.2923356,0.3892168,0.9860384,0.5203484,0.7421787,0.56736845,0.2838208,0.5806765,0.5752192,0.2733544,0.7376455,0.84158
7/26/00,145.875,0.1983315,0.44072926,0.9805859,0.5799481,0.676442,0.38949692,0.44945797,0.6560005,0.40418229,0.26837638,0.8153026,0.87521714
7/27/00,145.375,0.18847615,0.41955894,0.98191524,0.5430279,0.7016154,0.39480737,0.4208602,0.64048123,0.4265089,0.30872545,0.7969726,0.8735576
7/28/00,142.0937,0.16307564,0.3347672,0.97898346,0.48327854,0.6710526,0.30757442,0.47497222,0.62621105,0.45346117,0.29038554,0.79726624,0.87410635
7/31/00,143,0.17267181,0.3584312,0.97925264,0.48400727,0.67832017,0.36269483,0.43382165,0.6168227,0.480116,0.3362956,0.7779011,0.8544396
8/1/00,143.875,0.18618572,0.38203847,0.98062503,0.47834063,0.65985566,0.4030146,0.4172876,0.6129111,0.50378233,0.4041441,0.75247,0.8213249
8/2/00,144.5937,0.19293761,0.4107812,0.9802269,0.4528331,0.5683363,0.41256037,0.46707547,0.6201637,0.5318794,0.50542617,0.7176553,0.7365154
8/3/00,145.5937,0.21125251,0.47226974,0.9786735,0.44381106,0.4308241,0.44820097,0.52052,0.63450956,0.57665634,0.63236797,0.6809544,0.58708906
8/4/00,146.375,0.2682317,0.5045042,0.9800812,0.4200424,0.31452593,0.5006238,0.5637791,0.6403678,0.65518385,0.6988081,0.6362427,0.42785084
8/7/00,148.125,0.36426285,0.51744735,0.9812196,0.4195244,0.24726413,0.5885784,0.5400536,0.62113196,0.7380362,0.73743296,0.5799109,0.30069718
8/8/00,148.6875,0.42653787,0.513567,0.98137337,0.42630768,0.20888163,0.61110073,0.5467012,0.6249518,0.7768435,0.7272485,0.5771518,0.26011655
8/9/00,147.4375,0.42765525,0.47329423,0.9799645,0.42306888,0.18925467,0.5508793,0.59782374,0.6275418,0.77526236,0.6723091,0.6045981,0.2770684
8/10/00,146.7187,0.43938184,0.40941352,0.980072,0.42878228,0.24944198,0.5328264,0.5597295,0.61407,0.77658194,0.5515025,0.64292747,0.3800662
8/11/00,147.4062,0.4728779,0.39076585,0.9842689,0.44506535,0.39895502,0.6214479,0.4049181,0.57809544,0.7897828,0.49110284,0.63305247,0.49243185
8/14/00,149.2812,0.46284723,0.41233933,0.98848385,0.39982623,0.5176395,0.73478675,0.26919276,0.53574955,0.8118683,0.5845053,0.5372864,0.47189295
8/15/00,149.1562,0.4030138,0.4446099,0.98821914,0.3718594,0.4434393,0.68965805,0.34039524,0.5501181,0.7810057,0.6914172,0.50856465,0.39840263
8/16/00,148.625,0.40257573,0.4621349,0.9863716,0.3787452,0.33934885,0.636528,0.44380245,0.5770739,0.7705926,0.6968606,0.5347716,0.34773958
8/17/00,150.1875,0.48893693,0.47876787,0.9873825,0.39673278,0.33372796,0.71543705,0.391907,0.56643975,0.81299275,0.6833351,0.513955,0.3080388
8/18/00,149.6875,0.48110333,0.4746569,0.9869445,0.4026014,0.30687445,0.6791373,0.43185914,0.5899424,0.80667865,0.6595708,0.54698306,0.32159612
8/21/00,150.5,0.486012,0.49296975,0.9875085,0.3921095,0.29912722,0.7101603,0.40815225,0.58269095,0.8172197,0.70866895,0.51308197,0.28142685
8/22/00,150.25,0.4909214,0.49266627,0.9867943,0.43093583,0.29970518,0.68173087,0.4271726,0.60314846,0.7984695,0.6479672,0.5666881,0.3308974
8/23/00,150.8437,0.5066997,0.50769794,0.9872922,0.43907943,0.30810663,0.7093522,0.4004293,0.59702003,0.8053038,0.6660084,0.5523877,0.3200282
8/24/00,151.3125,0.51676756,0.5093561,0.98863214,0.43045008,0.33765584,0.7351302,0.3667767,0.5858781,0.8098888,0.67348915,0.53187555,0.32291564
8/25/00,151.25,0.50594,0.5274006,0.9885817,0.42755985,0.30595952,0.71585304,0.40572408,0.6031573,0.8008413,0.69982815,0.5389468,0.3058272
8/28/00,151.7656,0.51855344,0.56748056,0.98788995,0.49407104,0.30492672,0.71319723,0.41707554,0.6294042,0.76911205,0.65265685,0.59194535,0.3463379
8/29/00,151.7968,0.5253203,0.532507,0.9879545,0.4892702,0.33229706,0.7120343,0.38993168,0.6228462,0.77891535,0.6085197,0.60032195,0.38097396
8/30/00,150.3437,0.49483383,0.46532205,0.9870287,0.5290471,0.41681096,0.6277124,0.39371595,0.6267997,0.7347483,0.4297865,0.6909749,0.57146597
8/31/00,152.3437,0.5108487,0.47555485,0.9906866,0.49480772,0.5707248,0.75749135,0.23457612,0.5766592,0.7696677,0.49255913,0.6033755,0.57747805
9/1/00,152.5,0.45604602,0.5028804,0.9909888,0.50791264,0.62161297,0.7546572,0.22428387,0.57639706,0.7157297,0.49853903,0.60683596,0.6217497
9/5/00,151.2812,0.35421616,0.49201196,0.98757136,0.49682835,0.48868668,0.60413986,0.35971367,0.6133252,0.6466598,0.552133,0.64643055,0.59155774
9/6/00,149.5625,0.29989555,0.46023795,0.9822214,0.5783272,0.45890898,0.4289067,0.4747174,0.67885,0.54389524,0.35541183,0.7851477,0.7433628
9/7/00,150.8437,0.3446515,0.4553369,0.98567176,0.5826904,0.6034201,0.5560258,0.3318006,0.6478742,0.58767384,0.30722266,0.7661463,0.78856456
9/8/00,149.8125,0.23987678,0.48511872,0.9839712,0.6026195,0.6341977,0.45043686,0.39170986,0.6977876,0.46622938,0.2867221,0.8199596,0.8562752
9/11/00,149.5937,0.20789967,0.4670585,0.9848524,0.5405607,0.64153075,0.44636723,0.38312298,0.68093157,0.48013073,0.35677493,0.7837568,0.83432853
9/12/00,148.5,0.184654,0.4548533,0.9820134,0.57277966,0.62737954,0.3651891,0.44424966,0.70927274,0.429374,0.28183952,0.8323609,0.8723422
9/13/00,148.8906,0.20257445,0.43010837,0.9841204,0.51375777,0.64820105,0.4361177,0.37882814,0.66806006,0.5105777,0.34625363,0.77697974,0.83437896
9/14/00,149.6406,0.21016197,0.41870296,0.9859919,0.46536958,0.6382438,0.47026017,0.3506908,0.6538419,0.5556757,0.4308146,0.73030406,0.7917032
9/15/00,146,0.15906194,0.4202199,0.9791352,0.49516767,0.4842294,0.2680104,0.5834346,0.7163929,0.4616602,0.39118576,0.8173449,0.81049705
9/18/00,144.6562,0.16505934,0.31712088,0.97713727,0.447523,0.4936957,0.24105509,0.56431943,0.68353355,0.52569616,0.33811492,0.8070453,0.81735903
9/19/00,145.9687,0.20737214,0.33465418,0.98093516,0.48508468,0.61785847,0.3568529,0.41402856,0.65543634,0.5653505,0.30992123,0.7936882,0.84460574
9/20/00,144.8906,0.16503498,0.32760277,0.9802517,0.44069198,0.59991723,0.31394824,0.45033103,0.6522006,0.5448415,0.38025123,0.77542776,0.82908475
9/21/00,142.6875,0.14409688,0.34363186,0.97663724,0.47091195,0.5633713,0.24942765,0.5406671,0.67547905,0.48006457,0.3564614,0.8146047,0.84843403
9/22/00,145.2812,0.18430777,0.32367033,0.979776,0.41787592,0.58995503,0.3666087,0.4272376,0.6188374,0.58134156,0.4352902,0.7291706,0.7777291
9/25/00,144.25,0.16382238,0.3302245,0.97707725,0.41821858,0.49915224,0.29511213,0.5282743,0.6419821,0.5418843,0.4627161,0.7428391,0.7496989
9/26/00,142.4062,0.1502001,0.34599242,0.970257,0.45498908,0.40245834,0.21512252,0.66171056,0.68276423,0.48023507,0.42622,0.7999309,0.75683856
9/27/00,143.1562,0.18920437,0.30149713,0.9727262,0.4560292,0.47941992,0.26625958,0.5680002,0.6540765,0.5478656,0.35531604,0.7915687,0.78530914
9/28/00,145,0.21695401,0.3923811,0.9785755,0.47437122,0.567661,0.4461158,0.418025,0.6383357,0.59751254,0.40822595,0.7475385,0.7557306
9/29/00,143.625,0.16195641,0.38968033,0.974596,0.44394833,0.467761,0.33060098,0.5472076,0.6603519,0.53356826,0.47944173,0.7501289,0.7174316
10/2/00,143.8437,0.17378362,0.38478258,0.9722286,0.43680975,0.4075668,0.3329352,0.5677054,0.6631066,0.56921715,0.49465752,0.7452404,0.6676226
10/3/00,142.5,0.18833366,0.35428664,0.96745837,0.5085766,0.4079741,0.27011982,0.6067262,0.6867615,0.53219414,0.34033296,0.81581265,0.7618187
10/4/00,143.6875,0.21312352,0.33184707,0.97404534,0.4538647,0.50811076,0.3856255,0.45699364,0.6331408,0.6232192,0.39291126,0.75134814,0.7365619
10/5/00,144.1875,0.214816,0.31414503,0.9790813,0.3924288,0.56875175,0.45231974,0.37215766,0.59527826,0.67313,0.46742254,0.6842529,0.706364
10/6/00,141.0625,0.15753873,0.30415717,0.96979946,0.40305713,0.42973316,0.27511883,0.5664382,0.63803387,0.5855413,0.46636325,0.7423714,0.7037971
10/9/00,140,0.15744463,0.28795585,0.9633327,0.4410548,0.42365816,0.2414879,0.59632486,0.6498649,0.5620515,0.3792864,0.79029346,0.75120586
10/10/00,137.6875,0.15246578,0.24009244,0.96031344,0.45814532,0.49400657,0.2101386,0.5795127,0.6382155,0.5438645,0.27010295,0.8215707,0.8291716
10/11/00,136.5312,0.13387017,0.17949508,0.96229374,0.38020858,0.5923699,0.22021417,0.49223986,0.5642008,0.5851823,0.30055213,0.7671222,0.8351446
10/12/00,133.125,0.095057204,0.14564,0.9519704,0.36158344,0.5973682,0.1630668,0.5148567,0.53811264,0.537466,0.30251554,0.76594764,0.85116506
10/13/00,137.5625,0.13823472,0.22568576,0.96442676,0.3925341,0.6570922,0.35943905,0.3329872,0.52750975,0.63022006,0.4543862,0.6943297,0.7863235
10/16/00,138.1875,0.14351296,0.25006318,0.96592796,0.3714367,0.5582833,0.35735682,0.38344997,0.55613786,0.65307325,0.5561946,0.673822,0.703823
10/17/00,134.75,0.12939836,0.2760687,0.9504842,0.420826,0.3482934,0.21678996,0.6150143,0.6239508,0.5807243,0.5740538,0.7489914,0.65514445
10/18/00,134.25,0.15992785,0.22680657,0.9441543,0.39923358,0.3231782,0.23035008,0.5949256,0.5915378,0.67286265,0.5501225,0.73181295,0.6128271
