timestamp,close,0,1,2,3,4,5,6
1/10/06,54.06,94843.61121,-319082.4247,1538201.777,-101898.161,-2716.033437,-206336.748,-86530.52123
1/11/06,54.53,70098.89191,-235579.0431,1135991.451,-75204.50497,-1960.027193,-152330.7599,-63856.75349
1/12/06,54.43,60026.32721,-201591.1228,972277.3499,-64343.57521,-1656.023325,-130352.2574,-54631.94288
1/13/06,55.44,72364.93134,-243217.0213,1172794.725,-77640.42324,-2023.259038,-157266.0998,-65924.8743
1/17/06,55.26,85384.0697,-287138.4604,1384366.768,-91684.61232,-2423.125547,-185676.6654,-77854.3382
1/18/06,54.51,76946.87345,-258681.3063,1247274.366,-82602.87857,-2179.961727,-167284.142,-70142.40036
1/19/06,55.59,88043.26563,-296116.0304,1427607.38,-94552.54263,-2501.946521,-191480.5799,-80289.11937
1/20/06,55.2,121508.802,-409023.7739,1971481.779,-130652.4674,-3527.283792,-264511.4173,-110952.3883
1/23/06,55.77,82697.35285,-278066.4768,1340677.965,-88791.48652,-2345.60885,-179815.5297,-75396.66222
1/24/06,55.73,56978.50944,-191282.4469,922654.9049,-61055.84797,-1566.625554,-123693.4277,-51838.9872
1/25/06,56.14,166304.8058,-560183.3102,2699587.917,-178954.0667,-4877.800664,-362257.2689,-151977.6402
1/26/06,55.88,71712.2728,-240998.6404,1162128.04,-76947.27315,-2015.481296,-155846.6143,-65337.45925
1/27/06,55.63,71363.44116,-239814.0757,1156430.251,-76576.84513,-2011.402938,-155088.6054,-65023.58328
1/30/06,56.68,66111.69831,-222091.8626,1071073.787,-70892.09705,-1833.168773,-143608.9634,-60191.95668
1/31/06,56.7,83418.74942,-280482.0018,1352338.062,-89560.47468,-2363.448479,-181376.5481,-76049.5003
2/1/06,56.7,78260.3775,-263075.9394,1268493.742,-83997.30447,-2207.9477,-170120.1011,-71325.54795
2/2/06,56.98,85123.51608,-286230.0465,1380028.758,-91394.74595,-2413.262364,-185091.5361,-77608.36541
2/3/06,56.5,84119.14018,-282840.6329,1363699.717,-90324.27356,-2394.170879,-182911.0978,-76700.88472
2/6/06,56.72,57573.23629,-193266.1939,932238.7184,-61690.75653,-1583.990513,-124978.7879,-52378.93468
2/7/06,54.6,169330.6679,-570391.709,2748745.828,-182278.5338,-5024.48046,-368914.4474,-154809.8119
2/8/06,54.83,89457.85855,-300883.3447,1450565.002,-96135.25228,-2596.173224,-194616.8227,-81640.52723
2/9/06,56.18,88189.25048,-296588.141,1429905.992,-94731.64652,-2527.894363,-191812.446,-80442.81928
2/10/06,54.79,72013.83793,-242005.7967,1166982.888,-77320.41135,-2068.155232,-156544.7106,-65659.70064
2/13/06,53.72,85246.30467,-286673.0304,1382112.966,-91605.69428,-2479.18069,-185437.8557,-77794.78719
2/14/06,54.49,60086.13693,-201783.5143,973209.2912,-64459.20737,-1702.707221,-130525.459,-54734.59178
2/15/06,53.76,80126.51492,-269405.0901,1298929.11,-86082.90689,-2320.489547,-174266.7324,-73102.52015
2/16/06,54.52,92985.90856,-312805.359,1507973.365,-99939.61013,-2698.502036,-202320.2334,-84870.19056
2/17/06,54.96,65411.17106,-219740.3205,1059720.048,-70187.8664,-1854.720305,-142129.9075,-59599.75149
2/21/06,55.12,55724.51671,-187048.5542,902254.3137,-59736.03727,-1558.902256,-120985.6487,-50723.58555
