timestamp,close,0,1,2,3,4,5,6
1/10/06,142.48,101190.2834,-338927.6068,1635789.305,-108353.8347,-2886.998038,-219392.4084,-92033.03964
1/11/06,144,151001.1368,-506976.3693,2445287.29,-162066.0817,-4397.751959,-328074.3978,-137654.7805
1/12/06,140.97,170888.9107,-574051.8252,2768415.162,-183523.8441,-5015.935697,-371472.6592,-155882.7248
1/13/06,142.42,129829.0036,-435552.6374,2101229.126,-139248.4765,-3764.862936,-281891.4341,-118274.8392
1/17/06,144.87,90651.48362,-303287.3588,1464221.367,-96970.37615,-2565.825125,-196356.2549,-82363.06136
1/18/06,143.54,167289.7552,-561913.3586,2709945.505,-179633.8814,-4896.277314,-363611.8285,-152575.9508
1/19/06,148.78,187855.6965,-631276.5259,3044099.081,-201795.8954,-5511.486653,-408465.5849,-171398.8302
1/20/06,151.75,241823.9268,-813283.609,3920920.185,-259973.7344,-7146.563385,-526183.9931,-220813.5686
1/23/06,155.33,205383.0066,-690295.9335,3328541.012,-220662.1841,-6036.789039,-446646.3232,-187423.9502
1/24/06,153.67,154338.562,-518027.418,2498786.99,-165613.6759,-4495.613472,-335251.2293,-140669.3403
1/25/06,149,284469.2911,-957160.792,4613971.651,-305982.9884,-8461.737546,-619253.4087,-259897.816
1/26/06,150.19,221297.5211,-744078.6125,3587493.603,-237871.9814,-6543.951949,-481438.3798,-202045.1314
1/27/06,152.89,200793.1101,-674804.4538,3253925.89,-215728.4149,-5911.753356,-436643.4043,-183234.9881
1/30/06,157.15,154475.668,-518452.4654,2500887.056,-165751.3316,-4496.940649,-335530.3967,-140784.9292
1/31/06,155.52,110771.1313,-370976.1132,1790519.704,-118623.7991,-3178.283491,-240163.744,-100758.4763
2/1/06,149.4,234617.8878,-788896.5685,3803532.884,-252222.4805,-6961.800404,-510456.7732,-214237.7534
2/2/06,148.25,262413.9206,-882794.2949,4255689.47,-282229.1328,-7808.766016,-571167.6069,-239723.7034
2/3/06,149.57,175469.3615,-589409.7582,2842519.164,-188457.5569,-5166.882526,-381432.8255,-160074.8772
