0,1
1501.9129374662934,1234.37
1506.9366882088184,1263.2
1509.633476881027,1284.26
1513.9755684674262,1267.38
1516.2527839505851,1260.3101
1519.602954771483,1249.01
1510.7326146330595,1284.88
1515.5821214084624,1289.1899
1516.9269811186373,1266.0699
1517.8708571539103,1296.3199
1525.485881439042,1305.3199
1527.418798174244,1289.59
1531.6657166846871,1285.83
1531.009585382497,1292.9301
1530.961802476412,1298.2
1529.879028733313,1278.6
1522.3031471575498,1266.6899
1524.258318944901,1274.54
1528.0075097596286,1277.72
1536.7777021633804,1292.2
1539.393063527137,1266.84
1541.2402328555286,1271.51
1543.7520427707552,1281.66
1540.9993546440303,1300.6801
1531.280049722147,1282.83
1517.708526185292,1277.58
1517.8831628886282,1274.98
1519.8702772214174,1236.83
1513.9609063154219,1242.3101
1518.42343700757,1267.79
1522.992530125892,1224.51
1529.2536617679177,1232.04
1531.4152818919717,1249.05
1533.9341610590577,1251.7
1525.9549393911063,1192.7
1525.0982507954297,1213.6
1515.4370708332776,1156.39
1508.4070925955295,1206.51
1502.6342629800736,1255.08
1506.0745013061403,1207.09
1508.638806962025,1188.22
1508.980880204767,1185.87
1515.4881265411495,1209.1801
1522.3028853334067,1213.27
1526.584102806574,1106.42
1530.489733546704,1166.36
1532.785800368154,1161.0601
1524.3443281758546,1114.28
1524.0318410612642,1099.23
1530.9712281455575,1056.89
1537.2141630096494,996.23
1541.7706885691105,984.94
1544.6350446927963,909.92
1544.6218225735784,899.22
1547.9133447864592,1003.35
1541.7322004200994,998.01
1543.200510213667,907.84
1530.8530145450234,946.43
1527.5214332382739,940.55
1521.3752423949957,985.4
1510.2500727376341,955.05
1506.2196827933967,896.78
1499.2699536554574,908.11
1498.2908622729599,876.77
1499.1470272203503,848.92
1492.613467557603,940.51
1494.1003668653188,930.09
1495.9150699999868,954.09
1500.8158943074047,968.75
1493.5293284095824,966.3
1487.6638130475283,1005.75
1486.5124413789808,952.77
1481.818196320337,904.88
1478.1772697887122,930.99
1478.0326119497417,919.21
1483.3626969394982,898.95
1487.7642226063429,852.3
1491.4562048458397,911.29
1496.8162686999617,873.29
1500.0261017802475,850.75
1506.1169168172955,859.12
1508.3150614092885,806.58
1503.2622481868982,752.44
1507.9651334422588,800.03
1509.8581219956636,851.81
1515.5717793548165,857.39
1519.8714554300605,887.68
1520.2196815401612,896.24
1521.3453944427013,816.21
1512.1060131748138,848.81
1505.5220523645519,870.74
1508.9587560646892,845.22
1511.573070131874,876.07
1517.5329730974554,909.7
