timestamp,close,0,1,2,3,4,5,6
2/18/00,1346.09,17306653.05,-58374966.02,281211518.6,-18658905.2,-524667.4565,-37754505.76,-15848577.23
2/22/00,1352.17,16272464.87,-54885535.33,264403224.6,-17543615.96,-493286.8431,-35497831.06,-14901282.63
2/23/00,1360.6899,16499903.7,-55652854.93,268099435.3,-17788865.75,-500181.6213,-35994078.4,-15109587.8
2/24/00,1353.4301,20173229.67,-68048192.56,327805144.4,-21750517.66,-611621.201,-44010130.06,-18474489.23
2/25/00,1333.36,17686670.91,-59657728.14,287389769.4,-19068853.15,-536200.2699,-38584005.59,-16196768.03
2/28/00,1348.05,17044287.78,-57490092.45,276948686.6,-18376044.47,-516702.0547,-37182182.74,-15608316.2
2/29/00,1366.42,19995631.14,-67448862.56,324918343.9,-21558958.21,-606223.1872,-43622541.94,-18311781.25
3/1/00,1379.1899,21154295.53,-71358399.05,343750108.1,-22808487.23,-641361.0742,-46150867.58,-19373091.89
3/2/00,1381.76,19901107.72,-67129509.12,323380581.9,-21456905.63,-603340.6967,-43416064.56,-18225103.04
3/3/00,1409.17,19099452.29,-64424084.14,310349514.4,-20592230.54,-578997.8985,-41666495.54,-17490674.61
3/6/00,1391.28,17086019.4,-57629884.17,277623340.9,-18420767.08,-517928.9351,-37272712.78,-15646305.56
3/7/00,1355.62,21818257.06,-73598851.74,354541932.7,-23524569.34,-661515.2675,-47599778.3,-19981315.32
3/8/00,1366.7,19974066.65,-67376035.36,324567629.3,-21535677.77,-605561.211,-43575442.99,-18292010.31
3/9/00,1401.6899,18646255.56,-62895012.26,302984051.7,-20103514.66,-565251.2007,-40677615.97,-17075572.58
3/10/00,1395.0699,18908573.12,-63779937.83,307246856.7,-20386371.2,-573214.2222,-41249941.73,-17315823.84
3/13/00,1383.62,16871847.66,-56907380.08,274142943.2,-18189837.83,-511435.6768,-36805441.96,-15450160.23
3/14/00,1359.15,18164836.91,-61270738.82,295159965.5,-19584398.49,-550678.8056,-39627192.34,-16634657.58
3/15/00,1392.14,21630702.26,-72965906.1,351493249.9,-23322249.71,-655797.1456,-47190434.49,-19809466.27
3/16/00,1458.47,24610414.89,-83019733.42,399921633.6,-26535589.34,-746164.8562,-53692364.67,-22538774.41
3/17/00,1464.47,21503239.64,-72534254.08,349416027.6,-23184396.97,-651903.5571,-46911512.95,-19692381.98
3/20/00,1456.63,15290271.7,-51569182.75,248431627.7,-16483791.33,-463428.709,-33353420.11,-14001104.15
3/21/00,1493.87,17698838.08,-59696372.35,287578982.6,-19081318.01,-536482.997,-38609297.72,-16207363.88
3/22/00,1500.64,17849969.49,-60205993.75,290034176.7,-19244226.4,-541065.6008,-38938923.56,-16345736.86
3/23/00,1527.35,17904823.86,-60390750.35,290924548,-19303299.63,-542723.6266,-39058454.21,-16395914.35
3/24/00,1527.46,17471652.08,-58928791.07,283882926.6,-18836070.71,-529584.1041,-38113049.21,-15999067.81
3/27/00,1523.86,14961882.5,-50459882,243089862.2,-16129331.27,-453446.3996,-32636198.06,-13700051.37
3/28/00,1507.73,15926235.95,-53714188.74,258764948.1,-17169426.95,-482708.6838,-34740730.49,-14583476.99
3/29/00,1508.52,17632570.53,-59472194.89,286499892.3,-19009720.53,-534472.1019,-38464403.37,-16146563.63
3/30/00,1487.92,19815281.36,-66837738.99,321977948.8,-21363803.06,-600696.2915,-43227672.31,-18146046.13
3/31/00,1498.58,20379633.13,-68742139.7,331150988,-21972457.49,-617813.7471,-44459235.66,-18663016.58
4/3/00,1505.97,16965265.12,-57220563.11,275654092.2,-18290071.79,-514229.4768,-37008256.44,-15535315.01
4/4/00,1494.73,25161123.28,-84876774.47,408868245.4,-27129225.79,-762869.1893,-54893500.73,-23043014.44
4/5/00,1487.37,18435887.28,-62183223.36,299557954,-19876177.58,-558857.8534,-40217586.97,-16882506.4
4/6/00,1501.34,16737840.8,-56453235.57,271957904.5,-18044826.44,-507339.0431,-36512016.78,-15327014.92
4/7/00,1516.35,14805786.27,-49933446.8,240553756.5,-15961062.59,-448720.829,-32295710.2,-13557132.56
4/10/00,1504.46,14176698.21,-47810604.37,230328519.9,-15282595.24,-429642.4822,-30922882.78,-12980865.45
4/11/00,1500.59,16130347.72,-54403190.65,262083410.9,-17389626.46,-488911.4405,-35186274.43,-14770511.05
