0,1,2
2017-11-15,59.4463,76.5375
2017-11-14,83.0272,86.3787
2017-11-13,87.1390,89.2066
2017-11-10,88.9700,91.1102
2017-11-09,91.5108,89.7131
2017-11-08,92.8498,86.1983
2017-11-07,84.7786,80.9453
2017-11-06,80.9664,78.7312
2017-11-03,77.0910,75.0233
2017-11-02,78.1361,68.0100
2017-11-01,69.8430,53.2987
2017-10-31,56.0508,37.7539
2017-10-30,34.0022,24.6113
2017-10-27,23.2088,18.7022
2017-10-26,16.6230,16.6146
2017-10-25,16.2747,18.1968
2017-10-24,16.9461,22.6362
2017-10-23,21.3695,31.0653
2017-10-20,29.5929,41.0711
2017-10-19,42.2336,54.3648
2017-10-18,51.3867,67.5200
2017-10-17,69.4741,80.8963
2017-10-16,81.6991,85.8492
2017-10-13,91.5158,82.8259
2017-10-12,84.3328,72.5918
2017-10-11,72.6292,65.8266
2017-10-10,60.8134,66.3852
2017-10-09,64.0370,72.8966
2017-10-06,74.3052,77.2256
2017-10-05,80.3475,73.1783
2017-10-04,77.0240,64.0362
2017-10-03,62.1634,49.9146
2017-10-02,52.9212,35.8813
2017-09-29,34.6591,23.4240
2017-09-28,20.0635,16.2097
2017-09-27,15.5496,13.9815
2017-09-26,13.0160,12.6011
2017-09-25,13.3788,12.9854
2017-09-22,11.4085,18.0480
2017-09-21,14.1688,29.8294
2017-09-20,28.5668,45.6726
2017-09-19,46.7526,52.9486
2017-09-18,61.6985,49.0344
2017-09-15,50.3946,44.6886
2017-09-14,35.0101,50.8451
2017-09-13,48.6611,68.7814
2017-09-12,68.8640,79.6402
2017-09-11,88.8190,82.6321
2017-09-08,81.2377,77.4448
2017-09-07,77.8397,75.9466
2017-09-06,73.2571,75.4512
2017-09-05,76.7431,72.4118
2017-09-01,76.3533,64.3248
2017-08-31,64.1389,58.4173
2017-08-30,52.4823,59.5409
2017-08-29,58.6306,69.1107
2017-08-28,67.5099,75.7937
2017-08-25,81.1916,78.5394
2017-08-24,78.6797,68.1435
2017-08-23,75.7469,56.5486
2017-08-22,50.0039,49.2386
2017-08-21,43.8951,57.8285
2017-08-18,53.8169,71.4802
2017-08-17,75.7735,73.8023
2017-08-16,84.8500,60.1519
2017-08-15,60.7832,36.2979
2017-08-14,34.8225,21.3220
2017-08-11,13.2879,21.4765
2017-08-10,15.8556,32.1506
2017-08-09,35.2859,40.8452
2017-08-08,45.3102,41.0394
2017-08-07,41.9396,36.6239
2017-08-04,35.8683,38.9930
2017-08-03,32.0640,46.0911
2017-08-02,49.0469,58.7718
2017-08-01,57.1625,67.3923
2017-07-31,70.1058,71.4369
2017-07-28,74.9084,66.8067
2017-07-27,69.2964,58.7569
2017-07-26,56.2152,53.4716
2017-07-25,50.7592,59.1999
2017-07-24,53.4404,68.6660
2017-07-21,73.4000,81.4098
2017-07-20,79.1576,86.9541
2017-07-19,91.6719,91.0033
2017-07-18,90.0326,88.9454
2017-07-17,91.3054,78.6346
2017-07-14,85.4982,58.8720
2017-07-13,59.1001,34.6191
2017-07-12,32.0176,17.8833
2017-07-11,12.7395,11.4948
2017-07-10,8.8928,16.0471
2017-07-07,12.8521,22.3361
2017-07-06,26.3963,26.5940
2017-07-05,27.7599,21.5641
2017-07-03,25.6259,16.3451
2017-06-30,11.3065,20.5955
2017-06-29,12.1029,35.5958
2017-06-28,38.3770,54.2042
2017-06-27,56.3075,57.9029
2017-06-26,67.9280,54.2028
2017-06-23,49.4732,51.6701
2017-06-22,45.2073,61.2595
2017-06-21,60.3297,75.9372
2017-06-20,78.2416,84.6316
2017-06-19,89.2402,88.6699
2017-06-16,86.4131,90.0385
2017-06-15,90.3564,92.9265
2017-06-14,93.3459,89.3465
2017-06-13,95.0772,81.1324
2017-06-12,79.6163,67.8800
2017-06-09,68.7036,62.0423
2017-06-08,55.3200,61.9585
2017-06-07,62.1032,66.0750
2017-06-06,68.4524,62.0068
2017-06-05,67.6695,47.1211
2017-06-02,49.8986,32.5946
2017-06-01,23.7954,31.3382
2017-05-31,24.0899,48.5262
2017-05-30,46.1294,69.8067
2017-05-26,75.3592,83.8072
2017-05-25,87.9316,86.0517
2017-05-24,88.1307,82.5405
2017-05-23,82.0927,74.9153
2017-05-22,77.3982,61.8066
2017-05-19,65.2549,47.7515
2017-05-18,42.7668,34.2986
2017-05-17,35.2329,30.5999
2017-05-16,24.8961,30.7849
2017-05-15,31.6706,35.6355
2017-05-12,35.7879,39.5176
2017-05-11,39.4481,42.1240
2017-05-10,43.3168,43.5765
2017-05-09,43.6070,40.0686
2017-05-08,43.8057,33.5423
2017-05-05,32.7930,28.8537
2017-05-04,24.0281,27.9186
2017-05-03,29.7400,28.5002
2017-05-02,29.9878,23.8756
2017-05-01,25.7729,22.8936
2017-04-28,15.8663,24.3905
2017-04-27,27.0416,33.3291
2017-04-26,30.2635,42.6389
2017-04-25,42.6821,55.9327
2017-04-24,54.9713,69.9228
2017-04-21,70.1448,81.9094
2017-04-20,84.6525,87.4473
2017-04-19,90.9308,86.6040
2017-04-18,86.7585,83.3223
2017-04-17,82.1227,85.2025
2017-04-13,81.0858,87.9511
2017-04-12,92.3988,90.8989
2017-04-11,90.3687,86.8048
2017-04-10,89.9292,82.7597
2017-04-07,80.1166,78.6211
2017-04-06,78.2332,79.9970
2017-04-05,77.5133,84.6293
