timestamp,open,high,low,close,volume,Slow K Stoch,Slow D Stock,EMA20,MA5,MA10,WVAD,RSI,TEDRATE,TradeWeightedUSDollarIndex,VIX close
4/3/06,120.54,121.55,120.5,121.49,76600,77.9472,71.3862,120.7223,121.114,120.8528,-31.405,57.2155,0.45,110.6597,11.57
4/4/06,122.5,122.83,122.5,122.71,133300,77.0949,75.8787,120.9116,121.59,121.0168,-4,64.2825,0.46,110.1568,11.14
4/5/06,122.96,123.2,122.75,123.0001,241200,87.5682,80.8701,121.1105,122.068,121.2178,-5.9318,65.732,0.46,110.0882,11.13
4/6/06,122.31,122.54,122.13,122.4,99300,86.123,83.5953,121.2333,122.172,121.4598,-23.7389,60.2822,0.46,110.1641,11.45
4/7/06,121.78,121.78,121.08,121.13,96000,62.1,78.597,121.2235,122.146,121.5138,-61.4243,50.7016,0.46,110.4329,12.26
4/10/06,121.16,121.35,120.91,121.15,112800,34.728,60.9837,121.2165,122.078,121.596,-60.8309,50.8341,0.47,110.4266,12.19
4/11/06,121.38,121.7,121.38,121.67,97900,22.3338,39.7206,121.2597,121.87,121.73,-45.4006,54.2756,0.49,110.3158,13
4/12/06,121.24,121.46,121.12,121.19,82200,20.282,25.7813,121.253,121.508,121.788,-62.037,50.7446,0.5,110.3944,12.76
4/13/06,121.01,121.31,120.96,121.29,41500,31.3479,24.6546,121.2565,121.286,121.729,-64.094,51.4532,0.485,110.5161,12.38
4/17/06,122.51,123.04,122.45,122.71,219700,48.4544,33.3614,121.395,121.602,121.874,-16.443,60.2075,0.47,109.8974,12.58
4/18/06,123.05,123.36,122.85,123.35,227600,75.9228,51.9084,121.5812,122.042,122.06,-0.3185,63.41,0.46,109.7025,11.4
4/19/06,123.2,124.16,123.18,124.09,116400,93.9676,72.7816,121.8201,122.526,122.198,-1.9126,66.7429,0.48,109.373,11.32
4/20/06,123.46,123.61,123.12,123.45,95300,91.7361,87.2089,121.9753,122.978,122.243,-19.3989,61.5234,0.47,109.5148,11.64
4/21/06,123.44,123.8,123.33,123.69,79200,82.7132,89.4723,122.1386,123.458,122.372,-12.8415,62.7014,0.47,109.4493,11.59
4/24/06,123.82,124.39,123.57,124.33,129700,82.1437,85.531,122.3473,123.782,122.692,-1.7241,65.7157,0.44,109.0878,11.75
4/25/06,124.52,124.65,123.9,124.56,72800,87.5787,84.1452,122.5581,124.024,123.033,-2.4064,66.7554,0.46,108.9454,11.75
4/26/06,124.6,124.97,124.47,124.8,130200,93.6775,87.7999,122.7716,124.166,123.346,-4.1872,67.8511,0.49,108.8761,11.76
4/27/06,124.68,125.73,124.58,125.61,157400,93.3095,91.5219,123.0419,124.598,123.788,-2.4896,71.2903,0.48,108.4962,11.84
4/28/06,125.85,126.61,125.83,126.61,108500,95.2703,94.0857,123.3817,125.182,124.32,0,74.8651,0.47,108.125,11.59
5/1/06,126.81,126.92,125.61,125.93,294600,87.4062,91.9953,123.6244,125.502,124.642,-16.6107,68.609,0.46,107.8973,12.54
5/2/06,126.4,126.58,126.17,126.33,125600,81.0456,87.9074,123.8821,125.856,124.94,-9.8993,70.1872,0.45,107.656,11.99
5/3/06,126.36,126.72,126.05,126.39,87300,73.4958,80.6492,124.1209,126.174,125.17,-8.8926,70.4274,0.48,107.5473,11.99
5/4/06,126.41,127.35,126.4,127.22,98200,81.9325,78.8246,124.4161,126.496,125.547,-2.6531,73.5962,0.47,107.4872,11.86
5/5/06,127.69,127.72,127.335,127.43,105900,85.3784,80.2689,124.7031,126.66,125.921,-5.9548,74.3453,0.41,107.2453,11.62
