timestamp,open,0,1,2,3,4,5,6
9/5/03,140.7,1558.724188,-2736.19343,16423.75312,-883.9162476,155.6689588,-1956.466217,-746.9456644
9/8/03,141.71,1799.636306,-3518.91742,20233.48948,-1131.582174,153.0267024,-2462.930224,-956.6898111
9/9/03,143.28,1300.331536,-1822.373086,12072.36073,-612.6473049,148.8629421,-1387.456087,-518.6055188
9/10/03,140.28,1623.586164,-2963.065351,17501.18436,-992.5444771,122.4815965,-2134.190051,-842.7276381
9/11/03,138.21,2590.586488,-6245.954049,33293.36594,-2042.629561,92.62208587,-4256.278547,-1732.59135
9/12/03,138.45,2315.809468,-5320.88201,28838.89832,-1740.868597,107.0101621,-3652.46839,-1474.453167
9/15/03,139.18,2059.962155,-4450.020203,24650.28154,-1479.337,100.6172131,-3105.045838,-1254.298105
9/16/03,138.3,4233.275911,-11784.44338,59980.99597,-3804.962715,50.45624054,-7831.680409,-3227.877207
9/17/03,139.99,2386.297793,-5530.809017,29879.92066,-1816.500721,97.81525833,-3798.650278,-1541.593812
9/18/03,139.49,1980.932723,-4162.4006,23287.18724,-1370.750111,115.9519574,-2906.341856,-1163.929606
9/19/03,140.95,1438.310381,-2317.55909,14414.02387,-789.8472103,124.8026939,-1722.452549,-672.6552281
9/22/03,139.47,8325.706084,-25584.76467,126446.7763,-8247.836411,-105.597254,-16786.22601,-7010.588867
9/23/03,137.96,1403.823373,-2246.586187,14011.42897,-784.3585932,108.0689924,-1687.778021,-669.2809755
9/24/03,139.92,2028.847665,-4325.487511,24068.23213,-1447.55216,94.23903307,-3033.352043,-1230.318354
9/25/03,138.4,1544.715469,-2717.098376,16284.68444,-951.7788789,91.08580551,-2007.395415,-811.3332808
9/26/03,136.35,6081.700725,-18059.55685,90145.67175,-5855.115364,-48.29260836,-11926.2309,-4975.549292
9/29/03,135.62,2532.710691,-6090.629045,32489.8724,-2017.997888,69.85769985,-4174.831198,-1714.180561
9/30/03,137.21,4653.338429,-13227.44221,66889.25023,-4305.200414,1.537380632,-8797.426192,-3657.479841
10/1/03,137.81,2638.341982,-6408.716166,34080.31305,-2085.422811,99.82027726,-4353.135041,-1767.179453
10/2/03,140.81,2455.029049,-5746.020254,30945.56616,-1860.439057,119.4420508,-3916.513706,-1575.548204
10/3/03,143.5,4307.900666,-11958.03195,60913.00605,-3848.847248,61.62329264,-7940.298022,-3267.001532
10/6/03,143.62,1246.222188,-1625.065417,11141.98282,-543.2472386,156.6076085,-1255.174177,-460.0030227
10/7/03,143.9,1565.745669,-2700.570538,16324.0669,-889.7256755,144.1972025,-1953.292291,-755.354866
10/8/03,144.56,1240.172304,-1588.25635,10984.88206,-531.4505632,157.6940453,-1232.584381,-450.5294339
10/9/03,146.68,2423.576879,-5537.317125,30063.43213,-1794.960122,124.2486097,-3791.526507,-1523.223634
10/10/03,147.58,2963.854822,-7342.488887,38782.55564,-2368.742689,111.991411,-4957.593821,-2010.194947
10/13/03,149.5,3636.431291,-9574.154353,49580.18393,-3083.432238,93.14448348,-6405.412148,-2617.300439
10/14/03,150.42,3088.620072,-7725.13782,40669.91905,-2511.527716,92.72215232,-5226.510153,-2134.639545
10/15/03,149.75,5839.766701,-17011.49653,85400.84636,-5470.261603,18.03648708,-11223.02529,-4645.776867
10/16/03,149.76,1138.303786,-1147.696408,8988.862371,-400.9496787,160.4349875,-964.5769266,-339.4599473
10/17/03,148.78,1115.281396,-1082.049096,8657.651269,-384.7799154,156.4939336,-925.1624515,-325.9345144
10/20/03,149.92,1440.284401,-2164.552945,13891.7033,-728.975988,149.7055168,-1624.924145,-617.4181279
10/21/03,149.99,2417.436582,-5458.096123,29761.09756,-1778.752197,122.5766506,-3752.618012,-1509.125819
10/22/03,150.1,3178.448536,-8030.452362,42139.02811,-2622.299172,79.5377459,-5434.919401,-2229.305982
10/23/03,146,2166.049398,-4678.942663,25907.41145,-1567.454204,90.53489087,-3276.561404,-1336.048845
10/24/03,145,2998.604891,-7501.909437,39488.91212,-2476.39924,59.45388854,-5107.058587,-2107.43642
10/27/03,146.2,2768.635233,-6699.122195,35660.72619,-2211.75044,76.55574162,-4582.987214,-1880.287203
10/28/03,148.8,1763.511131,-3268.34624,19190.19057,-1100.099846,123.5644819,-2354.263957,-933.8211093
10/29/03,149.4,2044.406274,-4204.257562,23713.79425,-1387.414824,125.2547539,-2949.930178,-1177.883849
10/30/03,150.82,1732.300255,-3132.832054,18570.68543,-1052.372069,128.1060899,-2265.35096,-895.9925845
10/31/03,149.73,1176.979554,-1278.42479,9608.519329,-471.0380573,132.7304847,-1074.577164,-404.6186116
11/3/03,151,3239.648976,-8211.259236,43046.63223,-2660.577985,96.55870499,-5536.350683,-2259.880285
11/4/03,152.97,2329.724854,-5112.692062,28156.05643,-1675.835564,121.3351078,-3540.036631,-1424.023221
11/5/03,152.73,3224.313266,-8133.827761,42704.41678,-2639.060681,95.58612197,-5491.325193,-2242.667702
11/6/03,151.95,1997.2347,-4009.488434,22814.57242,-1329.866552,123.3721401,-2830.668946,-1132.288702
11/7/03,151.62,1839.281256,-3475.969963,20247.01746,-1158.422116,129.5366544,-2484.697843,-985.9947839
11/10/03,151.31,1807.532278,-3380.16281,19768.93052,-1146.825558,113.744706,-2438.752563,-977.472024
11/11/03,148.45,1957.464767,-3931.566378,22365.4157,-1337.263281,93.95378413,-2804.217919,-1140.152399
11/12/03,148.58,1824.576511,-3467.363745,20158.16186,-1168.499458,118.3510876,-2487.160036,-992.7340964
11/13/03,151.33,2413.828999,-5421.722131,29615.2024,-1788.746596,106.3462187,-3750.193901,-1519.566522
11/14/03,151.08,1454.096287,-2181.777017,14003.63079,-763.6728782,124.6216757,-1664.50781,-652.3321243
11/17/03,149.5,4111.091907,-11179.95801,57293.8454,-3667.262061,15.97222131,-7505.610306,-3123.46951
11/18/03,148.65,2892.24519,-7074.417534,37511.34961,-2351.611351,56.169159,-4846.684994,-2004.705044
11/19/03,147.5,2615.759226,-6163.682326,33097.00078,-2067.960584,57.346879,-4262.569365,-1763.345891
11/20/03,145.75,1531.74181,-2533.375662,15576.27031,-912.3374508,84.76866127,-1916.544618,-781.6683103
11/21/03,145.64,1269.869201,-1646.839343,11314.33629,-617.9319575,103.4023905,-1333.692938,-529.2092539
11/24/03,146.4,2784.616485,-6741.573794,35878.53971,-2233.182197,69.90581177,-4618.380097,-1899.822487
11/25/03,148.44,4375.114499,-12082.06171,61634.6731,-3935.111684,26.74252105,-8070.116097,-3346.256199
11/26/03,149.81,2842.989851,-6894.758058,36670.17514,-2265.396475,83.62904763,-4706.476336,-1928.190995
11/28/03,149.99,1760.390436,-3230.889581,19038.64611,-1077.99703,131.287781,-2323.012459,-918.4203575
12/1/03,153.4,3104.674286,-7703.172812,40662.99589,-2500.871221,101.0684543,-5214.847276,-2125.833123
12/2/03,155.53,5270.72206,-14990.90574,75791.46202,-4838.143966,29.52759346,-9936.905814,-4112.448386
12/3/03,155.62,2158.750582,-4488.01766,25202.47563,-1486.678409,119.3741547,-3149.455188,-1266.629458
12/4/03,154.3,1940.46508,-3775.543632,21739.1177,-1265.669302,118.5270938,-2692.490525,-1079.615166
12/5/03,153.03,2958.093339,-7227.542751,38346.15339,-2369.769688,86.68131123,-4923.741635,-2016.347817
12/8/03,152.75,2016.095027,-4049.150532,23039.7466,-1352.796988,117.3841282,-2867.290239,-1150.924396
12/9/03,154.1,3578.049868,-9301.532625,48364.59357,-3037.648505,67.23311635,-6270.88455,-2581.231191
12/10/03,153.4,1662.661969,-2850.895333,17277.52285,-979.7378559,121.558803,-2101.453536,-833.2746953
12/11/03,153.35,2140.343452,-4451.528449,25006.63085,-1472.711661,124.3454072,-3120.93596,-1249.617043
12/12/03,155.48,2668.484059,-6207.280861,33495.12156,-2031.020023,111.5473767,-4256.221031,-1725.001376
12/15/03,156.78,2915.252925,-7017.645539,37420.36079,-2297.437349,97.53227046,-4788.922442,-1954.171789
12/16/03,155.75,1873.519938,-3522.322088,20554.69432,-1187.521977,120.3730187,-2533.451104,-1013.374373
12/17/03,153.96,2686.640598,-6293.747633,33864.44149,-2092.793762,76.5533389,-4340.899008,-1784.52684
12/18/03,153.78,1846.805825,-3449.765813,20187.31018,-1163.725927,122.1153833,-2484.211048,-991.086946
12/19/03,155.25,1670.260634,-2833.796988,17248.71683,-963.565181,132.521083,-2084.523613,-819.9608557
12/22/03,155.9,3523.082287,-9073.189144,47320.5588,-2944.579036,88.2311236,-6108.654403,-2501.945054
12/23/03,157.5,3096.698427,-7614.205293,40315.91753,-2479.165768,100.9127967,-5167.761157,-2107.880366
12/24/03,158.42,1165.242517,-1081.565831,8865.755408,-393.3336757,157.9013139,-946.2255585,-337.6271401
12/26/03,159,1052.558373,-693.6027459,7006.857178,-267.6139644,163.3809097,-694.2129842,-230.8005357
12/29/03,160,3334.273188,-8366.600116,44000.60828,-2716.976287,98.86599233,-5655.996632,-2310.55282
12/30/03,162.19,3201.282214,-7881.516987,41709.34925,-2567.519349,100.9017111,-5350.361795,-2183.949264
12/31/03,162.8,2476.051452,-5418.913879,29869.02669,-1775.365893,128.8576521,-3754.293209,-1510.220548
1/2/04,165.1,4085.423689,-10793.56159,55829.16826,-3495.942772,82.09756589,-7237.385463,-2971.370047
1/5/04,172.2,6206.945423,-17841.8667,89920.59532,-5751.607866,23.62729462,-11807.74285,-4887.044182
1/6/04,173.46,7675.28555,-22784.77985,113741.7281,-7344.638873,-32.06314266,-15016.99287,-6242.559136
1/7/04,170.5,2685.735274,-5984.788616,32773.48427,-1971.543205,119.5870373,-4145.737132,-1678.950432
1/8/04,172.31,2825.100638,-6432.642284,34960.52141,-2114.585768,117.433584,-4436.958897,-1800.227427
1/9/04,172.69,2819.100955,-6400.95085,34823.12458,-2107.455043,116.3416526,-4419.717375,-1794.195633
1/12/04,172.65,3940.640472,-10193.46597,53082.13775,-3319.943428,81.96563656,-6871.800634,-2823.512357
1/13/04,172.45,3216.557069,-7755.518739,41333.68712,-2546.767856,99.39926234,-5299.650439,-2166.418879
1/14/04,170.51,2821.177917,-6442.733868,34985.46421,-2125.777434,111.6896815,-4447.612237,-1807.879607
1/15/04,170.7,3274.837314,-7983.242195,42389.09448,-2643.079179,75.37452646,-5465.515237,-2250.29675
1/16/04,167.75,3820.682183,-9862.486478,51395.24103,-3238.375583,61.01516711,-6672.816424,-2754.926927
1/20/04,172,2999.143062,-7017.687871,37791.64219,-2308.35434,110.2923685,-4820.621891,-1961.61989
1/21/04,173.47,3035.781365,-7116.09498,38292.75535,-2344.477824,105.2754617,-4890.936122,-1994.782047
1/22/04,173.15,3662.403047,-9239.116924,48502.32581,-3026.319262,80.89511194,-6266.077941,-2576.707049
1/23/04,173.51,2209.532957,-4332.67551,24870.42798,-1463.253015,120.0882624,-3097.848239,-1250.626617
1/26/04,173.47,4303.013395,-11396.00791,58897.05264,-3709.941604,66.21843421,-7655.856667,-3157.725294
1/27/04,174.5,5921.752474,-16840.38353,85141.04033,-5465.557448,4.944955713,-11192.24213,-4650.456964
1/28/04,174.2,5191.841555,-14386.88168,73306.29914,-4704.855343,6.202211041,-9625.602272,-4006.718386
1/29/04,170.14,6386.063755,-18490.41733,92978.36383,-6024.652293,-41.95160533,-12280.11038,-5128.035699
1/30/04,167,3295.044473,-8096.05298,42866.87459,-2702.611539,49.71452031,-5555.147092,-2305.55713
2/2/04,168.12,3394.195304,-8417.525862,44432.79113,-2805.62253,47.7950248,-5764.460318,-2392.582202
2/3/04,168.05,2426.103582,-5152.101743,28700.00476,-1769.654794,70.13786385,-3659.691466,-1513.64742
2/4/04,166.1,2773.033066,-6351.620441,34437.9952,-2162.415008,48.98314237,-4441.404264,-1848.633537
2/5/04,165.01,3932.961932,-10281.12426,53347.5626,-3414.760503,16.06170842,-6978.134083,-2911.544649
2/6/04,167.17,4136.443118,-10921.20518,56496.73921,-3594.859996,35.04157815,-7374.553411,-3061.007749
2/9/04,171,2330.688408,-4771.924489,26950.05844,-1615.534936,105.7520444,-3390.057479,-1378.782087
2/10/04,171.72,1932.841011,-3424.761555,20461.88735,-1186.534588,114.9690205,-2520.756936,-1016.854382
2/11/04,172.04,6226.041571,-17895.78565,90189.53903,-5794.583409,0.563580808,-11865.14241,-4929.234622
2/12/04,174.97,5438.685614,-15205.59265,77272.35545,-4938.146689,23.6424719,-10131.1779,-4202.670925
2/13/04,176.05,2856.62768,-6474.072031,35237.2228,-2152.775607,98.8633185,-4490.770519,-1837.309472
2/17/04,176.6,4422.723442,-11740.16464,60631.02024,-3822.916819,64.70099954,-7886.17337,-3253.616433
2/18/04,177.91,2378.57462,-4830.121273,27358.33096,-1633.375841,110.8794118,-3435.347677,-1396.497404
2/19/04,175.31,2963.560696,-6842.370558,37001.99805,-2283.359066,84.87259479,-4739.193869,-1948.915168
2/20/04,172,5922.102004,-16885.0343,85300.41568,-5500.688186,-15.00444346,-11235.16877,-4681.600172
2/23/04,172.8,3230.256328,-7787.785023,41499.61359,-2604.178069,59.22111569,-5363.141349,-2221.124124
2/24/04,169.92,2449.578541,-5198.725906,28971.04341,-1779.522865,77.2463352,-3687.610105,-1520.72427
2/25/04,169.98,2086.757398,-3963.607574,23039.33045,-1374.196058,98.86858653,-2880.500837,-1174.349036
2/26/04,172.13,3362.210549,-8238.344723,43664.11607,-2741.99353,60.10646564,-5649.105641,-2337.164039
2/27/04,174.07,4612.07295,-12416.42815,63839.0937,-4067.190284,33.03806947,-8345.488663,-3462.673569
3/1/04,175.84,3471.94492,-8528.352193,45166.89653,-2801.700379,90.13013932,-5813.872378,-2386.000868
3/2/04,178.72,2753.417252,-6075.79492,33382.9393,-2030.513492,101.800298,-4241.417646,-1733.935994
3/3/04,175.99,4479.338096,-11945.68099,61595.75617,-3911.469958,41.21966252,-8037.722794,-3332.975018
3/4/04,176.5,2271.324117,-4480.241142,25658.87868,-1518.650309,116.0375679,-3204.858629,-1298.901583
3/5/04,177.2,2652.170946,-5753.785105,31810.46962,-1922.504346,108.627861,-4026.511588,-1641.020108
3/8/04,178.6,3233.628684,-7697.266064,41192.65506,-2559.000443,79.22541549,-5298.554536,-2183.145641
3/9/04,176.7,2838.214051,-6399.146633,34893.34787,-2149.948679,83.82936583,-4460.963529,-1836.041032
3/10/04,175.2,7855.6513,-23357.49636,116538.1237,-7595.876219,-92.60431886,-15448.50485,-6464.197604
3/11/04,168.8,7761.504386,-23138.40222,115355.8909,-7533.370757,-103.2895951,-15304.68472,-6411.882345
3/12/04,167.5,4002.308282,-10464.24679,54297.37274,-3474.079347,18.10621984,-7100.286621,-2961.776059
3/15/04,167.4,4611.248594,-12533.86841,64245.70741,-4143.338279,-8.063812117,-8444.202406,-3530.996594
3/16/04,166.4,5029.609618,-13953.18264,71075.53143,-4584.563021,-10.33290316,-9350.629485,-3903.855205
3/17/04,169.5,7889.866897,-23555.42984,117391.0255,-7645.353275,-87.02255202,-15557.95594,-6503.118391
3/18/04,170.38,2892.655241,-6680.313594,36120.08131,-2246.861538,68.35767597,-4641.439764,-1919.200227
3/19/04,171.57,5176.805067,-14376.17304,73196.95515,-4719.223683,-12.86367338,-9630.875653,-4022.659161
3/22/04,169.81,6844.378393,-20041.16718,100433.0255,-6537.829811,-73.30414918,-13297.95967,-5568.502145
3/23/04,166.99,3095.349482,-7421.344054,39611.77411,-2493.191138,49.13902896,-5123.991195,-2130.251922
3/24/04,168.27,2332.042968,-4827.503879,27143.19577,-1665.707714,73.16277054,-3449.728719,-1426.332397
3/25/04,168.18,3874.202938,-10024.70799,52187.42787,-3319.153209,33.36814829,-6804.890557,-2829.828647
3/26/04,169.4,4208.476483,-11137.46406,57565.10869,-3674.899886,23.52541677,-7526.03587,-3132.906899
3/29/04,171.5,2607.884753,-5704.53987,31439.24422,-1922.883751,87.71450175,-4001.305281,-1643.533042
3/30/04,172.47,4564.231511,-12288.88372,63182.31781,-4004.684015,49.56598775,-8240.26036,-3409.30605
3/31/04,174.9,3990.942267,-10314.65427,53722.54197,-3372.482679,70.63944244,-6965.791976,-2872.53659
4/1/04,175.89,3765.564514,-9531.492158,49978.17321,-3122.605189,78.48798823,-6461.62129,-2660.691027
4/2/04,178.95,8115.008594,-24162.01183,120508.7998,-7801.104388,-52.13911507,-15929.39219,-6634.577495
4/5/04,180.18,2911.018977,-6580.697043,35850.4378,-2181.482913,107.8083009,-4560.80655,-1861.354027
4/6/04,180.02,2072.339789,-3745.348146,22200.67238,-1273.5986,135.2378115,-2725.843887,-1090.099382
4/7/04,181.9,4317.681688,-11301.25321,58620.99871,-3696.90023,61.44641811,-7621.375367,-3149.330423
4/8/04,182.03,2226.477553,-4241.598799,24622.04783,-1439.836068,126.5599706,-3055.152349,-1231.385028
4/12/04,181.8,2680.342931,-5768.529856,31985.69863,-1923.756328,117.3698922,-4039.291113,-1641.147757
4/13/04,181.95,3581.027382,-8814.77373,46649.53488,-2908.882564,80.35663567,-6018.434727,-2478.541133
4/14/04,178.38,5016.644237,-13716.27617,70183.88476,-4488.945521,20.75741258,-9195.565687,-3822.185569
4/15/04,177.15,2600.25076,-5585.936267,30992.25916,-1899.501139,85.32986673,-3943.798853,-1622.633562
4/16/04,176.15,3253.359169,-7793.043853,41621.03948,-2602.268681,67.92407778,-5368.776476,-2218.577009
4/19/04,176.88,2727.943453,-6010.031299,33044.81943,-2033.387326,83.68253081,-4217.519281,-1735.49018
4/20/04,177.98,6194.116918,-17691.66469,89323.04354,-5788.969238,-40.74520781,-11793.21333,-4929.037404
4/21/04,175.44,2604.882466,-5619.430691,31120.49948,-1937.039383,58.98943032,-3988.712187,-1658.69846
4/22/04,172.8,7524.876801,-22257.71986,111220.9364,-7243.65795,-83.06675168,-14735.58183,-6164.639759
4/23/04,175,2927.865438,-6705.291597,36361.71674,-2266.439507,65.36254344,-4675.674132,-1935.848401
4/26/04,175.65,3591.006525,-8947.502434,47149.54446,-3001.51365,27.78080579,-6142.055469,-2563.454429
4/27/04,173.95,2258.491149,-4478.003379,25585.21042,-1576.892804,62.75448213,-3252.808791,-1353.908671
4/28/04,171.81,7534.932535,-22332.8923,111526.6036,-7285.369191,-101.9614225,-14796.53029,-6202.344957
4/29/04,165,9942.781544,-30577.11965,151086.8766,-9916.356367,-180.3636501,-20114.13751,-8436.891763
4/30/04,160.25,8845.32272,-26947.71396,133511.3002,-8753.745922,-150.1872316,-17758.4562,-7448.990695
5/3/04,158.78,4656.510545,-12831.76573,65495.56081,-4232.892481,-16.23323967,-8620.213819,-3607.376701
5/4/04,163.23,4081.771253,-10821.28646,55904.71176,-3580.904417,15.08471479,-7318.294809,-3051.403059
5/5/04,163.59,2683.522008,-6094.712123,33145.47338,-2069.756004,57.30761333,-4262.354847,-1769.082901
5/6/04,161,6439.14458,-18817.41855,94359.08406,-6143.544832,-68.16809584,-12492.45218,-5231.843971
