timestamp,close,0,1,2,3,4,5,6
6/23/00,101.8,2377.917094,-6177.060426,32128.82072,-1975.750606,86.57732092,-4121.894127,-1670.156366
6/26/00,103.1,1196.046586,-2191.652142,12937.61346,-687.2871785,137.2864808,-1530.821905,-571.5386499
6/27/00,101.4,1355.858529,-2727.461234,15517.86973,-881.4607088,112.4802335,-1898.555302,-739.045148
6/28/00,104,1836.991062,-4345.04226,23326.00045,-1370.81381,123.2262698,-2920.372047,-1150.770079
6/29/00,102.4,2182.727826,-5510.626809,28934.40867,-1764.27692,93.35696157,-3693.36368,-1488.579643
6/30/00,103.4,10146.64821,-32387.89602,158393.2496,-10342.61621,-138.705159,-21063.80747,-8774.26869
7/3/00,104.8,556.7672146,-10.84124642,2464.085956,19.06340295,165.3362382,-114.5674662,27.84669321
7/5/00,103.6,1578.154501,-3457.524419,19059.00889,-1097.003029,120.502493,-2356.338215,-923.3363079
7/6/00,104.8,1710.450112,-3900.547665,21200.11566,-1224.66334,128.7493797,-2630.525606,-1030.55518
7/7/00,105.5,1026.790726,-1578.250584,10035.47558,-476.2374688,156.0386556,-1124.600029,-394.1023537
7/10/00,106.2,805.4267491,-820.5972128,6399.504147,-231.3386028,165.772492,-632.8288409,-186.1632313
7/11/00,106.1,2535.75302,-6656.001262,34511.43476,-2098.199331,111.9251931,-4408.502236,-1772.052233
7/12/00,108.2,814.96505,-825.3604751,6458.990984,-227.8907738,172.115716,-633.676512,-182.3919188
7/13/00,108.5,1294.953562,-2429.535299,14205.57527,-741.271748,158.0937054,-1672.950105,-618.6051315
7/14/00,108.6,900.3300742,-1089.03311,7758.282528,-317.529126,166.2715679,-811.154437,-259.5751595
7/17/00,109,832.2587085,-859.3421456,6652.859928,-241.0822865,171.1410911,-659.7148354,-194.2263964
7/18/00,107.1,2394.771663,-6148.764706,32105.59044,-1951.506543,105.2599284,-4096.602199,-1649.238664
7/19/00,105.3,728.1760807,-550.5235897,5105.603013,-179.4984178,139.5432047,-489.4627236,-145.285515
7/20/00,107,1683.358542,-3765.772724,20611.62413,-1193.124677,125.3939489,-2556.910435,-1002.070782
7/21/00,104.1,1681.26844,-3773.535055,20621.51143,-1230.201026,93.61253697,-2592.010236,-1037.924212
7/24/00,102.5,732.1876682,-598.1892572,5288.699644,-226.5341936,110.4095173,-546.2153355,-186.9711301
7/25/00,102.8,727.6652659,-593.9946776,5256.840813,-220.3623147,114.4573763,-538.3537677,-180.4295403
7/26/00,102.6,550.0776833,-9.980081491,2426.042534,-26.91564555,124.6573639,-153.1815372,-15.49561565
7/27/00,99.75,2697.653394,-7273.130569,37385.19135,-2364.682137,43.31119626,-4863.739096,-2003.742119
7/28/00,98,1831.330497,-4385.696704,23431.654,-1439.676651,68.91407634,-2991.135562,-1217.968967
7/31/00,100.5,1788.978565,-4239.359752,22736.59132,-1372.928577,88.4703771,-2878.990914,-1158.135291
8/1/00,99.84,2595.554774,-6956.616607,35827.51816,-2246.206269,59.28811883,-4641.154004,-1901.328022
8/2/00,100,3635.102856,-10465.35965,52724.83243,-3366.558762,27.59323648,-6909.470023,-2853.928272
8/3/00,99.94,9406.233818,-29950.57734,146564.5799,-9593.257784,-148.3774704,-19508.80304,-8143.67751
8/4/00,100.4,5148.653462,-15556.38073,77264.51731,-4991.312156,-16.64658384,-10201.49719,-4235.447911
8/7/00,102.3,1149.943447,-2050.833221,12230.13628,-656.8916748,121.1736631,-1452.310294,-552.0340105
8/8/00,101.8,831.0877366,-969.7846448,7026.639935,-315.935019,126.5652508,-757.7517664,-263.7956706
8/9/00,101.1,610.313244,-225.1066737,3437.684137,-82.17502092,129.2706902,-279.8676628,-66.13580552
8/10/00,100.5,770.9059555,-787.7354105,6123.794354,-261.3068115,124.3167215,-641.1554429,-217.2636324
8/11/00,102.3,1874.436296,-4511.063644,24068.72711,-1425.495186,114.8622223,-3025.717196,-1201.568892
8/14/00,103.3,891.0945112,-1166.621559,7996.773202,-346.4912522,155.9962329,-856.1044475,-283.2965827
8/15/00,101.8,1990.767978,-4876.228156,25859.09899,-1550.555638,105.1984074,-3271.903867,-1309.781828
8/16/00,102.4,2240.588208,-5723.070891,29934.87576,-1813.68447,103.9648702,-3812.379556,-1532.395998
8/17/00,103.3,3399.647039,-9624.528914,48741.78527,-3054.48584,75.11399618,-6330.813916,-2585.264521
8/18/00,103.1,856.5734351,-1036.261895,7381.38255,-314.9679583,148.0101644,-782.2716385,-259.0511487
8/21/00,103.5,1496.263483,-3191.923513,17770.22937,-998.8500859,133.5316145,-2171.91324,-839.0906948
8/22/00,103.3,2046.775161,-5050.826904,26721.91061,-1597.807086,112.7745664,-3378.226906,-1348.02666
8/23/00,103.2,1692.039467,-3857.974952,20970.54928,-1220.365746,120.0877127,-2609.885042,-1027.613642
8/24/00,104.7,2718.649254,-7302.751446,37591.92094,-2312.67485,98.71954871,-4831.591154,-1953.305654
8/25/00,105.1,2160.306248,-5407.862236,28478.83222,-1704.221969,118.7177063,-3604.628264,-1436.455546
8/28/00,105.3,1726.773319,-3933.292362,21387.81931,-1238.414271,127.2661786,-2657.051097,-1042.161999
8/29/00,106.3,1597.038206,-3490.835424,19264.6225,-1085.642679,141.3897869,-2360.908577,-911.3847392
8/30/00,106.4,5572.522182,-16898.86028,83855.54318,-5373.406071,18.94471664,-11034.46932,-4553.898093
8/31/00,107.5,1694.400244,-3793.95485,20753.80731,-1187.741441,135.1744643,-2563.898467,-999.2009892
9/1/00,108.4,1993.031758,-4787.228896,25559.11793,-1498.733832,133.27133,-3201.483263,-1262.192898
9/5/00,107.6,1358.247293,-2647.900988,15248.91531,-823.938721,144.7184202,-1825.146614,-690.237976
9/6/00,107.2,2248.218146,-5655.713486,29731.05482,-1789.293999,114.3737158,-3773.150861,-1510.227216
9/7/00,108.8,2216.672776,-5541.288732,29195.42799,-1737.943256,129.4442267,-3686.695156,-1464.120704
9/8/00,106.9,1507.531111,-3154.889727,17686.58695,-1001.711912,127.182587,-2166.721824,-841.9637954
9/11/00,107,3049.183153,-8363.928914,42771.01029,-2664.940146,82.07732833,-5533.312401,-2253.53921
9/12/00,106.7,1208.697163,-2154.175155,12862.093,-684.3689777,135.8561089,-1520.951303,-569.8014976
9/13/00,107.2,1109.475486,-1825.093802,11271.28222,-575.3539455,142.0021905,-1304.263693,-476.4958417
9/14/00,107.8,1385.922712,-2740.601044,15704.47942,-862.4632738,139.6681195,-1892.915603,-719.7859306
9/15/00,105.8,993.6461179,-1428.925735,9356.410915,-482.5468268,114.175135,-1079.169957,-404.012676
9/18/00,103.3,2102.533174,-5199.358894,27478.04729,-1699.373474,67.93305759,-3525.13822,-1439.573282
9/19/00,105,882.8823914,-1094.433067,7700.040105,-365.2803511,124.773852,-849.7588703,-302.2126764
9/20/00,103.8,762.5523522,-691.8164387,5752.457878,-250.9049232,115.3951481,-602.0306261,-206.9571986
9/21/00,101.9,2144.367103,-5372.885638,28273.81884,-1758.223921,61.98166931,-3637.872983,-1488.912114
9/22/00,103.2,1476.001435,-3144.289579,17512.82518,-1019.219647,104.3754123,-2170.102561,-857.4998549
9/25/00,103.3,1370.09179,-2750.57869,15661.61882,-894.7497491,108.8256014,-1919.832994,-752.2461867
9/26/00,101.8,962.7299281,-1396.415729,9106.773622,-473.2526839,108.3951426,-1052.597243,-397.2592773
9/27/00,101.4,780.8807302,-794.5998689,6191.099251,-283.0545577,110.7590231,-664.4208963,-236.3473043
9/28/00,104.1,1426.916089,-2959.322596,16643.91641,-950.3288625,114.0537133,-2044.010095,-799.6373745
9/29/00,103.6,1508.730097,-3220.389265,17918.01477,-1038.726587,107.8889556,-2218.443085,-875.9567603
10/2/00,101.9,1832.454885,-4320.858271,23203.01596,-1404.746192,84.17927966,-2942.199776,-1189.512844
10/3/00,100.5,1672.441237,-3802.673707,20677.85203,-1249.652852,78.74743863,-2614.55633,-1058.309679
10/4/00,101.2,1242.397795,-2370.796344,13762.27713,-780.7936535,101.5098207,-1676.780304,-657.158581
10/5/00,100.1,3806.276314,-11023.0936,55436.91218,-3556.612313,15.00858289,-7281.749424,-3015.282919
10/6/00,97.69,1947.157343,-4778.551363,25321.11105,-1564.995241,65.8275943,-3244.354981,-1324.20793
10/9/00,97.47,3402.621114,-9719.1788,49084.66162,-3136.221521,26.97455945,-6429.611083,-2657.297548
10/10/00,95.13,3885.141133,-11363.82143,56983.73125,-3669.819855,4.120012234,-7498.872307,-3111.551154
10/11/00,94.81,1785.95637,-4306.865185,22960.18041,-1407.136244,72.52790713,-2926.111725,-1188.612127
10/12/00,91.94,1724.851497,-4120.538093,22037.01814,-1350.792502,70.66516327,-2806.129886,-1140.848511
10/13/00,95.5,3529.69527,-10210.15204,51375.4616,-3271.276521,38.4187476,-6721.949123,-2768.55322
10/16/00,96.25,9507.168027,-30345.71667,148407.5729,-9704.266259,-138.8032266,-19744.66508,-8232.828144
10/17/00,93.83,2597.283734,-7045.876583,36148.58452,-2269.701137,57.30679729,-4686.196224,-1921.552306
10/18/00,93.06,3232.079575,-9236.443171,46637.41707,-2966.716049,36.89188631,-6095.645259,-2513.705907
10/19/00,95.94,1641.167209,-3820.037816,20612.88908,-1222.660446,100.1711193,-2586.223656,-1030.018336
10/20/00,97.16,2595.929978,-7012.569052,36029.59808,-2235.400783,79.92617162,-4646.678715,-1889.367917
10/23/00,98.13,1590.243563,-3606.566945,19640.48219,-1135.497397,120.6930226,-2434.786425,-954.7225311
10/24/00,96.69,1014.058248,-1664.561637,10278.58434,-525.444771,127.7554582,-1188.295594,-438.9544342
