0,1
42.42228344842791,41.275
42.78306204989553,41.3
43.14018247544765,41.32
43.23772510766983,41.42
43.315585139244796,41.45
43.53811653926969,41.91
43.64891542375088,41.73
43.58599567055702,42.23
43.683815338164564,42.39
43.81989424690604,42.72
43.91191362246871,42.72
43.74539354205132,42.74
43.73355736881494,42.88
44.04378028452396,42.78
44.064420511424544,42.82
44.192415222227574,43.12
44.45741811007261,43.16
44.57971723511815,42.96
44.468599869012834,42.99
44.51609725862741,43.13
44.80845466405153,42.87
44.274009778052566,42.73
43.879090382754804,42.73
44.11656642392278,42.63
44.38760955572128,43.07
44.797528126686814,43.48
45.23366907849908,43.51
45.60031341344118,43.77
45.884372845590114,43.69
45.81063780546188,43.87
45.48252320289612,43.44
45.30319187194109,43.48
45.15127177447081,43.36
45.02921260133385,43.32
44.89565755039453,43.76
44.690546658933165,43.5
44.54941567182541,43.53
44.5701387912035,43.59
44.45687058344483,43.13
43.99602985471487,43.32
43.84414029657841,43.25
44.18645568937063,43.37
44.452671425044535,43.55
44.8999810475111,43.82
45.49611320644617,43.8
46.01824855953455,44.07
46.243655019700526,44.1
45.986140812784434,43.95
45.784548488855364,43.54
45.38477552086115,43.76
44.98330107569694,44.15
45.11105147182941,44.27
45.30404261052608,44.42
45.40152852684259,44.0
43.91100834935904,44.1
43.475321124792096,43.94
43.972137188762424,44.8
44.775991352200506,44.82
45.52372512698174,44.82
46.00272585242987,44.75
46.02135484606028,44.84
45.99153973072767,45.13
45.9329063911736,45.01
45.677850600630045,44.06
44.35296486288309,43.95
43.37872739329934,44.26
43.73642370343208,44.02
43.91139009103179,43.55
43.56118682458997,43.59
43.367984091937544,43.505
43.89610079169273,43.92
44.87217716544866,44.09
45.70723598390818,44.67
46.16192739963532,44.59
46.29308511286974,44.73
45.89108713626862,44.74
45.804920405894514,44.98
46.00581905066967,44.94
46.03802495956421,44.96
45.753996066749096,44.92
45.406257760822776,44.87
45.46004625320435,45.17
45.66584209829569,45.44
45.895886174440385,44.99
45.66756320789456,45.17
45.33649719685316,45.05
45.117990444749594,45.75
45.38413855761289,45.73
45.75291846454144,45.54
46.132971748411656,45.68
45.97835110127926,45.04
44.54430687755346,44.33
43.5369407749176,44.25
43.11614365696907,43.99
43.13233386665583,43.66
43.46276291444897,43.53
44.00692803412676,44.195
44.20284658610821,43.87
44.20889773696661,43.92
43.948702612817286,43.08
43.60222950786352,42.7
43.35695502966642,42.87
43.68515688747168,42.51
43.747064479887484,42.27
43.60854460582137,41.37
43.23048292279243,41.45
42.71555921524763,41.34
42.10088531792164,40.86
41.778769513070586,41.08
41.8526943333447,42.12
41.97271609663963,41.76
41.839348644465204,41.53
41.586770902723075,41.9
40.95569302037358,40.96
39.58373744368553,41.2
38.68545347869396,41.06
38.87528597772121,40.6
38.891694325506684,39.7
38.46511872932315,40.71
38.474369966089725,40.68
39.01082826673984,40.76
39.71711144000292,40.96
39.90012930482626,40.84
39.76618596807122,40.77
39.945619823932645,40.37
39.97884225636721,41.19
40.50719672665,41.91
41.127799617499115,41.66
41.721344658583405,42.16
41.903736467063425,42.01
41.74535075634718,41.85
41.79240750700235,41.5
41.71738981485367,41.35
41.28148008942604,41.08
41.403449825942516,41.66
41.984827123880386,41.2
42.56660797730088,41.31
42.88402508750558,41.39
42.919876084029674,41.03
42.69294701993466,41.09
41.971610136479136,41.06
41.54497346162796,41.09
41.34571739673614,41.17
41.226051198542116,42.19
41.76042191758752,42.21
42.48029727578163,42.16
42.642133931219576,42.19
42.96804752036929,41.87
42.41114531710744,41.05
40.61938296943903,40.91
39.619573170542715,40.88
39.90154502108693,41.08
40.89895311951637,40.76
41.69791444540024,40.61
41.71824491620064,39.8
41.24204072117806,39.79
40.69577493160963,39.14
40.275516614764925,38.9
39.97913892418146,38.42
39.71514601573348,37.37
39.26385101020336,37.35
38.76872115373612,38.63
38.66077115282416,38.64
38.70470416590571,39.31
38.900035926401614,39.06
38.700576993077995,39.09
38.393750487565995,39.47
38.41831065610051,39.43
38.67568525463343,39.13
39.07299544349313,39.47
39.53383180946112,39.19
39.34697907686233,38.52
38.23340589672327,38.09
37.461707470417025,38.57
37.82598500698805,39.31
38.84187376514077,39.52
39.6954416012764,39.15
39.642554019242525,39.45
39.415269390046596,38.86
38.93821009367704,39.59
38.681422286629676,39.13
38.83826357960701,39.41
39.09220250308513,39.76
39.37607433646917,40.51
39.575993541181084,40.82
39.657823686152696,40.63
39.7805874453485,40.3
39.824732052385805,40.46
39.42768362924456,40.07
39.1751102502644,39.3
38.07674565836787,39.53
37.8739121286571,40.16
38.697099871784445,40.425
39.44606394544244,40.15
39.91720079243183,39.91
39.369362227171656,39.69
38.61538315862417,39.63
38.384444716274736,39.34
38.49956709787249,39.8
39.14453601434827,40.43
40.14494787439704,40.55
40.923410763144496,40.38
41.23869011998177,40.24
41.05538431286812,40.25
40.99363814264536,40.42
40.81746326997876,40.48
40.80957757771015,40.72
41.09049582123756,40.81
41.3737219658494,40.69
41.45241528496146,40.64
41.41469702631235,40.44
41.231550460010766,40.05
40.15078306853771,40.0
39.473198143541815,39.54
39.06189003288746,39.24
39.19351019889116,38.52
39.26189431145787,38.47
39.71225132316351,39.04
40.347336402386425,38.47
40.242132760137316,38.68
39.78713376969099,38.8
39.2948833361268,39.12
38.9931568993628,39.8
38.53703231632709,39.87
38.50419162556529,40.16
39.069417978674174,40.25
39.66969258010387,40.35
39.504060321748256,39.53
38.542937314659355,39.36
38.22343698561191,39.92
38.79851663663983,39.97
39.48805552944541,40.45
39.96422700375319,40.98
40.22333361878991,41.63
40.38429990321398,41.68
40.54349272489548,42.52
40.82277929544449,42.68
41.260569371283054,42.66
41.64534098222852,42.96
41.69446131929755,42.73
41.82771097689867,42.81
42.24549342632294,43.24
42.63514042377472,42.55
42.41270500451326,42.65
42.436429704129694,43.02
42.92339901432395,43.2
43.58552231088281,43.26
44.1309940777719,43.87
44.48464610755443,44.02
44.65418521925807,44.04
41.979026831835505,43.65
41.923146395087244,43.19
40.857744651287796,43.09
40.6131834846735,43.16
41.006977287381886,43.19
41.00686603695154,42.98
40.54052604675293,42.14
40.305944698154924,42.82
40.41777973860502,42.82
40.242466511428354,42.13
39.8593243920803,42.71
39.73930481016636,42.69
40.0004837371409,42.79
40.41430043593049,42.91
40.580006861239674,42.81
40.838928058892485,42.69
40.95406352877617,42.44
40.799879157841204,42.82
40.7658147123456,42.47
40.13138622879982,41.73
39.791886998862026,41.43
39.68712399557233,41.45
39.62867171064019,41.14
39.76488368362188,40.92
40.01886623471975,40.94
40.07051042959094,40.55
39.850070973932745,39.98
39.58021233201027,40.17
39.39795358777046,39.94
39.23089470624924,40.24
39.05253845259547,40.34
38.71080548852682,40.25
38.41781111985445,39.76
38.17440172240138,39.65
38.1285360057652,39.81
38.24075278788805,40.35
38.574264127016065,40.22
38.536524054557084,40.75
39.07086423426866,40.8
39.9347652721405,41.0
40.169309537261725,40.5
39.62678481608629,39.95
38.76302338659763,39.29
38.109464191794395,39.74
38.314069002866745,39.84
38.64546876519918,39.83
38.6522310462594,38.72
37.972039370983836,37.94
37.3182762170583,37.08
36.89410123065114,37.9
36.942333745658395,38.43
37.27570220433176,38.69
37.45539782591164,38.52
37.62077595338225,38.53
37.719769203960894,38.76
38.09167939260602,38.87
38.356614657640456,38.39
38.207312217354776,38.68
37.92841611400247,38.2
37.432340628877284,37.95
37.186224137619135,37.29
36.96587084650993,36.44
36.67063183680177,36.64
36.64499406605959,36.82
36.677828212678435,36.68
36.35893757961691,37.065
36.048351463973525,36.67
35.7762241858244,36.81
35.758062007725236,36.975
35.9701947645843,36.45
36.03727441132069,36.32
36.09446585804224,36.52
36.27575715981424,36.04
35.95591217257083,35.45
35.46318837933242,35.55
35.26094491317868,35.57
35.390848332345485,35.02
35.47116568960249,34.75
35.37908741675317,34.5
35.04199315935373,33.87
34.59009718336165,33.29
34.072253697365525,30.53
33.33605506524444,33.26
32.84021407857537,32.51
32.62137248449027,33.42
32.77523401103914,33.7
33.12550817236304,33.51
33.333732985183595,32.79
32.94349047072232,33.05
32.51442591883242,33.06
32.16262588150799,32.51
31.507067451030014,33.02
31.2930390740931,33.78
31.285157744586467,33.08
31.436190019994974,33.235
31.708592152148483,33.35
31.86311572782695,33.4
32.1129034832865,34.28
32.56241302847862,34.28
32.708922210410236,34.13
32.4600342746079,33.84
32.270019630268216,33.04
31.9071512658149,32.99
31.606735839024186,32.1
31.341964177563785,32.935
31.232142551764845,32.14
31.041494216248392,31.82
30.926463452652097,32.69
31.00700767353177,33.05
31.211890610679983,32.81
31.755526745468377,34.23
32.63351950451732,34.45
33.3741376145184,35.36
33.859038975536826,35.22
34.16648499324918,36.17
34.308627050444485,36.0
34.345937390848995,35.25
34.01108777448535,35.34
33.79117621302605,35.94
33.877133530825375,36.09
34.05492044404149,35.87
34.31070045307278,35.79
34.67640897557139,35.64
34.710975138694046,35.72
34.72096586361528,36.35
34.75084860175848,36.11
34.68247975885868,35.58
34.309982778728006,35.63
33.77191352821887,34.8
33.6939509717375,35.07
34.004701781645416,35.17
34.53521254703403,35.46
34.79876590721309,36.25
34.68571583755314,35.71
34.68739550091326,35.01
34.37214559271931,34.79
33.7670795879513,34.27
33.628963269367816,34.54
33.96150062188506,34.19
34.167087054401634,33.775
34.089666571095584,33.64
33.96907110460103,34.24
33.636306888461114,34.045
33.51394450336695,34.68
33.798645261526104,35.11
34.408222362175586,34.97
34.776575809121134,34.555
34.96990397118032,34.75
34.942909381464126,34.24
34.15962236866355,33.85
33.556287289708855,34.16
33.536063706576826,34.05
33.39990408673882,33.965
33.13456417553127,33.37
33.02771904408932,33.56
32.887231564372776,32.64
32.73247021816671,32.85
32.646521625891324,32.585
32.62986241929233,31.79
32.49528102859855,31.88
32.39217914693057,32.46
32.31553523525596,32.8
32.32908161118627,33.21
32.24015979662538,32.77
32.17150628350675,32.46
32.086815257370475,32.41
32.12935218662024,32.905
32.312759427949786,32.93
32.475646418333056,32.74
32.478234626874325,32.86
